Tempo (s)	Pressão (MPa)
4.24683e+04	8.82900e-01
4.24784e+04	8.86000e-01
4.24884e+04	8.99300e-01
4.24987e+04	8.96800e-01
4.25087e+04	8.82400e-01
4.25189e+04	8.84600e-01
4.25290e+04	8.83800e-01
4.25393e+04	8.86900e-01
4.25494e+04	8.92200e-01
4.25597e+04	8.85700e-01
4.25698e+04	8.85000e-01
4.25798e+04	8.99500e-01
4.25899e+04	8.89900e-01
4.26000e+04	8.92500e-01
4.26103e+04	8.99100e-01
4.26203e+04	8.91700e-01
4.26305e+04	8.92700e-01
4.26407e+04	8.92800e-01
4.26512e+04	8.91700e-01
4.26614e+04	9.12300e-01
4.26715e+04	8.96400e-01
4.26817e+04	9.08900e-01
4.26919e+04	8.94700e-01
4.27020e+04	8.99900e-01
4.27122e+04	9.00000e-01
4.27222e+04	9.02700e-01
4.27324e+04	9.05500e-01
4.27426e+04	9.14300e-01
4.27527e+04	9.06500e-01
4.27629e+04	9.02700e-01
4.27731e+04	9.03100e-01
4.27832e+04	9.04500e-01
4.27933e+04	9.04000e-01
4.28035e+04	9.29300e-01
4.28135e+04	9.16200e-01
4.28238e+04	9.06900e-01
4.28338e+04	9.30500e-01
4.28439e+04	9.28700e-01
4.28543e+04	9.18000e-01
4.28644e+04	9.12600e-01
4.28746e+04	9.13900e-01
4.28846e+04	9.12000e-01
4.28949e+04	9.11900e-01
4.29050e+04	9.17000e-01
4.29150e+04	9.15400e-01
4.29250e+04	9.17000e-01
4.29354e+04	9.17300e-01
4.29455e+04	9.26500e-01
4.29557e+04	9.26300e-01
4.29657e+04	9.83200e-01
4.29757e+04	9.30400e-01
4.29861e+04	9.13000e-01
4.29962e+04	9.23400e-01
4.30062e+04	9.26000e-01
4.30163e+04	9.19800e-01
4.30264e+04	9.26200e-01
4.30365e+04	9.19600e-01
4.30466e+04	9.15200e-01
4.30566e+04	9.24400e-01
4.30666e+04	9.20000e-01
4.30768e+04	9.44900e-01
4.30869e+04	9.22500e-01
4.30971e+04	9.36200e-01
4.31073e+04	9.21100e-01
4.31175e+04	9.30400e-01
4.31278e+04	9.23500e-01
4.31378e+04	9.25700e-01
4.31479e+04	9.27600e-01
4.31581e+04	9.26200e-01
4.31682e+04	9.33400e-01
4.31782e+04	9.38100e-01
4.31883e+04	9.31000e-01
4.31983e+04	9.30400e-01
4.32085e+04	9.53800e-01
4.32186e+04	9.72700e-01
4.32287e+04	9.66600e-01
4.32388e+04	9.44500e-01
4.32493e+04	9.36400e-01
4.32595e+04	9.32200e-01
4.32697e+04	9.42300e-01
4.32797e+04	9.32800e-01
4.32898e+04	9.38200e-01
4.33000e+04	9.33900e-01
4.33100e+04	1.00500e+00
4.33202e+04	1.01000e+00
4.33302e+04	1.00430e+00
4.33404e+04	9.57300e-01
4.33506e+04	9.42900e-01
4.33606e+04	9.36900e-01
4.33708e+04	9.73000e-01
4.33810e+04	9.71300e-01
4.33910e+04	9.43600e-01
4.34010e+04	1.01040e+00
4.34112e+04	1.00520e+00
4.34214e+04	9.84400e-01
4.34316e+04	9.58100e-01
4.34418e+04	9.47200e-01
4.34520e+04	9.38000e-01
4.34622e+04	9.40500e-01
4.34723e+04	9.37300e-01
4.34824e+04	9.41600e-01
4.34925e+04	9.55800e-01
4.35027e+04	9.37400e-01
4.35127e+04	9.55300e-01
4.35228e+04	9.41700e-01
4.35329e+04	9.49200e-01
4.35430e+04	9.44900e-01
4.35532e+04	9.79000e-01
4.35633e+04	9.77400e-01
4.35733e+04	9.67700e-01
4.35835e+04	9.56100e-01
4.35935e+04	9.37600e-01
4.36036e+04	9.39800e-01
4.36138e+04	9.40400e-01
4.36240e+04	9.47200e-01
4.36340e+04	9.49500e-01
4.36441e+04	9.43200e-01
4.36542e+04	9.37600e-01
4.36643e+04	9.40100e-01
4.36745e+04	9.36000e-01
4.36847e+04	9.36300e-01
4.36947e+04	9.40800e-01
4.37050e+04	9.38900e-01
4.37151e+04	9.46500e-01
4.37251e+04	9.52200e-01
4.37351e+04	9.70000e-01
4.37452e+04	9.67600e-01
4.37554e+04	9.46900e-01
4.37655e+04	9.48300e-01
4.37757e+04	9.48300e-01
4.37858e+04	9.50900e-01
4.37959e+04	9.45300e-01
4.38061e+04	9.60200e-01
4.38163e+04	9.39600e-01
4.38265e+04	9.54600e-01
4.38366e+04	9.50500e-01
4.38468e+04	9.45500e-01
4.38570e+04	9.50500e-01
4.38672e+04	9.55200e-01
4.38773e+04	9.61300e-01
4.38873e+04	9.48800e-01
4.38977e+04	9.58800e-01
4.39078e+04	9.57100e-01
4.39178e+04	9.58100e-01
4.39280e+04	9.73100e-01
4.39381e+04	9.55900e-01
4.39481e+04	9.53200e-01
4.39583e+04	9.69000e-01
4.39684e+04	9.58900e-01
4.39785e+04	9.53400e-01
4.39886e+04	9.74300e-01
4.39987e+04	9.77400e-01
4.40089e+04	9.52300e-01
4.40192e+04	9.54000e-01
4.40292e+04	9.59600e-01
4.40394e+04	9.59000e-01
4.40498e+04	9.53800e-01
4.40602e+04	9.66800e-01
4.40702e+04	9.96200e-01
4.40804e+04	1.03130e+00
4.40904e+04	1.01040e+00
4.41005e+04	9.99900e-01
4.41107e+04	9.75100e-01
4.41207e+04	9.70700e-01
4.41310e+04	9.62600e-01
4.41411e+04	9.57800e-01
4.41513e+04	9.67200e-01
4.41615e+04	9.75700e-01
4.41716e+04	9.68600e-01
4.41818e+04	9.60800e-01
4.41918e+04	9.59000e-01
4.42018e+04	9.56100e-01
4.42119e+04	9.58900e-01
4.42219e+04	9.57700e-01
4.42321e+04	9.57700e-01
4.42421e+04	9.62800e-01
4.42522e+04	9.70300e-01
4.42623e+04	9.60300e-01
4.42724e+04	9.60800e-01
4.42825e+04	1.00350e+00
4.42926e+04	1.00640e+00
4.43026e+04	9.83300e-01
4.43127e+04	9.75100e-01
4.43229e+04	1.00370e+00
4.43330e+04	9.79800e-01
4.43430e+04	9.90000e-01
4.43532e+04	9.65100e-01
4.43634e+04	9.73200e-01
4.43734e+04	9.65900e-01
4.43835e+04	9.64300e-01
4.43936e+04	9.66200e-01
4.44039e+04	9.68100e-01
4.44141e+04	9.64500e-01
4.44241e+04	9.65500e-01
4.44342e+04	9.65100e-01
4.44444e+04	9.73900e-01
4.44546e+04	9.67400e-01
4.44647e+04	9.68000e-01
4.44749e+04	9.67100e-01
4.44851e+04	9.69700e-01
4.44954e+04	9.70500e-01
4.45055e+04	9.89600e-01
4.45155e+04	9.90600e-01
4.45257e+04	9.73000e-01
4.45357e+04	9.73200e-01
4.45457e+04	9.76400e-01
4.45559e+04	9.73100e-01
4.45661e+04	9.69400e-01
4.45761e+04	9.83000e-01
4.45861e+04	9.74900e-01
4.45964e+04	9.78100e-01
4.46065e+04	9.77600e-01
4.46165e+04	9.84500e-01
4.46268e+04	9.76600e-01
4.46368e+04	9.74700e-01
4.46470e+04	9.79800e-01
4.46572e+04	9.94800e-01
4.46674e+04	9.75500e-01
4.46775e+04	9.85600e-01
4.46875e+04	9.83400e-01
4.46975e+04	9.80200e-01
4.47076e+04	9.76300e-01
4.47177e+04	9.84200e-01
4.47280e+04	9.90800e-01
4.47380e+04	9.78200e-01
4.47484e+04	9.76000e-01
4.47584e+04	9.78000e-01
4.47685e+04	9.75600e-01
4.47787e+04	9.79400e-01
4.47887e+04	9.78400e-01
4.47989e+04	9.79800e-01
4.48091e+04	9.79100e-01
4.48194e+04	9.86400e-01
4.48295e+04	9.83100e-01
4.48395e+04	9.79500e-01
4.48497e+04	9.78700e-01
4.48598e+04	9.79600e-01
4.48700e+04	9.77700e-01
4.48804e+04	9.78500e-01
4.49518e+04	1.05430e+00
4.49620e+04	1.07670e+00
4.49721e+04	1.04280e+00
4.49822e+04	1.03350e+00
4.49924e+04	1.02630e+00
4.50024e+04	1.01920e+00
4.50125e+04	1.01370e+00
4.50225e+04	1.02430e+00
4.50326e+04	1.01810e+00
4.50427e+04	1.00430e+00
4.50531e+04	9.87600e-01
4.50634e+04	9.90500e-01
4.50736e+04	9.72200e-01
4.50838e+04	9.76400e-01
4.50940e+04	9.75900e-01
4.51042e+04	9.87100e-01
4.51143e+04	1.02030e+00
4.51244e+04	1.08620e+00
4.51346e+04	1.07830e+00
4.51447e+04	1.07120e+00
4.51548e+04	9.65400e-01
4.51649e+04	9.66800e-01
4.51751e+04	9.58700e-01
4.51851e+04	9.50300e-01
4.51953e+04	9.52400e-01
4.52054e+04	9.59200e-01
4.52156e+04	9.45000e-01
4.52258e+04	9.44400e-01
4.52358e+04	9.43100e-01
4.52459e+04	9.39800e-01
4.52559e+04	9.38200e-01
4.52661e+04	9.37900e-01
4.52762e+04	9.40100e-01
4.52864e+04	9.36400e-01
4.52964e+04	9.39700e-01
4.53065e+04	9.21900e-01
4.53167e+04	9.22400e-01
4.53268e+04	9.36100e-01
4.53368e+04	9.42900e-01
4.53469e+04	9.25800e-01
4.53572e+04	9.29500e-01
4.53675e+04	9.20100e-01
4.53778e+04	9.26100e-01
4.53878e+04	9.26900e-01
4.53981e+04	9.32200e-01
4.54083e+04	9.19900e-01
4.54183e+04	9.56700e-01
4.54287e+04	9.27100e-01
4.54387e+04	9.19500e-01
4.54489e+04	9.39700e-01
4.54591e+04	9.65200e-01
4.54691e+04	9.31100e-01
4.54793e+04	9.21900e-01
4.54893e+04	9.24300e-01
4.54994e+04	9.23700e-01
4.55095e+04	9.22600e-01
4.55196e+04	9.20300e-01
4.55297e+04	9.17300e-01
4.55398e+04	9.26300e-01
4.55500e+04	9.12200e-01
4.55603e+04	9.19400e-01
4.55705e+04	9.15100e-01
4.55808e+04	9.11700e-01
4.55909e+04	9.27000e-01
4.56011e+04	9.30700e-01
4.56112e+04	9.20800e-01
4.56214e+04	9.15000e-01
4.56316e+04	9.23300e-01
4.56417e+04	9.36000e-01
4.56518e+04	9.08700e-01
4.56619e+04	9.31700e-01
4.56721e+04	9.30700e-01
4.56821e+04	9.20900e-01
4.56922e+04	9.16300e-01
4.57023e+04	9.62300e-01
4.57125e+04	9.54200e-01
4.57225e+04	9.26400e-01
4.57328e+04	9.53300e-01
4.57430e+04	9.41500e-01
4.57531e+04	9.28100e-01
4.57631e+04	9.26100e-01
4.57734e+04	9.17800e-01
4.57836e+04	9.16400e-01
4.57937e+04	9.16600e-01
4.58038e+04	9.11200e-01
4.58138e+04	9.15000e-01
4.58239e+04	9.14900e-01
4.58340e+04	9.21300e-01
4.58441e+04	9.15100e-01
4.58542e+04	9.16900e-01
4.58644e+04	9.16700e-01
4.58745e+04	9.31900e-01
4.58846e+04	9.11900e-01
4.58947e+04	9.23800e-01
4.59048e+04	9.17300e-01
4.59149e+04	9.21900e-01
4.59249e+04	9.21200e-01
4.59350e+04	9.33400e-01
4.59451e+04	9.33300e-01
4.59553e+04	9.20100e-01
4.59655e+04	9.19900e-01
4.59755e+04	9.44400e-01
4.59859e+04	9.34500e-01
4.59960e+04	9.38100e-01
4.60063e+04	9.19100e-01
4.60164e+04	9.67400e-01
4.60264e+04	9.48200e-01
4.60367e+04	9.28300e-01
4.60469e+04	9.28200e-01
4.60569e+04	9.22200e-01
4.60672e+04	9.22700e-01
4.60774e+04	9.53400e-01
4.60875e+04	9.43100e-01
4.60977e+04	9.30000e-01
4.61078e+04	9.66200e-01
4.61179e+04	9.98200e-01
4.61281e+04	9.91400e-01
4.61381e+04	9.87400e-01
4.61482e+04	9.99400e-01
4.61584e+04	9.75700e-01
4.61686e+04	9.58200e-01
4.61787e+04	9.54100e-01
4.61888e+04	9.48900e-01
4.61989e+04	9.24200e-01
4.62091e+04	9.19800e-01
4.62192e+04	9.13900e-01
4.62293e+04	9.15400e-01
4.62396e+04	9.15100e-01
4.62498e+04	9.22900e-01
4.62598e+04	9.22200e-01
4.62699e+04	9.23200e-01
4.62801e+04	9.25100e-01
4.62903e+04	9.38300e-01
4.63006e+04	9.24500e-01
4.63107e+04	9.33100e-01
4.63209e+04	9.20400e-01
4.63310e+04	9.44300e-01
4.63411e+04	9.51000e-01
4.63513e+04	1.01380e+00
4.63614e+04	1.02450e+00
4.63715e+04	1.03050e+00
4.63817e+04	1.02850e+00
4.63918e+04	1.00100e+00
4.64018e+04	9.73900e-01
4.64121e+04	9.21400e-01
4.64224e+04	9.71700e-01
4.64326e+04	9.43000e-01
4.64429e+04	9.31200e-01
4.64529e+04	9.26200e-01
4.64629e+04	1.03970e+00
4.64729e+04	1.04810e+00
4.64832e+04	1.02770e+00
4.64934e+04	9.92400e-01
4.65035e+04	9.29400e-01
4.65137e+04	9.46300e-01
4.65239e+04	9.50900e-01
4.65343e+04	9.41600e-01
4.65443e+04	9.26300e-01
4.65544e+04	9.25300e-01
4.65644e+04	9.37800e-01
4.65746e+04	9.32100e-01
4.65847e+04	9.36300e-01
4.65947e+04	9.27900e-01
4.66048e+04	9.18700e-01
4.66149e+04	9.22700e-01
4.66251e+04	9.25300e-01
4.66352e+04	9.26600e-01
4.66452e+04	9.34100e-01
4.66553e+04	9.36300e-01
4.66654e+04	9.28900e-01
4.66757e+04	9.15100e-01
4.66861e+04	9.18200e-01
4.66962e+04	9.40100e-01
4.67062e+04	9.23500e-01
4.67163e+04	9.26100e-01
4.67264e+04	9.27700e-01
4.67366e+04	9.24300e-01
4.67467e+04	9.28600e-01
4.67567e+04	9.24900e-01
4.67668e+04	9.23500e-01
4.67771e+04	9.31500e-01
4.67872e+04	9.27300e-01
4.67972e+04	9.35300e-01
4.68073e+04	9.32100e-01
4.68177e+04	9.45100e-01
4.68277e+04	9.38800e-01
4.68378e+04	9.37600e-01
4.68480e+04	9.44400e-01
4.68581e+04	9.35200e-01
4.68682e+04	9.47100e-01
4.68783e+04	9.48400e-01
4.68885e+04	9.45500e-01
4.68990e+04	9.78900e-01
4.69091e+04	9.99100e-01
4.69193e+04	1.00020e+00
4.69296e+04	9.82800e-01
4.69396e+04	9.68700e-01
4.69496e+04	9.55600e-01
4.69597e+04	9.49700e-01
4.69700e+04	9.57400e-01
4.69800e+04	9.46500e-01
4.69901e+04	9.38600e-01
4.70005e+04	9.29600e-01
4.70106e+04	9.36600e-01
4.70208e+04	9.47200e-01
4.70310e+04	9.93300e-01
4.70411e+04	9.98800e-01
4.70514e+04	9.36500e-01
4.70614e+04	9.46600e-01
4.70716e+04	9.27400e-01
4.70816e+04	1.00490e+00
4.70919e+04	1.01280e+00
4.71019e+04	9.85000e-01
4.71121e+04	9.57900e-01
4.71221e+04	9.32800e-01
4.71323e+04	9.25900e-01
4.71425e+04	9.47700e-01
4.71525e+04	9.30300e-01
4.71627e+04	9.39600e-01
4.71728e+04	9.27200e-01
4.71830e+04	9.34200e-01
4.71931e+04	9.26400e-01
4.72033e+04	9.18500e-01
4.72136e+04	9.43900e-01
4.72236e+04	9.31400e-01
4.72339e+04	9.26100e-01
4.72441e+04	9.30600e-01
4.72544e+04	9.67300e-01
4.72644e+04	9.75300e-01
4.72748e+04	9.66700e-01
4.72850e+04	9.25000e-01
4.72952e+04	9.19800e-01
4.73054e+04	9.28600e-01
4.73154e+04	9.28700e-01
4.73254e+04	9.50600e-01
4.73355e+04	9.52800e-01
4.73456e+04	9.67400e-01
4.73559e+04	9.84100e-01
4.73660e+04	9.57100e-01
4.73762e+04	9.42700e-01
4.73863e+04	9.25000e-01
4.73965e+04	9.25300e-01
4.74067e+04	9.30600e-01
4.74171e+04	9.22700e-01
4.74275e+04	9.14600e-01
4.74375e+04	9.22300e-01
4.74475e+04	8.96000e-01
4.74576e+04	9.00000e-01
4.74678e+04	9.12700e-01
4.74778e+04	8.98500e-01
4.74879e+04	9.01200e-01
4.74980e+04	9.23200e-01
4.75082e+04	8.97500e-01
4.75185e+04	8.82200e-01
4.75285e+04	9.13800e-01
4.75386e+04	8.86100e-01
4.75486e+04	8.61600e-01
4.75588e+04	8.60100e-01
4.75688e+04	8.56500e-01
4.75788e+04	8.52400e-01
4.75889e+04	9.05200e-01
4.75989e+04	8.32700e-01
4.76090e+04	8.39600e-01
4.76190e+04	8.31600e-01
4.76291e+04	8.26600e-01
4.76393e+04	8.19000e-01
4.76494e+04	8.36700e-01
4.76595e+04	8.23300e-01
4.76696e+04	8.02000e-01
4.76798e+04	8.52300e-01
4.76900e+04	8.84700e-01
4.77001e+04	8.75000e-01
4.77101e+04	8.04600e-01
4.77202e+04	8.01000e-01
4.77302e+04	7.88500e-01
4.77408e+04	7.80800e-01
4.77509e+04	7.95400e-01
4.77609e+04	7.85400e-01
4.77709e+04	7.88300e-01
4.77809e+04	7.75300e-01
4.77911e+04	7.49100e-01
4.78011e+04	7.71800e-01
4.78113e+04	7.77200e-01
4.78215e+04	7.53500e-01
4.78315e+04	7.32500e-01
4.78416e+04	7.59700e-01
4.78517e+04	7.36400e-01
4.78617e+04	7.28600e-01
4.78718e+04	7.38300e-01
4.78820e+04	7.23200e-01
4.78923e+04	7.29500e-01
4.79023e+04	7.30500e-01
4.79123e+04	7.28800e-01
4.79226e+04	7.29300e-01
4.79328e+04	7.30700e-01
4.79429e+04	7.11400e-01
4.79529e+04	7.20300e-01
4.79632e+04	7.13900e-01
4.79735e+04	7.25500e-01
4.79837e+04	7.61200e-01
4.79938e+04	7.03700e-01
4.80041e+04	6.94100e-01
4.80142e+04	6.94900e-01
4.80242e+04	6.98100e-01
4.80342e+04	6.85500e-01
4.80444e+04	6.83600e-01
4.80547e+04	6.89200e-01
4.80649e+04	7.24400e-01
4.80750e+04	7.02700e-01
4.80850e+04	6.71400e-01
4.80952e+04	6.95700e-01
4.81052e+04	6.84500e-01
4.81153e+04	6.89400e-01
4.81254e+04	6.72500e-01
4.81355e+04	6.80700e-01
4.81456e+04	6.74700e-01
4.81557e+04	6.68200e-01
4.81658e+04	6.62200e-01
4.81760e+04	6.73600e-01
4.81861e+04	6.53300e-01
4.81962e+04	6.81200e-01
4.82064e+04	6.50700e-01
4.82166e+04	8.17900e-01
4.82266e+04	8.26100e-01
4.82367e+04	8.42900e-01
4.82470e+04	7.62700e-01
4.82570e+04	6.77400e-01
4.82670e+04	6.46800e-01
4.82771e+04	6.37400e-01
4.82874e+04	6.33100e-01
4.82975e+04	6.36000e-01
4.83076e+04	6.27500e-01
4.83176e+04	6.30500e-01
4.83279e+04	6.36100e-01
4.83379e+04	6.26500e-01
4.83480e+04	6.49900e-01
4.83583e+04	6.25800e-01
4.83683e+04	6.26900e-01
4.83786e+04	6.28200e-01
4.83886e+04	6.18400e-01
4.83987e+04	6.13100e-01
4.84087e+04	6.17600e-01
4.84189e+04	6.17600e-01
4.84289e+04	6.18200e-01
4.84391e+04	6.12300e-01
4.84492e+04	6.39100e-01
4.84594e+04	6.27900e-01
4.84695e+04	6.35800e-01
4.84795e+04	6.09200e-01
4.84896e+04	6.31200e-01
4.84999e+04	6.32200e-01
4.85100e+04	6.38800e-01
4.85200e+04	6.24400e-01
4.85301e+04	6.30400e-01
4.85402e+04	6.43200e-01
4.85504e+04	6.14700e-01
4.85604e+04	6.32400e-01
4.85704e+04	6.49500e-01
4.85804e+04	6.18700e-01
4.85904e+04	6.51600e-01
4.86009e+04	6.25000e-01
4.86110e+04	6.42600e-01
4.86211e+04	6.21400e-01
4.86311e+04	6.10200e-01
4.86414e+04	6.10600e-01
4.86515e+04	6.14500e-01
4.86616e+04	6.33700e-01
4.86717e+04	6.12800e-01
4.86819e+04	6.33700e-01
4.86919e+04	6.27200e-01
4.87020e+04	6.23000e-01
4.87121e+04	6.12500e-01
4.87222e+04	6.62400e-01
4.87323e+04	6.22100e-01
4.87424e+04	6.21000e-01
4.87524e+04	6.41000e-01
4.87625e+04	6.17200e-01
4.87729e+04	6.39900e-01
4.87830e+04	6.14800e-01
4.87932e+04	6.64600e-01
4.88033e+04	6.38700e-01
4.88134e+04	6.33400e-01
4.88235e+04	6.15300e-01
4.88336e+04	6.50200e-01
4.88438e+04	6.18000e-01
4.88538e+04	6.23400e-01
4.88638e+04	6.26300e-01
4.88739e+04	6.33500e-01
4.88839e+04	6.28900e-01
4.88940e+04	6.14000e-01
4.89043e+04	6.86300e-01
4.89143e+04	6.54600e-01
4.89243e+04	6.50000e-01
4.89343e+04	6.59500e-01
4.89444e+04	6.61200e-01
4.89544e+04	6.21200e-01
4.89647e+04	6.21000e-01
4.89747e+04	6.31800e-01
4.89849e+04	6.39400e-01
4.89950e+04	6.23600e-01
4.90051e+04	6.44100e-01
4.90153e+04	6.32700e-01
4.90255e+04	6.28700e-01
4.90356e+04	6.33600e-01
4.90456e+04	6.43200e-01
4.90558e+04	6.17700e-01
4.90659e+04	6.18300e-01
4.90762e+04	6.33900e-01
4.90862e+04	6.27400e-01
4.91065e+04	6.26100e-01
4.91167e+04	6.24400e-01
4.91271e+04	6.31000e-01
4.91372e+04	6.22200e-01
4.91472e+04	6.42500e-01
4.91574e+04	6.32300e-01
4.91676e+04	6.54600e-01
4.91778e+04	6.49400e-01
4.91878e+04	6.37100e-01
4.91979e+04	6.34500e-01
4.92082e+04	6.30100e-01
4.92182e+04	6.48200e-01
4.92282e+04	6.38800e-01
4.92385e+04	6.27700e-01
4.92487e+04	6.56200e-01
4.92589e+04	6.65900e-01
4.92691e+04	6.58400e-01
4.92791e+04	6.50900e-01
4.92894e+04	6.34900e-01
4.92997e+04	6.44100e-01
4.93097e+04	6.51200e-01
4.93198e+04	6.38800e-01
4.93299e+04	6.79700e-01
4.93399e+04	7.06600e-01
4.93502e+04	6.87700e-01
4.93602e+04	6.56600e-01
4.93703e+04	6.64900e-01
4.93805e+04	6.48700e-01
4.93906e+04	6.40400e-01
4.94006e+04	6.38500e-01
4.94108e+04	6.48800e-01
4.94208e+04	6.49900e-01
4.94309e+04	6.46800e-01
4.94410e+04	6.44600e-01
4.94513e+04	6.51100e-01
4.94613e+04	6.50000e-01
4.94713e+04	6.71900e-01
4.94813e+04	6.63400e-01
4.94916e+04	6.80400e-01
4.95017e+04	6.34800e-01
4.95118e+04	6.51000e-01
4.95219e+04	6.63600e-01
4.95320e+04	6.61800e-01
4.95422e+04	6.56500e-01
4.95525e+04	6.52200e-01
4.95626e+04	6.52600e-01
4.95727e+04	6.55800e-01
4.95828e+04	6.51300e-01
4.95930e+04	6.66000e-01
4.96032e+04	6.75000e-01
4.96134e+04	6.64000e-01
4.96234e+04	6.62200e-01
4.96337e+04	6.50200e-01
4.96439e+04	6.85600e-01
4.96540e+04	7.01100e-01
4.96642e+04	6.84300e-01
4.96744e+04	6.70200e-01
4.96845e+04	6.67100e-01
4.96947e+04	6.69800e-01
4.97048e+04	6.51100e-01
4.97149e+04	6.55500e-01
4.97251e+04	6.58200e-01
4.97351e+04	6.53200e-01
4.97451e+04	6.76200e-01
4.97551e+04	6.47400e-01
4.97654e+04	7.20100e-01
4.97755e+04	7.20600e-01
4.97856e+04	7.21300e-01
4.97956e+04	6.82300e-01
4.98058e+04	6.70500e-01
4.98160e+04	6.61000e-01
4.98261e+04	6.68900e-01
4.98362e+04	6.62700e-01
4.98464e+04	6.59800e-01
4.98565e+04	6.64700e-01
4.98666e+04	6.55500e-01
4.98767e+04	6.65400e-01
4.98867e+04	6.70500e-01
4.98968e+04	6.59800e-01
4.99068e+04	7.01800e-01
4.99169e+04	6.78000e-01
4.99272e+04	6.78900e-01
4.99374e+04	6.66400e-01
4.99476e+04	6.61100e-01
4.99580e+04	6.69400e-01
4.99680e+04	6.72300e-01
4.99781e+04	6.73900e-01
4.99881e+04	6.98200e-01
4.99982e+04	7.33300e-01
5.00084e+04	7.76000e-01
5.00185e+04	7.26400e-01
5.00287e+04	6.90700e-01
5.00388e+04	6.97000e-01
5.00490e+04	6.96900e-01
5.00591e+04	6.68000e-01
5.00693e+04	6.73500e-01
5.00795e+04	6.73600e-01
5.00899e+04	6.81300e-01
5.01000e+04	6.75500e-01
5.01102e+04	6.95200e-01
5.01203e+04	6.79200e-01
5.01305e+04	6.84700e-01
5.01406e+04	7.02600e-01
5.01508e+04	6.64400e-01
5.01609e+04	6.75700e-01
5.01710e+04	6.85000e-01
5.01811e+04	6.92000e-01
5.01912e+04	6.70800e-01
5.02013e+04	6.73000e-01
5.02114e+04	6.70900e-01
5.02215e+04	6.67800e-01
5.02316e+04	6.66000e-01
5.02416e+04	6.64900e-01
5.02518e+04	6.86900e-01
5.02618e+04	6.79800e-01
5.02719e+04	6.92500e-01
5.02821e+04	7.01100e-01
5.02924e+04	6.64700e-01
5.03025e+04	6.66000e-01
5.03128e+04	6.72000e-01
5.03230e+04	6.91200e-01
5.03330e+04	6.71800e-01
5.03433e+04	6.66900e-01
5.03535e+04	6.57700e-01
5.03636e+04	6.86200e-01
5.03737e+04	6.61600e-01
5.03838e+04	6.67400e-01
5.03939e+04	6.67900e-01
5.04039e+04	6.70000e-01
5.04141e+04	6.76000e-01
5.04241e+04	6.71000e-01
5.04342e+04	6.61300e-01
5.04442e+04	7.05000e-01
5.04543e+04	6.88000e-01
5.04643e+04	6.70800e-01
5.04744e+04	6.72300e-01
5.04845e+04	6.69700e-01
5.04947e+04	6.86800e-01
5.05048e+04	6.73300e-01
5.05148e+04	6.79200e-01
5.05248e+04	6.72600e-01
5.05349e+04	6.76200e-01
5.05451e+04	6.53000e-01
5.05554e+04	6.76400e-01
5.05654e+04	6.67100e-01
5.05755e+04	6.77300e-01
5.05856e+04	6.56000e-01
5.05956e+04	6.88600e-01
5.06057e+04	6.74600e-01
5.06157e+04	6.69700e-01
5.06260e+04	6.75800e-01
5.06361e+04	6.74400e-01
5.06463e+04	6.63800e-01
5.06564e+04	6.66100e-01
5.06665e+04	6.64300e-01
5.06767e+04	6.54000e-01
5.06869e+04	6.68100e-01
5.06971e+04	6.66200e-01
5.07071e+04	6.81900e-01
5.07172e+04	6.64500e-01
5.07272e+04	6.67000e-01
5.07373e+04	6.55500e-01
5.07474e+04	6.52400e-01
5.07575e+04	6.68500e-01
5.07677e+04	6.65600e-01
5.07778e+04	6.80400e-01
5.07879e+04	6.61300e-01
5.07980e+04	6.62400e-01
5.08081e+04	6.64200e-01
5.08184e+04	6.70200e-01
5.08286e+04	6.65600e-01
5.08386e+04	6.71000e-01
5.08487e+04	6.64400e-01
5.08587e+04	6.67100e-01
5.08688e+04	6.73500e-01
5.08788e+04	6.75100e-01
5.08890e+04	6.64400e-01
5.08991e+04	6.70500e-01
5.09092e+04	6.73700e-01
5.09194e+04	6.73500e-01
5.09297e+04	6.72400e-01
5.09398e+04	7.36200e-01
5.09499e+04	7.35800e-01
5.09600e+04	7.58800e-01
5.09702e+04	7.41600e-01
5.09803e+04	7.30900e-01
5.09903e+04	7.35800e-01
5.10003e+04	6.73000e-01
5.10105e+04	6.66800e-01
5.10206e+04	6.56000e-01
5.10307e+04	6.55100e-01
5.10408e+04	6.64800e-01
5.10509e+04	6.68900e-01
5.10612e+04	6.95000e-01
5.10813e+04	6.69900e-01
5.10913e+04	6.63500e-01
5.11014e+04	6.55500e-01
5.11116e+04	6.71600e-01
5.11217e+04	6.58400e-01
5.11319e+04	6.65300e-01
5.11420e+04	6.71600e-01
5.11521e+04	6.64500e-01
5.11622e+04	6.48800e-01
5.11724e+04	6.86100e-01
5.11827e+04	6.87600e-01
5.11929e+04	6.93100e-01
5.12029e+04	6.70600e-01
5.12131e+04	6.62600e-01
5.12231e+04	6.70300e-01
5.12332e+04	6.61800e-01
5.12434e+04	6.77100e-01
5.12535e+04	6.61700e-01
5.12636e+04	6.77000e-01
5.12737e+04	6.61600e-01
5.12841e+04	6.42600e-01
5.12941e+04	6.75500e-01
5.13042e+04	6.61900e-01
5.13145e+04	6.72100e-01
5.13245e+04	6.53000e-01
5.13348e+04	6.67200e-01
5.13449e+04	6.51500e-01
5.13550e+04	6.59900e-01
5.13650e+04	6.69100e-01
5.13752e+04	6.78500e-01
5.13852e+04	6.82100e-01
