"Fa","Fb","K","Sa","Sb","Sc","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.14848,0.83532,1e-12,0.042413,0.6777,0.27989,1.4111e-05,0,0,2.0952e-06,0,0,1.1787e-05,0,0,2.286e-07,0,0,0.25,0.00092688,0.52146,0.050564,65186,1,0.82208,0.82208,0.005,0.005
0.14843,0.83537,1e-12,0.042405,0.6777,0.27989,1.4111e-05,0,0,2.0944e-06,0,0,1.1788e-05,0,0,2.286e-07,0,0,0.25,0.00092652,0.52147,0.050565,65103,1,0.82575,0.82575,0.005,0.005
0.14838,0.83542,1e-12,0.042396,0.67771,0.27989,1.4111e-05,0,0,2.0937e-06,0,0,1.1789e-05,0,0,2.2861e-07,0,0,0.25,0.00092618,0.52148,0.050565,65020,1,0.82942,0.82942,0.005,0.005
0.14832,0.83547,1e-12,0.042388,0.67772,0.27989,1.4111e-05,0,0,2.093e-06,0,0,1.1789e-05,0,0,2.2862e-07,0,0,0.25,0.00092583,0.5215,0.050565,64937,1,0.83309,0.83309,0.005,0.005
0.14828,0.83552,1e-12,0.042381,0.67773,0.27989,1.4111e-05,0,0,2.0923e-06,0,0,1.179e-05,0,0,2.2863e-07,0,0,0.25,0.00092549,0.52151,0.050565,64854,1,0.83676,0.83676,0.005,0.005
0.14823,0.83557,1e-12,0.042373,0.67773,0.27989,1.4111e-05,0,0,2.0916e-06,0,0,1.1791e-05,0,0,2.2863e-07,0,0,0.25,0.00092516,0.52153,0.050565,64772,1,0.84043,0.84043,0.005,0.005
0.14818,0.83562,1e-12,0.042365,0.67774,0.27989,1.4111e-05,0,0,2.0909e-06,0,0,1.1791e-05,0,0,2.2864e-07,0,0,0.25,0.00092483,0.52154,0.050565,64688,1,0.8441,0.8441,0.005,0.005
0.14813,0.83567,1e-12,0.042358,0.67775,0.27989,1.4111e-05,0,0,2.0903e-06,0,0,1.1792e-05,0,0,2.2865e-07,0,0,0.25,0.00092451,0.52155,0.050565,64606,1,0.84777,0.84777,0.005,0.005
0.14809,0.83571,1e-12,0.042351,0.67776,0.27989,1.4111e-05,0,0,2.0897e-06,0,0,1.1793e-05,0,0,2.2865e-07,0,0,0.25,0.00092421,0.52157,0.050565,64523,1,0.85144,0.85144,0.005,0.005
0.14805,0.83575,1e-12,0.042344,0.67776,0.27989,1.4111e-05,0,0,2.0891e-06,0,0,1.1793e-05,0,0,2.2866e-07,0,0,0.25,0.00092392,0.52158,0.050565,64440,1,0.85511,0.85511,0.005,0.005
0.14801,0.83579,1e-12,0.042338,0.67777,0.27989,1.4111e-05,0,0,2.0885e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092366,0.52159,0.050565,64357,1,0.85878,0.85878,0.005,0.005
0.14797,0.83582,1e-12,0.042332,0.67777,0.27989,1.4111e-05,0,0,2.088e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092343,0.5216,0.050565,64274,1,0.86245,0.86245,0.005,0.005
0.14794,0.83585,1e-12,0.042328,0.67778,0.27989,1.4111e-05,0,0,2.0876e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092322,0.52161,0.050565,64191,1,0.86612,0.86612,0.005,0.005
0.14792,0.83588,1e-12,0.042323,0.67778,0.27989,1.4111e-05,0,0,2.0872e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092304,0.52162,0.050565,64108,1,0.86979,0.86979,0.005,0.005
0.14789,0.8359,1e-12,0.04232,0.67779,0.27989,1.4111e-05,0,0,2.0869e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092288,0.52162,0.050565,64025,1,0.87346,0.87346,0.005,0.005
0.14787,0.83592,1e-12,0.042317,0.67779,0.27989,1.4111e-05,0,0,2.0867e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092275,0.52163,0.050565,63942,1,0.87713,0.87713,0.005,0.005
0.14786,0.83594,1e-12,0.042314,0.67779,0.27989,1.4111e-05,0,0,2.0864e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092264,0.52163,0.050565,63859,1,0.8808,0.8808,0.005,0.005
0.14784,0.83595,1e-12,0.042312,0.67779,0.27989,1.4111e-05,0,0,2.0862e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092256,0.52164,0.050565,63776,1,0.88447,0.88447,0.005,0.005
0.14783,0.83596,1e-12,0.042311,0.6778,0.27989,1.4111e-05,0,0,2.0861e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092249,0.52164,0.050565,63693,1,0.88814,0.88814,0.005,0.005
0.14783,0.83597,1e-12,0.04231,0.6778,0.27989,1.4111e-05,0,0,2.086e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092244,0.52164,0.050565,63610,1,0.89181,0.89181,0.005,0.005
0.14782,0.83597,1e-12,0.042309,0.6778,0.27989,1.4111e-05,0,0,2.0859e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092241,0.52164,0.050565,63527,1,0.89548,0.89548,0.005,0.005
0.14782,0.83597,1e-12,0.042309,0.6778,0.27989,1.4111e-05,0,0,2.0859e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092239,0.52164,0.050565,63444,1,0.89915,0.89915,0.005,0.005
0.14782,0.83597,1e-12,0.042309,0.6778,0.27989,1.4111e-05,0,0,2.0859e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092239,0.52164,0.050565,63361,1,0.90282,0.90282,0.005,0.005
0.14782,0.83597,1e-12,0.04231,0.6778,0.27989,1.4111e-05,0,0,2.0859e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092239,0.52164,0.050564,63278,1,0.90649,0.90649,0.005,0.005
0.14782,0.83597,1e-12,0.04231,0.6778,0.27989,1.4111e-05,0,0,2.0859e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092239,0.52164,0.050564,63195,1,0.91016,0.91016,0.005,0.005
0.14783,0.83596,1e-12,0.042312,0.6778,0.27989,1.4111e-05,0,0,2.0861e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092246,0.52164,0.050564,63112,1,0.91383,0.91383,0.005,0.005
0.14785,0.83594,1e-12,0.042316,0.67779,0.27989,1.4111e-05,0,0,2.0863e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.0009226,0.52163,0.050564,63029,1,0.9175,0.9175,0.005,0.005
0.14788,0.83592,1e-12,0.04232,0.67779,0.27989,1.4111e-05,0,0,2.0867e-06,0,0,1.1796e-05,0,0,2.2868e-07,0,0,0.25,0.00092278,0.52162,0.050564,62946,1,0.92117,0.92117,0.005,0.005
0.1479,0.83589,1e-12,0.042324,0.67778,0.27989,1.4111e-05,0,0,2.0871e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092295,0.52162,0.050564,62863,1,0.92484,0.92484,0.005,0.005
0.14793,0.83587,1e-12,0.042328,0.67778,0.27989,1.4111e-05,0,0,2.0874e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092311,0.52161,0.050564,62780,1,0.92851,0.92851,0.005,0.005
0.14795,0.83585,1e-12,0.042331,0.67778,0.27989,1.4111e-05,0,0,2.0876e-06,0,0,1.1795e-05,0,0,2.2867e-07,0,0,0.25,0.00092324,0.5216,0.050564,62697,1,0.93218,0.93218,0.005,0.005
0.14796,0.83584,1e-12,0.042333,0.67778,0.27989,1.4111e-05,0,0,2.0878e-06,0,0,1.1795e-05,0,0,2.2867e-07,0,0,0.25,0.00092332,0.5216,0.050564,62614,1,0.93585,0.93585,0.005,0.005
0.14796,0.83583,1e-12,0.042334,0.67777,0.27989,1.4111e-05,0,0,2.0879e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092337,0.5216,0.050564,62531,1,0.93952,0.93952,0.005,0.005
0.14797,0.83583,1e-12,0.042335,0.67777,0.27989,1.4111e-05,0,0,2.088e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092339,0.5216,0.050564,62448,1,0.94319,0.94319,0.005,0.005
0.14797,0.83583,1e-12,0.042335,0.67777,0.27989,1.4111e-05,0,0,2.088e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.0009234,0.5216,0.050564,62365,1,0.94686,0.94686,0.005,0.005
0.14797,0.83582,1e-12,0.042336,0.67777,0.27989,1.4111e-05,0,0,2.0881e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092344,0.5216,0.050564,62282,1,0.95053,0.95053,0.005,0.005
0.14801,0.83579,1e-12,0.042341,0.67777,0.27989,1.4111e-05,0,0,2.0887e-06,0,0,1.1794e-05,0,0,2.2866e-07,0,0,0.25,0.00092369,0.52159,0.050564,62199,1,0.9542,0.9542,0.005,0.005
0.14809,0.8357,1e-12,0.042354,0.67775,0.27989,1.4111e-05,0,0,2.0898e-06,0,0,1.1793e-05,0,0,2.2865e-07,0,0,0.25,0.00092426,0.52156,0.050564,62116,1,0.95787,0.95787,0.005,0.005
0.14821,0.83558,1e-12,0.042373,0.67774,0.27989,1.4111e-05,0,0,2.0915e-06,0,0,1.1791e-05,0,0,2.2863e-07,0,0,0.25,0.00092507,0.52153,0.050564,62033,1,0.96154,0.96154,0.005,0.005
0.14835,0.83544,1e-12,0.042395,0.67771,0.27989,1.4111e-05,0,0,2.0935e-06,0,0,1.1789e-05,0,0,2.2861e-07,0,0,0.25,0.00092604,0.52149,0.050564,61950,1,0.96521,0.96521,0.005,0.005
0.14852,0.83529,1e-12,0.042421,0.67769,0.27989,1.4111e-05,0,0,2.0957e-06,0,0,1.1787e-05,0,0,2.2859e-07,0,0,0.25,0.00092713,0.52144,0.050564,61867,1,0.96888,0.96888,0.005,0.005
0.14869,0.83511,1e-12,0.042448,0.67766,0.27989,1.4111e-05,0,0,2.0981e-06,0,0,1.1784e-05,0,0,2.2856e-07,0,0,0.25,0.00092831,0.52139,0.050564,61784,1,0.97255,0.97255,0.005,0.005
0.14886,0.83494,1e-12,0.042476,0.67763,0.27989,1.4111e-05,0,0,2.1006e-06,0,0,1.1782e-05,0,0,2.2854e-07,0,0,0.25,0.00092951,0.52134,0.050564,61701,1,0.97622,0.97622,0.005,0.005
0.14904,0.83477,1e-12,0.042503,0.67761,0.27989,1.4111e-05,0,0,2.103e-06,0,0,1.1779e-05,0,0,2.2851e-07,0,0,0.25,0.0009307,0.52129,0.050564,61618,1,0.97989,0.97989,0.005,0.005
0.1492,0.83461,1e-12,0.042528,0.67758,0.27989,1.4111e-05,0,0,2.1053e-06,0,0,1.1777e-05,0,0,2.2849e-07,0,0,0.25,0.0009318,0.52125,0.050564,61535,1,0.98356,0.98356,0.005,0.005
0.14934,0.83447,1e-12,0.042551,0.67756,0.27989,1.4111e-05,0,0,2.1073e-06,0,0,1.1775e-05,0,0,2.2847e-07,0,0,0.25,0.00093278,0.52121,0.050564,61452,1,0.98723,0.98723,0.005,0.005
0.14946,0.83435,1e-12,0.04257,0.67754,0.27989,1.4111e-05,0,0,2.109e-06,0,0,1.1774e-05,0,0,2.2845e-07,0,0,0.25,0.00093361,0.52117,0.050563,61369,1,0.9909,0.9909,0.005,0.005
0.14956,0.83425,1e-12,0.042585,0.67752,0.27989,1.4111e-05,0,0,2.1103e-06,0,0,1.1772e-05,0,0,2.2844e-07,0,0,0.25,0.00093427,0.52115,0.050563,61286,1,0.99457,0.99457,0.005,0.005
0.14963,0.83419,1e-12,0.042596,0.67751,0.27989,1.4111e-05,0,0,2.1113e-06,0,0,1.1771e-05,0,0,2.2843e-07,0,0,0.25,0.00093474,0.52113,0.050563,61204,1,0.99824,0.99824,0.005,0.005
0.14967,0.83414,1e-12,0.042603,0.67751,0.27989,1.4111e-05,0,0,2.1119e-06,0,0,1.1771e-05,0,0,2.2842e-07,0,0,0.25,0.00093504,0.52112,0.050563,61121,1,1.0019,1.0019,0.005,0.005
0.14969,0.83412,1e-12,0.042607,0.6775,0.27989,1.4111e-05,0,0,2.1123e-06,0,0,1.177e-05,0,0,2.2841e-07,0,0,0.25,0.0009352,0.52111,0.050563,61038,1,1.0056,1.0056,0.005,0.005
0.1497,0.83411,1e-12,0.042608,0.6775,0.27989,1.4111e-05,0,0,2.1124e-06,0,0,1.177e-05,0,0,2.2841e-07,0,0,0.25,0.00093525,0.52111,0.050563,60955,1,1.0093,1.0093,0.005,0.005
0.1497,0.83411,1e-12,0.042608,0.6775,0.27989,1.4111e-05,0,0,2.1124e-06,0,0,1.177e-05,0,0,2.2841e-07,0,0,0.25,0.00093524,0.52111,0.050563,60872,1,1.0129,1.0129,0.005,0.005
0.14968,0.83414,1e-12,0.042604,0.67751,0.27989,1.4111e-05,0,0,2.112e-06,0,0,1.1771e-05,0,0,2.2842e-07,0,0,0.25,0.00093507,0.52111,0.050563,60789,1,1.0166,1.0166,0.005,0.005
0.14959,0.83422,1e-12,0.04259,0.67752,0.27989,1.4111e-05,0,0,2.1108e-06,0,0,1.1772e-05,0,0,2.2843e-07,0,0,0.25,0.0009345,0.52114,0.050563,60706,1,1.0203,1.0203,0.005,0.005
0.14947,0.83434,1e-12,0.042571,0.67754,0.27989,1.4111e-05,0,0,2.1092e-06,0,0,1.1773e-05,0,0,2.2845e-07,0,0,0.25,0.00093366,0.52117,0.050564,60623,1,1.0239,1.0239,0.005,0.005
0.14934,0.83447,1e-12,0.042551,0.67756,0.27989,1.4111e-05,0,0,2.1074e-06,0,0,1.1775e-05,0,0,2.2847e-07,0,0,0.25,0.0009328,0.52121,0.050564,60540,1,1.0276,1.0276,0.005,0.005
0.14922,0.83459,1e-12,0.042531,0.67758,0.27989,1.4111e-05,0,0,2.1057e-06,0,0,1.1777e-05,0,0,2.2849e-07,0,0,0.25,0.00093195,0.52124,0.050564,60458,1,1.0313,1.0313,0.005,0.005
0.1491,0.8347,1e-12,0.042512,0.6776,0.27989,1.4111e-05,0,0,2.104e-06,0,0,1.1779e-05,0,0,2.285e-07,0,0,0.25,0.00093115,0.52128,0.050564,60375,1,1.0349,1.0349,0.005,0.005
0.14899,0.83481,1e-12,0.042495,0.67761,0.27989,1.4111e-05,0,0,2.1025e-06,0,0,1.178e-05,0,0,2.2852e-07,0,0,0.25,0.00093041,0.52131,0.050564,60292,1,1.0386,1.0386,0.005,0.005
0.1489,0.83491,1e-12,0.042479,0.67763,0.27989,1.4111e-05,0,0,2.1011e-06,0,0,1.1781e-05,0,0,2.2853e-07,0,0,0.25,0.00092974,0.52134,0.050564,60209,1,1.0423,1.0423,0.005,0.005
0.14881,0.835,1e-12,0.042465,0.67764,0.27989,1.4111e-05,0,0,2.0999e-06,0,0,1.1783e-05,0,0,2.2855e-07,0,0,0.25,0.00092914,0.52136,0.050564,60126,1,1.046,1.046,0.005,0.005
0.14873,0.83507,1e-12,0.042452,0.67766,0.27989,1.4111e-05,0,0,2.0987e-06,0,0,1.1784e-05,0,0,2.2856e-07,0,0,0.25,0.0009286,0.52138,0.050564,60043,1,1.0496,1.0496,0.005,0.005
0.14866,0.83514,1e-12,0.042441,0.67767,0.27989,1.4111e-05,0,0,2.0977e-06,0,0,1.1785e-05,0,0,2.2857e-07,0,0,0.25,0.00092811,0.5214,0.050564,59960,1,1.0533,1.0533,0.005,0.005
0.14859,0.83521,1e-12,0.042431,0.67768,0.27989,1.4111e-05,0,0,2.0968e-06,0,0,1.1786e-05,0,0,2.2858e-07,0,0,0.25,0.00092768,0.52142,0.050564,59877,1,1.057,1.057,0.005,0.005
0.14854,0.83526,1e-12,0.042422,0.67769,0.27989,1.4111e-05,0,0,2.096e-06,0,0,1.1786e-05,0,0,2.2859e-07,0,0,0.25,0.00092728,0.52144,0.050565,59794,1,1.0606,1.0606,0.005,0.005
0.14848,0.83532,1e-12,0.042413,0.67769,0.27989,1.4111e-05,0,0,2.0952e-06,0,0,1.1787e-05,0,0,2.286e-07,0,0,0.25,0.00092691,0.52145,0.050565,59711,1,1.0643,1.0643,0.005,0.005
0.14843,0.83537,1e-12,0.042405,0.6777,0.27989,1.4111e-05,0,0,2.0945e-06,0,0,1.1788e-05,0,0,2.286e-07,0,0,0.25,0.00092656,0.52147,0.050565,59628,1,1.068,1.068,0.005,0.005
0.14838,0.83542,1e-12,0.042397,0.67771,0.27989,1.4111e-05,0,0,2.0938e-06,0,0,1.1789e-05,0,0,2.2861e-07,0,0,0.25,0.00092623,0.52148,0.050565,59545,1,1.0716,1.0716,0.005,0.005
0.14834,0.83546,1e-12,0.04239,0.67772,0.27989,1.4111e-05,0,0,2.0932e-06,0,0,1.1789e-05,0,0,2.2862e-07,0,0,0.25,0.00092591,0.5215,0.050565,59462,1,1.0753,1.0753,0.005,0.005
0.14829,0.83551,1e-12,0.042383,0.67772,0.27989,1.4111e-05,0,0,2.0925e-06,0,0,1.179e-05,0,0,2.2862e-07,0,0,0.25,0.0009256,0.52151,0.050565,59379,1,1.079,1.079,0.005,0.005
0.14825,0.83555,1e-12,0.042375,0.67773,0.27989,1.4111e-05,0,0,2.0919e-06,0,0,1.1791e-05,0,0,2.2863e-07,0,0,0.25,0.00092529,0.52152,0.050565,59296,1,1.0827,1.0827,0.005,0.005
0.1482,0.8356,1e-12,0.042369,0.67774,0.27989,1.4111e-05,0,0,2.0913e-06,0,0,1.1791e-05,0,0,2.2864e-07,0,0,0.25,0.000925,0.52153,0.050565,59213,1,1.0863,1.0863,0.005,0.005
0.14816,0.83564,1e-12,0.042362,0.67774,0.27989,1.4111e-05,0,0,2.0907e-06,0,0,1.1792e-05,0,0,2.2864e-07,0,0,0.25,0.00092472,0.52155,0.050565,59130,1,1.09,1.09,0.005,0.005
0.14812,0.83567,1e-12,0.042356,0.67775,0.27989,1.4111e-05,0,0,2.0901e-06,0,0,1.1792e-05,0,0,2.2865e-07,0,0,0.25,0.00092445,0.52156,0.050565,59047,1,1.0937,1.0937,0.005,0.005
0.14808,0.83571,1e-12,0.04235,0.67776,0.27989,1.4111e-05,0,0,2.0896e-06,0,0,1.1793e-05,0,0,2.2866e-07,0,0,0.25,0.0009242,0.52157,0.050565,58964,1,1.0973,1.0973,0.005,0.005
0.14805,0.83575,1e-12,0.042344,0.67776,0.27989,1.4111e-05,0,0,2.0891e-06,0,0,1.1793e-05,0,0,2.2866e-07,0,0,0.25,0.00092396,0.52158,0.050565,58881,1,1.101,1.101,0.005,0.005
0.14802,0.83578,1e-12,0.042339,0.67777,0.27989,1.4111e-05,0,0,2.0887e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092375,0.52159,0.050565,58798,1,1.1047,1.1047,0.005,0.005
0.14799,0.8358,1e-12,0.042335,0.67777,0.27989,1.4111e-05,0,0,2.0883e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092355,0.52159,0.050565,58715,1,1.1083,1.1083,0.005,0.005
0.14796,0.83583,1e-12,0.042331,0.67778,0.27989,1.4111e-05,0,0,2.0879e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092338,0.5216,0.050565,58632,1,1.112,1.112,0.005,0.005
0.14794,0.83585,1e-12,0.042327,0.67778,0.27989,1.4111e-05,0,0,2.0876e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092322,0.52161,0.050565,58549,1,1.1157,1.1157,0.005,0.005
0.14792,0.83587,1e-12,0.042324,0.67778,0.27989,1.4111e-05,0,0,2.0873e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092309,0.52161,0.050565,58466,1,1.1194,1.1194,0.005,0.005
0.14791,0.83589,1e-12,0.042322,0.67779,0.27989,1.4111e-05,0,0,2.0871e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092298,0.52162,0.050565,58383,1,1.123,1.123,0.005,0.005
0.14789,0.8359,1e-12,0.042319,0.67779,0.27989,1.4111e-05,0,0,2.0869e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092289,0.52162,0.050565,58300,1,1.1267,1.1267,0.005,0.005
0.14788,0.83591,1e-12,0.042318,0.67779,0.27989,1.4111e-05,0,0,2.0868e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092283,0.52163,0.050565,58217,1,1.1304,1.1304,0.005,0.005
0.14788,0.83592,1e-12,0.042317,0.67779,0.27989,1.4111e-05,0,0,2.0867e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092278,0.52163,0.050565,58134,1,1.134,1.134,0.005,0.005
0.14787,0.83592,1e-12,0.042316,0.67779,0.27989,1.4111e-05,0,0,2.0867e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092275,0.52163,0.050565,58051,1,1.1377,1.1377,0.005,0.005
0.14787,0.83592,1e-12,0.042316,0.67779,0.27989,1.4111e-05,0,0,2.0866e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092274,0.52163,0.050565,57968,1,1.1414,1.1414,0.005,0.005
0.14787,0.83592,1e-12,0.042316,0.67779,0.27989,1.4111e-05,0,0,2.0866e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092274,0.52163,0.050565,57886,1,1.145,1.145,0.005,0.005
0.14787,0.83592,1e-12,0.042316,0.67779,0.27989,1.4111e-05,0,0,2.0866e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092274,0.52163,0.050565,57802,1,1.1487,1.1487,0.005,0.005
0.14788,0.83592,1e-12,0.042317,0.67779,0.27989,1.4111e-05,0,0,2.0867e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092278,0.52163,0.050565,57720,1,1.1524,1.1524,0.005,0.005
0.14789,0.8359,1e-12,0.042319,0.67779,0.27989,1.4111e-05,0,0,2.0869e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092288,0.52162,0.050565,57636,1,1.156,1.156,0.005,0.005
0.14791,0.83588,1e-12,0.042322,0.67778,0.27989,1.4111e-05,0,0,2.0872e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092301,0.52162,0.050565,57553,1,1.1597,1.1597,0.005,0.005
0.14793,0.83587,1e-12,0.042325,0.67778,0.27989,1.4111e-05,0,0,2.0874e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092312,0.52161,0.050565,57470,1,1.1634,1.1634,0.005,0.005
0.14794,0.83585,1e-12,0.042327,0.67778,0.27989,1.4111e-05,0,0,2.0876e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092322,0.52161,0.050565,57388,1,1.1671,1.1671,0.005,0.005
0.14795,0.83584,1e-12,0.042329,0.67778,0.27989,1.4111e-05,0,0,2.0877e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092329,0.52161,0.050565,57305,1,1.1707,1.1707,0.005,0.005
0.14796,0.83584,1e-12,0.04233,0.67778,0.27989,1.4111e-05,0,0,2.0878e-06,0,0,1.1795e-05,0,0,2.2867e-07,0,0,0.25,0.00092332,0.5216,0.050565,57222,1,1.1744,1.1744,0.005,0.005
0.14796,0.83583,1e-12,0.042331,0.67778,0.27989,1.4111e-05,0,0,2.0879e-06,0,0,1.1795e-05,0,0,2.2867e-07,0,0,0.25,0.00092334,0.5216,0.050565,57139,1,1.1781,1.1781,0.005,0.005
0.14796,0.83583,1e-12,0.042331,0.67778,0.27989,1.4111e-05,0,0,2.0879e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092335,0.5216,0.050565,57056,1,1.1817,1.1817,0.005,0.005
0.14796,0.83583,1e-12,0.042332,0.67778,0.27989,1.4111e-05,0,0,2.0879e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092337,0.5216,0.050565,56973,1,1.1854,1.1854,0.005,0.005
0.14798,0.83581,1e-12,0.042335,0.67777,0.27989,1.4111e-05,0,0,2.0882e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092349,0.5216,0.050565,56890,1,1.1891,1.1891,0.005,0.005
0.14803,0.83576,1e-12,0.042343,0.67776,0.27989,1.4111e-05,0,0,2.089e-06,0,0,1.1793e-05,0,0,2.2866e-07,0,0,0.25,0.00092384,0.52158,0.050565,56807,1,1.1927,1.1927,0.005,0.005
0.14812,0.83568,1e-12,0.042356,0.67775,0.27989,1.4111e-05,0,0,2.0901e-06,0,0,1.1792e-05,0,0,2.2865e-07,0,0,0.25,0.00092441,0.52156,0.050564,56724,1,1.1964,1.1964,0.005,0.005
0.14822,0.83558,1e-12,0.042373,0.67773,0.27989,1.4111e-05,0,0,2.0916e-06,0,0,1.1791e-05,0,0,2.2863e-07,0,0,0.25,0.00092512,0.52153,0.050564,56641,1,1.2001,1.2001,0.005,0.005
0.14834,0.83546,1e-12,0.042393,0.67772,0.27989,1.4111e-05,0,0,2.0933e-06,0,0,1.1789e-05,0,0,2.2861e-07,0,0,0.25,0.00092596,0.52149,0.050564,56558,1,1.2038,1.2038,0.005,0.005
0.14848,0.83532,1e-12,0.042415,0.67769,0.27989,1.4111e-05,0,0,2.0952e-06,0,0,1.1787e-05,0,0,2.2859e-07,0,0,0.25,0.0009269,0.52145,0.050564,56475,1,1.2074,1.2074,0.005,0.005
0.14863,0.83518,1e-12,0.042439,0.67767,0.27989,1.4111e-05,0,0,2.0973e-06,0,0,1.1785e-05,0,0,2.2857e-07,0,0,0.25,0.0009279,0.52141,0.050564,56392,1,1.2111,1.2111,0.005,0.005
0.14878,0.83503,1e-12,0.042464,0.67765,0.27989,1.4111e-05,0,0,2.0994e-06,0,0,1.1783e-05,0,0,2.2855e-07,0,0,0.25,0.00092893,0.52137,0.050563,56309,1,1.2148,1.2148,0.005,0.005
0.14893,0.83488,1e-12,0.042488,0.67762,0.27989,1.4111e-05,0,0,2.1015e-06,0,0,1.1781e-05,0,0,2.2853e-07,0,0,0.25,0.00092995,0.52132,0.050563,56226,1,1.2184,1.2184,0.005,0.005
0.14907,0.83474,1e-12,0.042511,0.6776,0.27989,1.4111e-05,0,0,2.1035e-06,0,0,1.1779e-05,0,0,2.2851e-07,0,0,0.25,0.00093093,0.52128,0.050563,56143,1,1.2221,1.2221,0.005,0.005
0.1492,0.83461,1e-12,0.042532,0.67758,0.27989,1.4111e-05,0,0,2.1053e-06,0,0,1.1777e-05,0,0,2.2849e-07,0,0,0.25,0.00093183,0.52125,0.050563,56060,1,1.2258,1.2258,0.005,0.005
0.14932,0.83449,1e-12,0.04255,0.67756,0.27989,1.4111e-05,0,0,2.107e-06,0,0,1.1776e-05,0,0,2.2847e-07,0,0,0.25,0.00093263,0.52121,0.050563,55977,1,1.2294,1.2294,0.005,0.005
0.14942,0.83439,1e-12,0.042566,0.67754,0.27989,1.4111e-05,0,0,2.1083e-06,0,0,1.1774e-05,0,0,2.2845e-07,0,0,0.25,0.00093329,0.52118,0.050563,55894,1,1.2331,1.2331,0.005,0.005
0.14949,0.83432,1e-12,0.042578,0.67753,0.27989,1.4111e-05,0,0,2.1094e-06,0,0,1.1773e-05,0,0,2.2844e-07,0,0,0.25,0.00093382,0.52116,0.050563,55811,1,1.2368,1.2368,0.005,0.005
