TimeStep,qw_inj,qw_prod,qo_prod
2.65e+06,0.000275452,1.95916e-25,0.000275452
2.66e+06,0.000275452,1.95916e-25,0.000275452
2.67e+06,0.000275452,1.95916e-25,0.000275452
2.68e+06,0.000275452,1.95916e-25,0.000275452
2.69e+06,0.000275452,1.95916e-25,0.000275452
2.7e+06,0.000275452,1.95916e-25,0.000275452
2.71e+06,0.000275452,1.95916e-25,0.000275452
2.72e+06,0.000275452,1.95916e-25,0.000275452
2.73e+06,0.000275452,1.95916e-25,0.000275452
2.74e+06,0.000275452,1.95916e-25,0.000275452
2.75e+06,0.000275452,1.95916e-25,0.000275452
2.76e+06,0.000275452,1.95916e-25,0.000275452
2.77e+06,0.000275452,1.95916e-25,0.000275452
2.78e+06,0.000275452,1.95916e-25,0.000275452
2.79e+06,0.000275452,1.95916e-25,0.000275452
2.8e+06,0.000275452,1.95916e-25,0.000275452
2.81e+06,0.000275452,1.95916e-25,0.000275452
2.82e+06,0.000275452,1.95916e-25,0.000275452
2.83e+06,0.000275452,1.95916e-25,0.000275452
2.84e+06,0.000275452,1.95916e-25,0.000275452
2.85e+06,0.000275452,1.95916e-25,0.000275452
2.86e+06,0.000275452,1.95916e-25,0.000275452
2.87e+06,0.000275452,1.95916e-25,0.000275452
2.88e+06,0.000275452,1.95916e-25,0.000275452
2.89e+06,0.000275452,1.95916e-25,0.000275452
2.9e+06,0.000275452,1.95916e-25,0.000275452
2.91e+06,0.000275452,1.95916e-25,0.000275452
2.92e+06,0.000275452,1.95916e-25,0.000275452
2.93e+06,0.000275452,1.95916e-25,0.000275452
2.94e+06,0.000275452,1.95916e-25,0.000275452
2.95e+06,0.000275452,1.95916e-25,0.000275452
2.96e+06,0.000275452,1.95916e-25,0.000275452
2.97e+06,0.000275452,1.95916e-25,0.000275452
2.98e+06,0.000275452,1.95916e-25,0.000275452
2.99e+06,0.000275452,1.95916e-25,0.000275452
3e+06,0.000275452,1.95916e-25,0.000275452
