TimeStep,CellID,qw,qo
151800,1224,2.62941,1.37059
151825,1224,2.62992,1.37008
151850,1224,2.63042,1.36958
151875,1224,2.63093,1.36907
151900,1224,2.63143,1.36857
151925,1224,2.63194,1.36806
151950,1224,2.63244,1.36756
151975,1224,2.63294,1.36706
152000,1224,2.63345,1.36655
152025,1224,2.63395,1.36605
152050,1224,2.63445,1.36555
152075,1224,2.63495,1.36505
152100,1224,2.63546,1.36454
152125,1224,2.63596,1.36404
152150,1224,2.63646,1.36354
152175,1224,2.63696,1.36304
152200,1224,2.63746,1.36254
152225,1224,2.63796,1.36204
152250,1224,2.63846,1.36154
152275,1224,2.63896,1.36104
152300,1224,2.63946,1.36054
152325,1224,2.63996,1.36004
152350,1224,2.64046,1.35954
152375,1224,2.64095,1.35905
152400,1224,2.64145,1.35855
152425,1224,2.64195,1.35805
152450,1224,2.64245,1.35755
152475,1224,2.64294,1.35706
152500,1224,2.64344,1.35656
152525,1224,2.64394,1.35606
152550,1224,2.64443,1.35557
152575,1224,2.64493,1.35507
152600,1224,2.64542,1.35458
152625,1224,2.64592,1.35408
152650,1224,2.64641,1.35359
152675,1224,2.64691,1.35309
152700,1224,2.6474,1.3526
152725,1224,2.6479,1.3521
152750,1224,2.64839,1.35161
152775,1224,2.64888,1.35112
152800,1224,2.64937,1.35063
152825,1224,2.64987,1.35013
152850,1224,2.65036,1.34964
152875,1224,2.65085,1.34915
152900,1224,2.65134,1.34866
152925,1224,2.65183,1.34817
152950,1224,2.65232,1.34768
152975,1224,2.65281,1.34719
153000,1224,2.6533,1.3467
153025,1224,2.65379,1.34621
153050,1224,2.65428,1.34572
153075,1224,2.65477,1.34523
153100,1224,2.65526,1.34474
153125,1224,2.65575,1.34425
153150,1224,2.65624,1.34376
153175,1224,2.65672,1.34328
153200,1224,2.65721,1.34279
153225,1224,2.6577,1.3423
153250,1224,2.65819,1.34181
153275,1224,2.65867,1.34133
153300,1224,2.65916,1.34084
153325,1224,2.65964,1.34036
153350,1224,2.66013,1.33987
153375,1224,2.66061,1.33939
153400,1224,2.6611,1.3389
153425,1224,2.66158,1.33842
153450,1224,2.66207,1.33793
153475,1224,2.66255,1.33745
153500,1224,2.66304,1.33696
153525,1224,2.66352,1.33648
153550,1224,2.664,1.336
153575,1224,2.66448,1.33552
153600,1224,2.66497,1.33503
153625,1224,2.66545,1.33455
153650,1224,2.66593,1.33407
153675,1224,2.66641,1.33359
153700,1224,2.66689,1.33311
153725,1224,2.66737,1.33263
153750,1224,2.66785,1.33215
153775,1224,2.66833,1.33167
153800,1224,2.66881,1.33119
153825,1224,2.66929,1.33071
153850,1224,2.66977,1.33023
153875,1224,2.67025,1.32975
153900,1224,2.67073,1.32927
153925,1224,2.67121,1.32879
153950,1224,2.67169,1.32831
153975,1224,2.67216,1.32784
154000,1224,2.67264,1.32736
154025,1224,2.67312,1.32688
154050,1224,2.67359,1.32641
154075,1224,2.67407,1.32593
154100,1224,2.67455,1.32545
154125,1224,2.67502,1.32498
154150,1224,2.6755,1.3245
154175,1224,2.67597,1.32403
154200,1224,2.67645,1.32355
154225,1224,2.67692,1.32308
154250,1224,2.6774,1.3226
154275,1224,2.67787,1.32213
154300,1224,2.67834,1.32166
154325,1224,2.67882,1.32118
154350,1224,2.67929,1.32071
154375,1224,2.67976,1.32024
154400,1224,2.68023,1.31977
154425,1224,2.68071,1.31929
154450,1224,2.68118,1.31882
154475,1224,2.68165,1.31835
154500,1224,2.68212,1.31788
154525,1224,2.68259,1.31741
154550,1224,2.68306,1.31694
154575,1224,2.68353,1.31647
154600,1224,2.684,1.316
154625,1224,2.68447,1.31553
154650,1224,2.68494,1.31506
154675,1224,2.68541,1.31459
154700,1224,2.68588,1.31412
154725,1224,2.68635,1.31365
154750,1224,2.68681,1.31319
154775,1224,2.68728,1.31272
154800,1224,2.68775,1.31225
154825,1224,2.68822,1.31178
154850,1224,2.68868,1.31132
154875,1224,2.68915,1.31085
154900,1224,2.68962,1.31038
154925,1224,2.69008,1.30992
154950,1224,2.69055,1.30945
154975,1224,2.69101,1.30899
155000,1224,2.69148,1.30852
155025,1224,2.69194,1.30806
155050,1224,2.69241,1.30759
155075,1224,2.69287,1.30713
155100,1224,2.69334,1.30666
155125,1224,2.6938,1.3062
155150,1224,2.69426,1.30574
155175,1224,2.69473,1.30527
155200,1224,2.69519,1.30481
155225,1224,2.69565,1.30435
155250,1224,2.69611,1.30389
155275,1224,2.69657,1.30343
155300,1224,2.69704,1.30296
155325,1224,2.6975,1.3025
155350,1224,2.69796,1.30204
155375,1224,2.69842,1.30158
155400,1224,2.69888,1.30112
155425,1224,2.69934,1.30066
155450,1224,2.6998,1.3002
155475,1224,2.70026,1.29974
155500,1224,2.70072,1.29928
155525,1224,2.70118,1.29882
155550,1224,2.70163,1.29837
155575,1224,2.70209,1.29791
155600,1224,2.70255,1.29745
155625,1224,2.70301,1.29699
155650,1224,2.70347,1.29653
155675,1224,2.70392,1.29608
155700,1224,2.70438,1.29562
155725,1224,2.70484,1.29516
155750,1224,2.70529,1.29471
155775,1224,2.70575,1.29425
155800,1224,2.7062,1.2938
155825,1224,2.70666,1.29334
155850,1224,2.70711,1.29289
155875,1224,2.70757,1.29243
155900,1224,2.70802,1.29198
155925,1224,2.70848,1.29152
155950,1224,2.70893,1.29107
155975,1224,2.70939,1.29061
156000,1224,2.70984,1.29016
156025,1224,2.71029,1.28971
156050,1224,2.71075,1.28925
156075,1224,2.7112,1.2888
156100,1224,2.71165,1.28835
156125,1224,2.7121,1.2879
156150,1224,2.71255,1.28745
156175,1224,2.713,1.287
156200,1224,2.71346,1.28654
156225,1224,2.71391,1.28609
156250,1224,2.71436,1.28564
156275,1224,2.71481,1.28519
156300,1224,2.71526,1.28474
156325,1224,2.71571,1.28429
156350,1224,2.71616,1.28384
156375,1224,2.71661,1.28339
156400,1224,2.71705,1.28295
156425,1224,2.7175,1.2825
156450,1224,2.71795,1.28205
156475,1224,2.7184,1.2816
156500,1224,2.71885,1.28115
156525,1224,2.71929,1.28071
156550,1224,2.71974,1.28026
156575,1224,2.72019,1.27981
156600,1224,2.72063,1.27937
156625,1224,2.72108,1.27892
156650,1224,2.72153,1.27847
156675,1224,2.72197,1.27803
156700,1224,2.72242,1.27758
156725,1224,2.72286,1.27714
156750,1224,2.72331,1.27669
156775,1224,2.72375,1.27625
156800,1224,2.7242,1.2758
156825,1224,2.72464,1.27536
156850,1224,2.72508,1.27492
156875,1224,2.72553,1.27447
156900,1224,2.72597,1.27403
156925,1224,2.72641,1.27359
156950,1224,2.72686,1.27314
156975,1224,2.7273,1.2727
157000,1224,2.72774,1.27226
157025,1224,2.72818,1.27182
157050,1224,2.72863,1.27137
157075,1224,2.72907,1.27093
157100,1224,2.72951,1.27049
157125,1224,2.72995,1.27005
157150,1224,2.73039,1.26961
157175,1224,2.73083,1.26917
157200,1224,2.73127,1.26873
157225,1224,2.73171,1.26829
157250,1224,2.73215,1.26785
157275,1224,2.73259,1.26741
157300,1224,2.73303,1.26697
157325,1224,2.73346,1.26654
157350,1224,2.7339,1.2661
157375,1224,2.73434,1.26566
157400,1224,2.73478,1.26522
157425,1224,2.73522,1.26478
157450,1224,2.73565,1.26435
157475,1224,2.73609,1.26391
157500,1224,2.73653,1.26347
157525,1224,2.73696,1.26304
157550,1224,2.7374,1.2626
157575,1224,2.73783,1.26217
157600,1224,2.73827,1.26173
157625,1224,2.73871,1.26129
157650,1224,2.73914,1.26086
157675,1224,2.73958,1.26042
157700,1224,2.74001,1.25999
157725,1224,2.74044,1.25956
157750,1224,2.74088,1.25912
157775,1224,2.74131,1.25869
157800,1224,2.74175,1.25825
157825,1224,2.74218,1.25782
157850,1224,2.74261,1.25739
157875,1224,2.74304,1.25696
157900,1224,2.74348,1.25652
157925,1224,2.74391,1.25609
157950,1224,2.74434,1.25566
157975,1224,2.74477,1.25523
158000,1224,2.7452,1.2548
158025,1224,2.74563,1.25437
158050,1224,2.74607,1.25393
158075,1224,2.7465,1.2535
158100,1224,2.74693,1.25307
158125,1224,2.74736,1.25264
158150,1224,2.74779,1.25221
158175,1224,2.74822,1.25178
158200,1224,2.74864,1.25136
158225,1224,2.74907,1.25093
158250,1224,2.7495,1.2505
158275,1224,2.74993,1.25007
158300,1224,2.75036,1.24964
158325,1224,2.75079,1.24921
158350,1224,2.75121,1.24879
158375,1224,2.75164,1.24836
158400,1224,2.75207,1.24793
158425,1224,2.7525,1.2475
158450,1224,2.75292,1.24708
158475,1224,2.75335,1.24665
158500,1224,2.75377,1.24623
158525,1224,2.7542,1.2458
158550,1224,2.75463,1.24537
158575,1224,2.75505,1.24495
158600,1224,2.75548,1.24452
158625,1224,2.7559,1.2441
158650,1224,2.75633,1.24367
158675,1224,2.75675,1.24325
158700,1224,2.75717,1.24283
158725,1224,2.7576,1.2424
158750,1224,2.75802,1.24198
158775,1224,2.75844,1.24156
158800,1224,2.75887,1.24113
158825,1224,2.75929,1.24071
158850,1224,2.75971,1.24029
158875,1224,2.76013,1.23987
158900,1224,2.76056,1.23944
158925,1224,2.76098,1.23902
158950,1224,2.7614,1.2386
158975,1224,2.76182,1.23818
159000,1224,2.76224,1.23776
159025,1224,2.76266,1.23734
159050,1224,2.76308,1.23692
159075,1224,2.7635,1.2365
159100,1224,2.76392,1.23608
159125,1224,2.76434,1.23566
159150,1224,2.76476,1.23524
159175,1224,2.76518,1.23482
159200,1224,2.7656,1.2344
159225,1224,2.76602,1.23398
159250,1224,2.76644,1.23356
159275,1224,2.76686,1.23314
159300,1224,2.76727,1.23273
159325,1224,2.76769,1.23231
159350,1224,2.76811,1.23189
159375,1224,2.76853,1.23147
159400,1224,2.76894,1.23106
159425,1224,2.76936,1.23064
159450,1224,2.76978,1.23022
159475,1224,2.77019,1.22981
159500,1224,2.77061,1.22939
159525,1224,2.77102,1.22898
159550,1224,2.77144,1.22856
159575,1224,2.77185,1.22815
159600,1224,2.77227,1.22773
159625,1224,2.77268,1.22732
159650,1224,2.7731,1.2269
159675,1224,2.77351,1.22649
159700,1224,2.77393,1.22607
159725,1224,2.77434,1.22566
159750,1224,2.77475,1.22525
159775,1224,2.77517,1.22483
159800,1224,2.77558,1.22442
159825,1224,2.77599,1.22401
159850,1224,2.7764,1.2236
159875,1224,2.77682,1.22318
159900,1224,2.77723,1.22277
159925,1224,2.77764,1.22236
159950,1224,2.77805,1.22195
159975,1224,2.77846,1.22154
160000,1224,2.77887,1.22113
160025,1224,2.77928,1.22072
160050,1224,2.77969,1.22031
160075,1224,2.7801,1.2199
160100,1224,2.78051,1.21949
160125,1224,2.78092,1.21908
160150,1224,2.78133,1.21867
160175,1224,2.78174,1.21826
160200,1224,2.78215,1.21785
160225,1224,2.78256,1.21744
160250,1224,2.78297,1.21703
160275,1224,2.78338,1.21662
160300,1224,2.78378,1.21622
160325,1224,2.78419,1.21581
160350,1224,2.7846,1.2154
160375,1224,2.78501,1.21499
160400,1224,2.78541,1.21459
160425,1224,2.78582,1.21418
160450,1224,2.78623,1.21377
160475,1224,2.78663,1.21337
160500,1224,2.78704,1.21296
160525,1224,2.78745,1.21255
160550,1224,2.78785,1.21215
160575,1224,2.78826,1.21174
160600,1224,2.78866,1.21134
160625,1224,2.78907,1.21093
160650,1224,2.78947,1.21053
160675,1224,2.78988,1.21012
160700,1224,2.79028,1.20972
160725,1224,2.79068,1.20932
160750,1224,2.79109,1.20891
160775,1224,2.79149,1.20851
160800,1224,2.79189,1.20811
160825,1224,2.7923,1.2077
160850,1224,2.7927,1.2073
160875,1224,2.7931,1.2069
160900,1224,2.7935,1.2065
160925,1224,2.79391,1.20609
160950,1224,2.79431,1.20569
160975,1224,2.79471,1.20529
161000,1224,2.79511,1.20489
161025,1224,2.79551,1.20449
161050,1224,2.79591,1.20409
161075,1224,2.79631,1.20369
161100,1224,2.79671,1.20329
161125,1224,2.79711,1.20289
161150,1224,2.79751,1.20249
161175,1224,2.79791,1.20209
161200,1224,2.79831,1.20169
161225,1224,2.79871,1.20129
161250,1224,2.79911,1.20089
161275,1224,2.79951,1.20049
161300,1224,2.79991,1.20009
161325,1224,2.80031,1.19969
161350,1224,2.8007,1.1993
161375,1224,2.8011,1.1989
161400,1224,2.8015,1.1985
161425,1224,2.8019,1.1981
161450,1224,2.80229,1.19771
161475,1224,2.80269,1.19731
161500,1224,2.80309,1.19691
161525,1224,2.80348,1.19652
161550,1224,2.80388,1.19612
161575,1224,2.80428,1.19572
161600,1224,2.80467,1.19533
161625,1224,2.80507,1.19493
161650,1224,2.80546,1.19454
161675,1224,2.80586,1.19414
161700,1224,2.80625,1.19375
161725,1224,2.80665,1.19335
161750,1224,2.80704,1.19296
161775,1224,2.80744,1.19256
161800,1224,2.80783,1.19217
161825,1224,2.80822,1.19178
161850,1224,2.80862,1.19138
161875,1224,2.80901,1.19099
161900,1224,2.8094,1.1906
161925,1224,2.8098,1.1902
161950,1224,2.81019,1.18981
161975,1224,2.81058,1.18942
162000,1224,2.81097,1.18903
162025,1224,2.81136,1.18864
162050,1224,2.81176,1.18824
162075,1224,2.81215,1.18785
162100,1224,2.81254,1.18746
162125,1224,2.81293,1.18707
162150,1224,2.81332,1.18668
162175,1224,2.81371,1.18629
162200,1224,2.8141,1.1859
162225,1224,2.81449,1.18551
162250,1224,2.81488,1.18512
162275,1224,2.81527,1.18473
162300,1224,2.81566,1.18434
162325,1224,2.81605,1.18395
162350,1224,2.81644,1.18356
162375,1224,2.81683,1.18317
162400,1224,2.81721,1.18279
162425,1224,2.8176,1.1824
162450,1224,2.81799,1.18201
162475,1224,2.81838,1.18162
162500,1224,2.81877,1.18123
162525,1224,2.81915,1.18085
162550,1224,2.81954,1.18046
162575,1224,2.81993,1.18007
162600,1224,2.82031,1.17969
162625,1224,2.8207,1.1793
162650,1224,2.82109,1.17891
162675,1224,2.82147,1.17853
162700,1224,2.82186,1.17814
162725,1224,2.82224,1.17776
162750,1224,2.82263,1.17737
162775,1224,2.82301,1.17699
162800,1224,2.8234,1.1766
162825,1224,2.82378,1.17622
162850,1224,2.82417,1.17583
162875,1224,2.82455,1.17545
162900,1224,2.82494,1.17506
162925,1224,2.82532,1.17468
162950,1224,2.8257,1.1743
162975,1224,2.82609,1.17391
163000,1224,2.82647,1.17353
163025,1224,2.82685,1.17315
163050,1224,2.82723,1.17277
163075,1224,2.82762,1.17238
163100,1224,2.828,1.172
163125,1224,2.82838,1.17162
163150,1224,2.82876,1.17124
163175,1224,2.82914,1.17086
163200,1224,2.82953,1.17047
163225,1224,2.82991,1.17009
163250,1224,2.83029,1.16971
163275,1224,2.83067,1.16933
163300,1224,2.83105,1.16895
163325,1224,2.83143,1.16857
163350,1224,2.83181,1.16819
163375,1224,2.83219,1.16781
163400,1224,2.83257,1.16743
163425,1224,2.83295,1.16705
163450,1224,2.83333,1.16667
163475,1224,2.83371,1.16629
163500,1224,2.83408,1.16592
163525,1224,2.83446,1.16554
163550,1224,2.83484,1.16516
163575,1224,2.83522,1.16478
163600,1224,2.8356,1.1644
163625,1224,2.83597,1.16403
163650,1224,2.83635,1.16365
163675,1224,2.83673,1.16327
163700,1224,2.83711,1.16289
163725,1224,2.83748,1.16252
163750,1224,2.83786,1.16214
163775,1224,2.83824,1.16176
163800,1224,2.83861,1.16139
163825,1224,2.83899,1.16101
163850,1224,2.83936,1.16064
163875,1224,2.83974,1.16026
163900,1224,2.84011,1.15989
163925,1224,2.84049,1.15951
163950,1224,2.84086,1.15914
163975,1224,2.84124,1.15876
164000,1224,2.84161,1.15839
164025,1224,2.84199,1.15801
164050,1224,2.84236,1.15764
164075,1224,2.84274,1.15726
164100,1224,2.84311,1.15689
164125,1224,2.84348,1.15652
164150,1224,2.84386,1.15614
164175,1224,2.84423,1.15577
164200,1224,2.8446,1.1554
164225,1224,2.84497,1.15503
164250,1224,2.84535,1.15465
164275,1224,2.84572,1.15428
164300,1224,2.84609,1.15391
164325,1224,2.84646,1.15354
164350,1224,2.84683,1.15317
164375,1224,2.84721,1.15279
164400,1224,2.84758,1.15242
164425,1224,2.84795,1.15205
164450,1224,2.84832,1.15168
164475,1224,2.84869,1.15131
164500,1224,2.84906,1.15094
164525,1224,2.84943,1.15057
164550,1224,2.8498,1.1502
164575,1224,2.85017,1.14983
164600,1224,2.85054,1.14946
164625,1224,2.85091,1.14909
164650,1224,2.85128,1.14872
164675,1224,2.85164,1.14836
164700,1224,2.85201,1.14799
164725,1224,2.85238,1.14762
164750,1224,2.85275,1.14725
164775,1224,2.85312,1.14688
164800,1224,2.85348,1.14652
164825,1224,2.85385,1.14615
164850,1224,2.85422,1.14578
164875,1224,2.85459,1.14541
164900,1224,2.85495,1.14505
164925,1224,2.85532,1.14468
164950,1224,2.85569,1.14431
164975,1224,2.85605,1.14395
165000,1224,2.85642,1.14358
165025,1224,2.85679,1.14321
165050,1224,2.85715,1.14285
165075,1224,2.85752,1.14248
165100,1224,2.85788,1.14212
165125,1224,2.85825,1.14175
165150,1224,2.85861,1.14139
165175,1224,2.85898,1.14102
165200,1224,2.85934,1.14066
165225,1224,2.85971,1.14029
165250,1224,2.86007,1.13993
165275,1224,2.86043,1.13957
165300,1224,2.8608,1.1392
165325,1224,2.86116,1.13884
165350,1224,2.86152,1.13848
165375,1224,2.86189,1.13811
165400,1224,2.86225,1.13775
165425,1224,2.86261,1.13739
165450,1224,2.86297,1.13703
165475,1224,2.86334,1.13666
165500,1224,2.8637,1.1363
165525,1224,2.86406,1.13594
165550,1224,2.86442,1.13558
165575,1224,2.86478,1.13522
165600,1224,2.86515,1.13485
165625,1224,2.86551,1.13449
165650,1224,2.86587,1.13413
165675,1224,2.86623,1.13377
165700,1224,2.86659,1.13341
165725,1224,2.86695,1.13305
165750,1224,2.86731,1.13269
165775,1224,2.86767,1.13233
165800,1224,2.86803,1.13197
165825,1224,2.86839,1.13161
165850,1224,2.86875,1.13125
165875,1224,2.86911,1.13089
165900,1224,2.86946,1.13054
165925,1224,2.86982,1.13018
165950,1224,2.87018,1.12982
165975,1224,2.87054,1.12946
166000,1224,2.8709,1.1291
166025,1224,2.87126,1.12874
166050,1224,2.87161,1.12839
166075,1224,2.87197,1.12803
166100,1224,2.87233,1.12767
166125,1224,2.87269,1.12731
166150,1224,2.87304,1.12696
166175,1224,2.8734,1.1266
166200,1224,2.87376,1.12624
166225,1224,2.87411,1.12589
166250,1224,2.87447,1.12553
166275,1224,2.87482,1.12518
166300,1224,2.87518,1.12482
166325,1224,2.87553,1.12447
166350,1224,2.87589,1.12411
166375,1224,2.87624,1.12376
166400,1224,2.8766,1.1234
166425,1224,2.87695,1.12305
166450,1224,2.87731,1.12269
166475,1224,2.87766,1.12234
166500,1224,2.87802,1.12198
166525,1224,2.87837,1.12163
166550,1224,2.87873,1.12127
166575,1224,2.87908,1.12092
166600,1224,2.87943,1.12057
166625,1224,2.87979,1.12021
166650,1224,2.88014,1.11986
166675,1224,2.88049,1.11951
166700,1224,2.88084,1.11916
166725,1224,2.8812,1.1188
166750,1224,2.88155,1.11845
166775,1224,2.8819,1.1181
166800,1224,2.88225,1.11775
166825,1224,2.8826,1.1174
166850,1224,2.88295,1.11705
166875,1224,2.88331,1.11669
166900,1224,2.88366,1.11634
166925,1224,2.88401,1.11599
166950,1224,2.88436,1.11564
166975,1224,2.88471,1.11529
167000,1224,2.88506,1.11494
167025,1224,2.88541,1.11459
167050,1224,2.88576,1.11424
167075,1224,2.88611,1.11389
167100,1224,2.88646,1.11354
167125,1224,2.88681,1.11319
167150,1224,2.88716,1.11284
167175,1224,2.88751,1.11249
167200,1224,2.88785,1.11215
167225,1224,2.8882,1.1118
167250,1224,2.88855,1.11145
167275,1224,2.8889,1.1111
167300,1224,2.88925,1.11075
167325,1224,2.8896,1.1104
167350,1224,2.88994,1.11006
167375,1224,2.89029,1.10971
167400,1224,2.89064,1.10936
167425,1224,2.89098,1.10902
167450,1224,2.89133,1.10867
167475,1224,2.89168,1.10832
167500,1224,2.89202,1.10798
167525,1224,2.89237,1.10763
167550,1224,2.89272,1.10728
167575,1224,2.89306,1.10694
167600,1224,2.89341,1.10659
167625,1224,2.89375,1.10625
167650,1224,2.8941,1.1059
167675,1224,2.89444,1.10556
167700,1224,2.89479,1.10521
167725,1224,2.89513,1.10487
167750,1224,2.89548,1.10452
167775,1224,2.89582,1.10418
167800,1224,2.89617,1.10383
167825,1224,2.89651,1.10349
167850,1224,2.89686,1.10314
167875,1224,2.8972,1.1028
167900,1224,2.89754,1.10246
167925,1224,2.89789,1.10211
167950,1224,2.89823,1.10177
167975,1224,2.89857,1.10143
168000,1224,2.89891,1.10109
168025,1224,2.89926,1.10074
168050,1224,2.8996,1.1004
168075,1224,2.89994,1.10006
168100,1224,2.90028,1.09972
168125,1224,2.90063,1.09937
168150,1224,2.90097,1.09903
168175,1224,2.90131,1.09869
168200,1224,2.90165,1.09835
168225,1224,2.90199,1.09801
168250,1224,2.90233,1.09767
168275,1224,2.90267,1.09733
168300,1224,2.90301,1.09699
168325,1224,2.90335,1.09665
168350,1224,2.90369,1.09631
168375,1224,2.90403,1.09597
168400,1224,2.90437,1.09563
168425,1224,2.90471,1.09529
168450,1224,2.90505,1.09495
168475,1224,2.90539,1.09461
168500,1224,2.90573,1.09427
168525,1224,2.90607,1.09393
168550,1224,2.90641,1.09359
168575,1224,2.90675,1.09325
168600,1224,2.90709,1.09291
168625,1224,2.90742,1.09258
168650,1224,2.90776,1.09224
168675,1224,2.9081,1.0919
168700,1224,2.90844,1.09156
168725,1224,2.90877,1.09123
168750,1224,2.90911,1.09089
168775,1224,2.90945,1.09055
168800,1224,2.90979,1.09021
168825,1224,2.91012,1.08988
168850,1224,2.91046,1.08954
168875,1224,2.9108,1.0892
168900,1224,2.91113,1.08887
168925,1224,2.91147,1.08853
168950,1224,2.9118,1.0882
168975,1224,2.91214,1.08786
169000,1224,2.91247,1.08753
169025,1224,2.91281,1.08719
169050,1224,2.91314,1.08686
169075,1224,2.91348,1.08652
169100,1224,2.91381,1.08619
169125,1224,2.91415,1.08585
169150,1224,2.91448,1.08552
169175,1224,2.91482,1.08518
169200,1224,2.91515,1.08485
169225,1224,2.91549,1.08451
169250,1224,2.91582,1.08418
169275,1224,2.91615,1.08385
169300,1224,2.91649,1.08351
169325,1224,2.91682,1.08318
169350,1224,2.91715,1.08285
169375,1224,2.91748,1.08252
169400,1224,2.91782,1.08218
169425,1224,2.91815,1.08185
169450,1224,2.91848,1.08152
169475,1224,2.91881,1.08119
169500,1224,2.91915,1.08085
169525,1224,2.91948,1.08052
169550,1224,2.91981,1.08019
169575,1224,2.92014,1.07986
169600,1224,2.92047,1.07953
169625,1224,2.9208,1.0792
169650,1224,2.92113,1.07887
169675,1224,2.92146,1.07854
169700,1224,2.92179,1.07821
169725,1224,2.92213,1.07787
169750,1224,2.92246,1.07754
169775,1224,2.92279,1.07721
169800,1224,2.92311,1.07689
169825,1224,2.92344,1.07656
169850,1224,2.92377,1.07623
169875,1224,2.9241,1.0759
169900,1224,2.92443,1.07557
169925,1224,2.92476,1.07524
169950,1224,2.92509,1.07491
169975,1224,2.92542,1.07458
170000,1224,2.92575,1.07425
170025,1224,2.92608,1.07392
170050,1224,2.9264,1.0736
170075,1224,2.92673,1.07327
170100,1224,2.92706,1.07294
170125,1224,2.92739,1.07261
170150,1224,2.92771,1.07229
170175,1224,2.92804,1.07196
170200,1224,2.92837,1.07163
170225,1224,2.92869,1.07131
170250,1224,2.92902,1.07098
170275,1224,2.92935,1.07065
170300,1224,2.92967,1.07033
170325,1224,2.93,1.07
170350,1224,2.93033,1.06967
170375,1224,2.93065,1.06935
170400,1224,2.93098,1.06902
170425,1224,2.9313,1.0687
170450,1224,2.93163,1.06837
170475,1224,2.93195,1.06805
170500,1224,2.93228,1.06772
170525,1224,2.9326,1.0674
170550,1224,2.93293,1.06707
170575,1224,2.93325,1.06675
170600,1224,2.93358,1.06642
170625,1224,2.9339,1.0661
170650,1224,2.93422,1.06578
170675,1224,2.93455,1.06545
170700,1224,2.93487,1.06513
170725,1224,2.9352,1.0648
170750,1224,2.93552,1.06448
170775,1224,2.93584,1.06416
170800,1224,2.93617,1.06383
170825,1224,2.93649,1.06351
170850,1224,2.93681,1.06319
170875,1224,2.93713,1.06287
170900,1224,2.93746,1.06254
170925,1224,2.93778,1.06222
170950,1224,2.9381,1.0619
170975,1224,2.93842,1.06158
171000,1224,2.93874,1.06126
171025,1224,2.93906,1.06094
171050,1224,2.93938,1.06062
171075,1224,2.93971,1.06029
171100,1224,2.94003,1.05997
171125,1224,2.94035,1.05965
171150,1224,2.94067,1.05933
171175,1224,2.94099,1.05901
171200,1224,2.94131,1.05869
171225,1224,2.94163,1.05837
171250,1224,2.94195,1.05805
171275,1224,2.94227,1.05773
171300,1224,2.94259,1.05741
171325,1224,2.94291,1.05709
171350,1224,2.94323,1.05677
171375,1224,2.94355,1.05645
171400,1224,2.94386,1.05614
171425,1224,2.94418,1.05582
171450,1224,2.9445,1.0555
171475,1224,2.94482,1.05518
171500,1224,2.94514,1.05486
171525,1224,2.94546,1.05454
171550,1224,2.94577,1.05423
171575,1224,2.94609,1.05391
171600,1224,2.94641,1.05359
171625,1224,2.94673,1.05327
171650,1224,2.94704,1.05296
171675,1224,2.94736,1.05264
171700,1224,2.94768,1.05232
171725,1224,2.948,1.052
171750,1224,2.94831,1.05169
171775,1224,2.94863,1.05137
171800,1224,2.94894,1.05106
171825,1224,2.94926,1.05074
171850,1224,2.94958,1.05042
171875,1224,2.94989,1.05011
171900,1224,2.95021,1.04979
171925,1224,2.95052,1.04948
171950,1224,2.95084,1.04916
171975,1224,2.95115,1.04885
172000,1224,2.95147,1.04853
172025,1224,2.95178,1.04822
172050,1224,2.9521,1.0479
172075,1224,2.95241,1.04759
172100,1224,2.95273,1.04727
172125,1224,2.95304,1.04696
172150,1224,2.95335,1.04665
172175,1224,2.95367,1.04633
172200,1224,2.95398,1.04602
172225,1224,2.9543,1.0457
172250,1224,2.95461,1.04539
172275,1224,2.95492,1.04508
172300,1224,2.95524,1.04476
172325,1224,2.95555,1.04445
172350,1224,2.95586,1.04414
172375,1224,2.95617,1.04383
172400,1224,2.95649,1.04351
172425,1224,2.9568,1.0432
172450,1224,2.95711,1.04289
172475,1224,2.95742,1.04258
172500,1224,2.95773,1.04227
172525,1224,2.95805,1.04195
172550,1224,2.95836,1.04164
172575,1224,2.95867,1.04133
172600,1224,2.95898,1.04102
172625,1224,2.95929,1.04071
172650,1224,2.9596,1.0404
172675,1224,2.95991,1.04009
172700,1224,2.96022,1.03978
172725,1224,2.96053,1.03947
172750,1224,2.96084,1.03916
172775,1224,2.96115,1.03885
172800,1224,2.96146,1.03854
172825,1224,2.96177,1.03823
172850,1224,2.96208,1.03792
172875,1224,2.96239,1.03761
172900,1224,2.9627,1.0373
172925,1224,2.96301,1.03699
172950,1224,2.96332,1.03668
172975,1224,2.96363,1.03637
173000,1224,2.96393,1.03607
173025,1224,2.96424,1.03576
173050,1224,2.96455,1.03545
173075,1224,2.96486,1.03514
173100,1224,2.96517,1.03483
173125,1224,2.96547,1.03453
173150,1224,2.96578,1.03422
173175,1224,2.96609,1.03391
173200,1224,2.9664,1.0336
173225,1224,2.9667,1.0333
173250,1224,2.96701,1.03299
173275,1224,2.96732,1.03268
173300,1224,2.96762,1.03238
173325,1224,2.96793,1.03207
173350,1224,2.96824,1.03176
173375,1224,2.96854,1.03146
173400,1224,2.96885,1.03115
173425,1224,2.96916,1.03084
173450,1224,2.96946,1.03054
173475,1224,2.96977,1.03023
173500,1224,2.97007,1.02993
173525,1224,2.97038,1.02962
173550,1224,2.97068,1.02932
173575,1224,2.97099,1.02901
173600,1224,2.97129,1.02871
173625,1224,2.9716,1.0284
