"Velocity:0","Velocity:1","Velocity:2","Water_Saturation","Gas_Saturation","Water_Saturation_mean","Gas_Saturation_mean","Oil_Saturation","Oil_Saturation_mean","Gas_Viscosity","Apparent_viscosity","Gas_Mobility","Water_Mobility","Total_Mobility","Gas_Density","Oil_Pressure","Water_Pressure","Permeability","Porosity","Gas_pressure","Points:0","Points:1","Points:2"
1.4111e-05,-1.7445e-17,0,0.24171,0.039099,0.24172,0.039073,0.71919,0.71921,1e-05,0.0025638,238.86,31.379,390.05,1.165,4.8385e+05,4.8385e+05,-12,0.25,4.8385e+05,2.0038,0.01,0
1.4111e-05,-1.7445e-17,0,0.24172,0.039048,0.24172,0.039073,0.71923,0.71921,1e-05,0.0025677,238.24,31.383,389.45,1.165,4.8385e+05,4.8385e+05,-12,0.25,4.8385e+05,2.0075,0.01,0
1.4111e-05,-5.8268e-18,0,0.24172,0.039048,0.24173,0.039023,0.71923,0.71925,1e-05,0.0025677,238.24,31.383,389.45,1.165,4.8375e+05,4.8375e+05,-12,0.25,4.8375e+05,2.0075,0,0
1.4111e-05,-5.8268e-18,0,0.24173,0.038997,0.24173,0.039023,0.71927,0.71925,1e-05,0.0025717,237.62,31.388,388.85,1.165,4.8375e+05,4.8375e+05,-12,0.25,4.8375e+05,2.0112,0,0
1.4111e-05,-2.3542e-17,0,0.24172,0.039048,0.24173,0.039023,0.71923,0.71925,1e-05,0.0025677,238.24,31.383,389.45,1.165,4.8375e+05,4.8375e+05,-12,0.25,4.8375e+05,2.0075,0.01,0
1.4111e-05,-2.3542e-17,0,0.24173,0.038997,0.24173,0.039023,0.71927,0.71925,1e-05,0.0025717,237.62,31.388,388.85,1.165,4.8375e+05,4.8375e+05,-12,0.25,4.8375e+05,2.0112,0.01,0
1.4111e-05,1.1507e-17,0,0.24173,0.038997,0.24174,0.038972,0.71927,0.71929,1e-05,0.0025717,237.62,31.388,388.85,1.165,4.8365e+05,4.8365e+05,-12,0.25,4.8365e+05,2.0112,0,0
1.4111e-05,1.1507e-17,0,0.24174,0.038946,0.24174,0.038972,0.71931,0.71929,1e-05,0.0025756,237,31.393,388.25,1.165,4.8365e+05,4.8365e+05,-12,0.25,4.8365e+05,2.0148,0,0
1.4111e-05,1.1507e-17,0,0.24173,0.038997,0.24174,0.038972,0.71927,0.71929,1e-05,0.0025717,237.62,31.388,388.85,1.165,4.8365e+05,4.8365e+05,-12,0.25,4.8365e+05,2.0112,0.01,0
1.4111e-05,1.1507e-17,0,0.24174,0.038946,0.24174,0.038972,0.71931,0.71929,1e-05,0.0025756,237,31.393,388.25,1.165,4.8365e+05,4.8365e+05,-12,0.25,4.8365e+05,2.0148,0.01,0
1.4111e-05,-4.6973e-17,0,0.24174,0.038946,0.24175,0.038921,0.71931,0.71933,1e-05,0.0025756,237,31.393,388.25,1.165,4.8355e+05,4.8355e+05,-12,0.25,4.8355e+05,2.0148,0,0
1.4111e-05,-4.6973e-17,0,0.24175,0.038896,0.24175,0.038921,0.71935,0.71933,1e-05,0.0025796,236.39,31.397,387.66,1.165,4.8355e+05,4.8355e+05,-12,0.25,4.8355e+05,2.0185,0,0
1.4111e-05,5.8804e-17,0,0.24174,0.038946,0.24175,0.038921,0.71931,0.71933,1e-05,0.0025756,237,31.393,388.25,1.165,4.8355e+05,4.8355e+05,-12,0.25,4.8355e+05,2.0148,0.01,0
1.4111e-05,5.8804e-17,0,0.24175,0.038896,0.24175,0.038921,0.71935,0.71933,1e-05,0.0025796,236.39,31.397,387.66,1.165,4.8355e+05,4.8355e+05,-12,0.25,4.8355e+05,2.0185,0.01,0
1.4111e-05,2.3175e-17,0,0.24175,0.038896,0.24176,0.03887,0.71935,0.71937,1e-05,0.0025796,236.39,31.397,387.66,1.165,4.8344e+05,4.8344e+05,-12,0.25,4.8344e+05,2.0185,0,0
1.4111e-05,2.3175e-17,0,0.24177,0.038845,0.24176,0.03887,0.71939,0.71937,1e-05,0.0025836,235.77,31.402,387.06,1.165,4.8344e+05,4.8344e+05,-12,0.25,4.8344e+05,2.0222,0,0
1.4111e-05,-1.1999e-17,0,0.24175,0.038896,0.24176,0.03887,0.71935,0.71937,1e-05,0.0025796,236.39,31.397,387.66,1.165,4.8344e+05,4.8344e+05,-12,0.25,4.8344e+05,2.0185,0.01,0
1.4111e-05,-1.1999e-17,0,0.24177,0.038845,0.24176,0.03887,0.71939,0.71937,1e-05,0.0025836,235.77,31.402,387.06,1.165,4.8344e+05,4.8344e+05,-12,0.25,4.8344e+05,2.0222,0.01,0
1.4111e-05,2.3705e-17,0,0.24177,0.038845,0.24177,0.03882,0.71939,0.71941,1e-05,0.0025836,235.77,31.402,387.06,1.165,4.8334e+05,4.8334e+05,-12,0.25,4.8334e+05,2.0222,0,0
1.4111e-05,2.3705e-17,0,0.24178,0.038794,0.24177,0.03882,0.71943,0.71941,1e-05,0.0025875,235.16,31.407,386.47,1.165,4.8334e+05,4.8334e+05,-12,0.25,4.8334e+05,2.0258,0,0
1.4111e-05,-2.8926e-17,0,0.24177,0.038845,0.24177,0.03882,0.71939,0.71941,1e-05,0.0025836,235.77,31.402,387.06,1.165,4.8334e+05,4.8334e+05,-12,0.25,4.8334e+05,2.0222,0.01,0
1.4111e-05,-2.8926e-17,0,0.24178,0.038794,0.24177,0.03882,0.71943,0.71941,1e-05,0.0025875,235.16,31.407,386.47,1.165,4.8334e+05,4.8334e+05,-12,0.25,4.8334e+05,2.0258,0.01,0
1.4111e-05,-1.1667e-17,0,0.24178,0.038794,0.24178,0.038769,0.71943,0.71945,1e-05,0.0025875,235.16,31.407,386.47,1.165,4.8324e+05,4.8324e+05,-12,0.25,4.8324e+05,2.0258,0,0
1.4111e-05,-1.1667e-17,0,0.24179,0.038744,0.24178,0.038769,0.71947,0.71945,1e-05,0.0025915,234.55,31.412,385.88,1.165,4.8324e+05,4.8324e+05,-12,0.25,4.8324e+05,2.0295,0,0
1.4111e-05,2.3335e-17,0,0.24178,0.038794,0.24178,0.038769,0.71943,0.71945,1e-05,0.0025875,235.16,31.407,386.47,1.165,4.8324e+05,4.8324e+05,-12,0.25,4.8324e+05,2.0258,0.01,0
1.4111e-05,2.3335e-17,0,0.24179,0.038744,0.24178,0.038769,0.71947,0.71945,1e-05,0.0025915,234.55,31.412,385.88,1.165,4.8324e+05,4.8324e+05,-12,0.25,4.8324e+05,2.0295,0.01,0
1.4111e-05,3.523e-17,0,0.24179,0.038744,0.24179,0.038719,0.71947,0.71949,1e-05,0.0025915,234.55,31.412,385.88,1.165,4.8313e+05,4.8313e+05,-12,0.25,4.8313e+05,2.0295,0,0
1.4111e-05,3.523e-17,0,0.2418,0.038693,0.24179,0.038719,0.71951,0.71949,1e-05,0.0025955,233.93,31.416,385.29,1.165,4.8313e+05,4.8313e+05,-12,0.25,4.8313e+05,2.0332,0,0
1.4111e-05,3.1333e-19,0,0.24179,0.038744,0.24179,0.038719,0.71947,0.71949,1e-05,0.0025915,234.55,31.412,385.88,1.165,4.8313e+05,4.8313e+05,-12,0.25,4.8313e+05,2.0295,0.01,0
1.4111e-05,3.1333e-19,0,0.2418,0.038693,0.24179,0.038719,0.71951,0.71949,1e-05,0.0025955,233.93,31.416,385.29,1.165,4.8313e+05,4.8313e+05,-12,0.25,4.8313e+05,2.0332,0.01,0
1.4111e-05,3.9166e-20,0,0.2418,0.038693,0.2418,0.038668,0.71951,0.71953,1e-05,0.0025955,233.93,31.416,385.29,1.165,4.8303e+05,4.8303e+05,-12,0.25,4.8303e+05,2.0332,0,0
1.4111e-05,3.9166e-20,0,0.24181,0.038643,0.2418,0.038668,0.71955,0.71953,1e-05,0.0025995,233.32,31.421,384.7,1.165,4.8303e+05,4.8303e+05,-12,0.25,4.8303e+05,2.0368,0,0
1.4111e-05,-1.7377e-17,0,0.2418,0.038693,0.2418,0.038668,0.71951,0.71953,1e-05,0.0025955,233.93,31.416,385.29,1.165,4.8303e+05,4.8303e+05,-12,0.25,4.8303e+05,2.0332,0.01,0
1.4111e-05,-1.7377e-17,0,0.24181,0.038643,0.2418,0.038668,0.71955,0.71953,1e-05,0.0025995,233.32,31.421,384.7,1.165,4.8303e+05,4.8303e+05,-12,0.25,4.8303e+05,2.0368,0.01,0
1.4111e-05,-1.1857e-17,0,0.24181,0.038643,0.24181,0.038618,0.71955,0.71957,1e-05,0.0025995,233.32,31.421,384.7,1.165,4.8293e+05,4.8293e+05,-12,0.25,4.8293e+05,2.0368,0,0
1.4111e-05,-1.1857e-17,0,0.24182,0.038593,0.24181,0.038618,0.71959,0.71957,1e-05,0.0026034,232.72,31.426,384.11,1.165,4.8293e+05,4.8293e+05,-12,0.25,4.8293e+05,2.0405,0,0
1.4111e-05,-1.1857e-17,0,0.24181,0.038643,0.24181,0.038618,0.71955,0.71957,1e-05,0.0025995,233.32,31.421,384.7,1.165,4.8293e+05,4.8293e+05,-12,0.25,4.8293e+05,2.0368,0.01,0
1.4111e-05,-1.1857e-17,0,0.24182,0.038593,0.24181,0.038618,0.71959,0.71957,1e-05,0.0026034,232.72,31.426,384.11,1.165,4.8293e+05,4.8293e+05,-12,0.25,4.8293e+05,2.0405,0.01,0
1.4111e-05,3.1333e-19,0,0.24182,0.038593,0.24182,0.038567,0.71959,0.71961,1e-05,0.0026034,232.72,31.426,384.11,1.165,4.8282e+05,4.8282e+05,-12,0.25,4.8282e+05,2.0405,0,0
1.4111e-05,3.1333e-19,0,0.24183,0.038542,0.24182,0.038567,0.71963,0.71961,1e-05,0.0026074,232.11,31.43,383.52,1.165,4.8282e+05,4.8282e+05,-12,0.25,4.8282e+05,2.0442,0,0
1.4111e-05,3.1333e-19,0,0.24182,0.038593,0.24182,0.038567,0.71959,0.71961,1e-05,0.0026034,232.72,31.426,384.11,1.165,4.8282e+05,4.8282e+05,-12,0.25,4.8282e+05,2.0405,0.01,0
1.4111e-05,3.1333e-19,0,0.24183,0.038542,0.24182,0.038567,0.71963,0.71961,1e-05,0.0026074,232.11,31.43,383.52,1.165,4.8282e+05,4.8282e+05,-12,0.25,4.8282e+05,2.0442,0.01,0
1.4111e-05,1.1526e-17,0,0.24183,0.038542,0.24183,0.038517,0.71963,0.71965,1e-05,0.0026074,232.11,31.43,383.52,1.165,4.8272e+05,4.8272e+05,-12,0.25,4.8272e+05,2.0442,0,0
1.4111e-05,1.1526e-17,0,0.24184,0.038492,0.24183,0.038517,0.71967,0.71965,1e-05,0.0026114,231.5,31.435,382.94,1.165,4.8272e+05,4.8272e+05,-12,0.25,4.8272e+05,2.0479,0,0
1.4111e-05,-2.3052e-17,0,0.24183,0.038542,0.24183,0.038517,0.71963,0.71965,1e-05,0.0026074,232.11,31.43,383.52,1.165,4.8272e+05,4.8272e+05,-12,0.25,4.8272e+05,2.0442,0.01,0
1.4111e-05,-2.3052e-17,0,0.24184,0.038492,0.24183,0.038517,0.71967,0.71965,1e-05,0.0026114,231.5,31.435,382.94,1.165,4.8272e+05,4.8272e+05,-12,0.25,4.8272e+05,2.0479,0.01,0
1.4111e-05,4.6306e-17,0,0.24184,0.038492,0.24184,0.038467,0.71967,0.71969,1e-05,0.0026114,231.5,31.435,382.94,1.165,4.8261e+05,4.8261e+05,-12,0.25,4.8261e+05,2.0479,0,0
1.4111e-05,4.6306e-17,0,0.24185,0.038442,0.24184,0.038467,0.71971,0.71969,1e-05,0.0026154,230.9,31.44,382.35,1.165,4.8261e+05,4.8261e+05,-12,0.25,4.8261e+05,2.0515,0,0
1.4111e-05,-3.993e-17,0,0.24184,0.038492,0.24184,0.038467,0.71967,0.71969,1e-05,0.0026114,231.5,31.435,382.94,1.165,4.8261e+05,4.8261e+05,-12,0.25,4.8261e+05,2.0479,0.01,0
1.4111e-05,-3.993e-17,0,0.24185,0.038442,0.24184,0.038467,0.71971,0.71969,1e-05,0.0026154,230.9,31.44,382.35,1.165,4.8261e+05,4.8261e+05,-12,0.25,4.8261e+05,2.0515,0.01,0
1.4111e-05,-3.4411e-17,0,0.24185,0.038442,0.24186,0.038417,0.71971,0.71973,1e-05,0.0026154,230.9,31.44,382.35,1.165,4.8251e+05,4.8251e+05,-12,0.25,4.8251e+05,2.0515,0,0
1.4111e-05,-3.4411e-17,0,0.24186,0.038391,0.24186,0.038417,0.71975,0.71973,1e-05,0.0026194,230.3,31.444,381.77,1.165,4.8251e+05,4.8251e+05,-12,0.25,4.8251e+05,2.0552,0,0
1.4111e-05,1.7205e-17,0,0.24185,0.038442,0.24186,0.038417,0.71971,0.71973,1e-05,0.0026154,230.9,31.44,382.35,1.165,4.8251e+05,4.8251e+05,-12,0.25,4.8251e+05,2.0515,0.01,0
1.4111e-05,1.7205e-17,0,0.24186,0.038391,0.24186,0.038417,0.71975,0.71973,1e-05,0.0026194,230.3,31.444,381.77,1.165,4.8251e+05,4.8251e+05,-12,0.25,4.8251e+05,2.0552,0.01,0
1.4111e-05,-3.4053e-17,0,0.24186,0.038391,0.24187,0.038366,0.71975,0.71977,1e-05,0.0026194,230.3,31.444,381.77,1.165,4.824e+05,4.824e+05,-12,0.25,4.824e+05,2.0552,0,0
1.4111e-05,-3.4053e-17,0,0.24187,0.038341,0.24187,0.038366,0.71979,0.71977,1e-05,0.0026234,229.7,31.449,381.19,1.165,4.824e+05,4.824e+05,-12,0.25,4.824e+05,2.0589,0,0
1.4111e-05,3.4601e-17,0,0.24186,0.038391,0.24187,0.038366,0.71975,0.71977,1e-05,0.0026194,230.3,31.444,381.77,1.165,4.824e+05,4.824e+05,-12,0.25,4.824e+05,2.0552,0.01,0
1.4111e-05,3.4601e-17,0,0.24187,0.038341,0.24187,0.038366,0.71979,0.71977,1e-05,0.0026234,229.7,31.449,381.19,1.165,4.824e+05,4.824e+05,-12,0.25,4.824e+05,2.0589,0.01,0
1.4111e-05,5.1482e-17,0,0.24187,0.038341,0.24188,0.038316,0.71979,0.71981,1e-05,0.0026234,229.7,31.449,381.19,1.165,4.823e+05,4.823e+05,-12,0.25,4.823e+05,2.0589,0,0
1.4111e-05,5.1482e-17,0,0.24188,0.038291,0.24188,0.038316,0.71983,0.71981,1e-05,0.0026274,229.1,31.454,380.61,1.165,4.823e+05,4.823e+05,-12,0.25,4.823e+05,2.0625,0,0
1.4111e-05,-3.4126e-17,0,0.24187,0.038341,0.24188,0.038316,0.71979,0.71981,1e-05,0.0026234,229.7,31.449,381.19,1.165,4.823e+05,4.823e+05,-12,0.25,4.823e+05,2.0589,0.01,0
1.4111e-05,-3.4126e-17,0,0.24188,0.038291,0.24188,0.038316,0.71983,0.71981,1e-05,0.0026274,229.1,31.454,380.61,1.165,4.823e+05,4.823e+05,-12,0.25,4.823e+05,2.0625,0.01,0
1.4111e-05,2.8467e-17,0,0.24188,0.038291,0.24189,0.038266,0.71983,0.71985,1e-05,0.0026274,229.1,31.454,380.61,1.165,4.8219e+05,4.8219e+05,-12,0.25,4.8219e+05,2.0625,0,0
1.4111e-05,2.8467e-17,0,0.24189,0.038241,0.24189,0.038266,0.71987,0.71985,1e-05,0.0026314,228.5,31.458,380.03,1.165,4.8219e+05,4.8219e+05,-12,0.25,4.8219e+05,2.0662,0,0
1.4111e-05,-2.2773e-17,0,0.24188,0.038291,0.24189,0.038266,0.71983,0.71985,1e-05,0.0026274,229.1,31.454,380.61,1.165,4.8219e+05,4.8219e+05,-12,0.25,4.8219e+05,2.0625,0.01,0
1.4111e-05,-2.2773e-17,0,0.24189,0.038241,0.24189,0.038266,0.71987,0.71985,1e-05,0.0026314,228.5,31.458,380.03,1.165,4.8219e+05,4.8219e+05,-12,0.25,4.8219e+05,2.0662,0.01,0
1.4111e-05,-1.6725e-17,0,0.24189,0.038241,0.2419,0.038216,0.71987,0.71989,1e-05,0.0026314,228.5,31.458,380.03,1.165,4.8209e+05,4.8209e+05,-12,0.25,4.8209e+05,2.0662,0,0
1.4111e-05,-1.6725e-17,0,0.2419,0.038191,0.2419,0.038216,0.71991,0.71989,1e-05,0.0026354,227.9,31.463,379.45,1.165,4.8209e+05,4.8209e+05,-12,0.25,4.8209e+05,2.0699,0,0
1.4111e-05,1.7352e-17,0,0.24189,0.038241,0.2419,0.038216,0.71987,0.71989,1e-05,0.0026314,228.5,31.458,380.03,1.165,4.8209e+05,4.8209e+05,-12,0.25,4.8209e+05,2.0662,0.01,0
1.4111e-05,1.7352e-17,0,0.2419,0.038191,0.2419,0.038216,0.71991,0.71989,1e-05,0.0026354,227.9,31.463,379.45,1.165,4.8209e+05,4.8209e+05,-12,0.25,4.8209e+05,2.0699,0.01,0
1.4111e-05,5.937e-31,0,0.2419,0.038191,0.24191,0.038166,0.71991,0.71993,1e-05,0.0026354,227.9,31.463,379.45,1.165,4.8198e+05,4.8198e+05,-12,0.25,4.8198e+05,2.0699,0,0
1.4111e-05,5.937e-31,0,0.24191,0.038141,0.24191,0.038166,0.71995,0.71993,1e-05,0.0026394,227.31,31.468,378.88,1.165,4.8198e+05,4.8198e+05,-12,0.25,4.8198e+05,2.0735,0,0
1.4111e-05,5.937e-31,0,0.2419,0.038191,0.24191,0.038166,0.71991,0.71993,1e-05,0.0026354,227.9,31.463,379.45,1.165,4.8198e+05,4.8198e+05,-12,0.25,4.8198e+05,2.0699,0.01,0
1.4111e-05,5.937e-31,0,0.24191,0.038141,0.24191,0.038166,0.71995,0.71993,1e-05,0.0026394,227.31,31.468,378.88,1.165,4.8198e+05,4.8198e+05,-12,0.25,4.8198e+05,2.0735,0.01,0
1.4111e-05,2.7416e-19,0,0.24191,0.038141,0.24192,0.038116,0.71995,0.71997,1e-05,0.0026394,227.31,31.468,378.88,1.165,4.8187e+05,4.8187e+05,-12,0.25,4.8187e+05,2.0735,0,0
1.4111e-05,2.7416e-19,0,0.24192,0.038091,0.24192,0.038116,0.71999,0.71997,1e-05,0.0026434,226.71,31.472,378.3,1.165,4.8187e+05,4.8187e+05,-12,0.25,4.8187e+05,2.0772,0,0
1.4111e-05,-1.6681e-17,0,0.24191,0.038141,0.24192,0.038116,0.71995,0.71997,1e-05,0.0026394,227.31,31.468,378.88,1.165,4.8187e+05,4.8187e+05,-12,0.25,4.8187e+05,2.0735,0.01,0
1.4111e-05,-1.6681e-17,0,0.24192,0.038091,0.24192,0.038116,0.71999,0.71997,1e-05,0.0026434,226.71,31.472,378.3,1.165,4.8187e+05,4.8187e+05,-12,0.25,4.8187e+05,2.0772,0.01,0
1.4111e-05,2.2513e-17,0,0.24192,0.038091,0.24193,0.038066,0.71999,0.72001,1e-05,0.0026434,226.71,31.472,378.3,1.165,4.8177e+05,4.8177e+05,-12,0.25,4.8177e+05,2.0772,0,0
1.4111e-05,2.2513e-17,0,0.24193,0.038041,0.24193,0.038066,0.72002,0.72001,1e-05,0.0026474,226.12,31.477,377.73,1.165,4.8177e+05,4.8177e+05,-12,0.25,4.8177e+05,2.0809,0,0
1.4111e-05,-4.5143e-17,0,0.24192,0.038091,0.24193,0.038066,0.71999,0.72001,1e-05,0.0026434,226.71,31.472,378.3,1.165,4.8177e+05,4.8177e+05,-12,0.25,4.8177e+05,2.0772,0.01,0
1.4111e-05,-4.5143e-17,0,0.24193,0.038041,0.24193,0.038066,0.72002,0.72001,1e-05,0.0026474,226.12,31.477,377.73,1.165,4.8177e+05,4.8177e+05,-12,0.25,4.8177e+05,2.0809,0.01,0
1.4111e-05,1.6834e-17,0,0.24193,0.038041,0.24194,0.038017,0.72002,0.72004,1e-05,0.0026474,226.12,31.477,377.73,1.165,4.8166e+05,4.8166e+05,-12,0.25,4.8166e+05,2.0809,0,0
1.4111e-05,1.6834e-17,0,0.24194,0.037992,0.24194,0.038017,0.72006,0.72004,1e-05,0.0026514,225.53,31.481,377.16,1.165,4.8166e+05,4.8166e+05,-12,0.25,4.8166e+05,2.0846,0,0
1.4111e-05,-1.6912e-17,0,0.24193,0.038041,0.24194,0.038017,0.72002,0.72004,1e-05,0.0026474,226.12,31.477,377.73,1.165,4.8166e+05,4.8166e+05,-12,0.25,4.8166e+05,2.0809,0.01,0
1.4111e-05,-1.6912e-17,0,0.24194,0.037992,0.24194,0.038017,0.72006,0.72004,1e-05,0.0026514,225.53,31.481,377.16,1.165,4.8166e+05,4.8166e+05,-12,0.25,4.8166e+05,2.0846,0.01,0
1.4111e-05,-2.35e-19,0,0.24194,0.037992,0.24195,0.037967,0.72006,0.72008,1e-05,0.0026514,225.53,31.481,377.16,1.165,4.8155e+05,4.8155e+05,-12,0.25,4.8155e+05,2.0846,0,0
1.4111e-05,-2.35e-19,0,0.24195,0.037942,0.24195,0.037967,0.7201,0.72008,1e-05,0.0026554,224.94,31.486,376.59,1.165,4.8155e+05,4.8155e+05,-12,0.25,4.8155e+05,2.0882,0,0
1.4111e-05,-1.7067e-17,0,0.24194,0.037992,0.24195,0.037967,0.72006,0.72008,1e-05,0.0026514,225.53,31.481,377.16,1.165,4.8155e+05,4.8155e+05,-12,0.25,4.8155e+05,2.0846,0.01,0
1.4111e-05,-1.7067e-17,0,0.24195,0.037942,0.24195,0.037967,0.7201,0.72008,1e-05,0.0026554,224.94,31.486,376.59,1.165,4.8155e+05,4.8155e+05,-12,0.25,4.8155e+05,2.0882,0.01,0
1.4111e-05,2.7984e-17,0,0.24195,0.037942,0.24196,0.037917,0.7201,0.72012,1e-05,0.0026554,224.94,31.486,376.59,1.165,4.8144e+05,4.8144e+05,-12,0.25,4.8144e+05,2.0882,0,0
1.4111e-05,2.7984e-17,0,0.24197,0.037892,0.24196,0.037917,0.72014,0.72012,1e-05,0.0026595,224.35,31.491,376.02,1.165,4.8144e+05,4.8144e+05,-12,0.25,4.8144e+05,2.0919,0,0
1.4111e-05,1.1194e-17,0,0.24195,0.037942,0.24196,0.037917,0.7201,0.72012,1e-05,0.0026554,224.94,31.486,376.59,1.165,4.8144e+05,4.8144e+05,-12,0.25,4.8144e+05,2.0882,0.01,0
1.4111e-05,1.1194e-17,0,0.24197,0.037892,0.24196,0.037917,0.72014,0.72012,1e-05,0.0026595,224.35,31.491,376.02,1.165,4.8144e+05,4.8144e+05,-12,0.25,4.8144e+05,2.0919,0.01,0
1.4111e-05,-1.6476e-17,0,0.24197,0.037892,0.24197,0.037867,0.72014,0.72016,1e-05,0.0026595,224.35,31.491,376.02,1.165,4.8134e+05,4.8134e+05,-12,0.25,4.8134e+05,2.0919,0,0
1.4111e-05,-1.6476e-17,0,0.24198,0.037842,0.24197,0.037867,0.72018,0.72016,1e-05,0.0026635,223.76,31.495,375.45,1.165,4.8134e+05,4.8134e+05,-12,0.25,4.8134e+05,2.0956,0,0
1.4111e-05,-1.6476e-17,0,0.24197,0.037892,0.24197,0.037867,0.72014,0.72016,1e-05,0.0026595,224.35,31.491,376.02,1.165,4.8134e+05,4.8134e+05,-12,0.25,4.8134e+05,2.0919,0.01,0
1.4111e-05,-1.6476e-17,0,0.24198,0.037842,0.24197,0.037867,0.72018,0.72016,1e-05,0.0026635,223.76,31.495,375.45,1.165,4.8134e+05,4.8134e+05,-12,0.25,4.8134e+05,2.0956,0.01,0
1.4111e-05,2.2553e-17,0,0.24198,0.037842,0.24198,0.037818,0.72018,0.7202,1e-05,0.0026635,223.76,31.495,375.45,1.165,4.8123e+05,4.8123e+05,-12,0.25,4.8123e+05,2.0956,0,0
1.4111e-05,2.2553e-17,0,0.24199,0.037793,0.24198,0.037818,0.72022,0.7202,1e-05,0.0026675,223.17,31.5,374.88,1.165,4.8123e+05,4.8123e+05,-12,0.25,4.8123e+05,2.0992,0,0
1.4111e-05,-1.0865e-17,0,0.24198,0.037842,0.24198,0.037818,0.72018,0.7202,1e-05,0.0026635,223.76,31.495,375.45,1.165,4.8123e+05,4.8123e+05,-12,0.25,4.8123e+05,2.0956,0.01,0
1.4111e-05,-1.0865e-17,0,0.24199,0.037793,0.24198,0.037818,0.72022,0.7202,1e-05,0.0026675,223.17,31.5,374.88,1.165,4.8123e+05,4.8123e+05,-12,0.25,4.8123e+05,2.0992,0.01,0
1.4111e-05,3.3297e-17,0,0.24199,0.037793,0.24199,0.037768,0.72022,0.72024,1e-05,0.0026675,223.17,31.5,374.88,1.165,4.8112e+05,4.8112e+05,-12,0.25,4.8112e+05,2.0992,0,0
1.4111e-05,3.3297e-17,0,0.242,0.037743,0.24199,0.037768,0.72026,0.72024,1e-05,0.0026715,222.59,31.505,374.32,1.165,4.8112e+05,4.8112e+05,-12,0.25,4.8112e+05,2.1029,0,0
1.4111e-05,-1.6707e-17,0,0.24199,0.037793,0.24199,0.037768,0.72022,0.72024,1e-05,0.0026675,223.17,31.5,374.88,1.165,4.8112e+05,4.8112e+05,-12,0.25,4.8112e+05,2.0992,0.01,0
1.4111e-05,-1.6707e-17,0,0.242,0.037743,0.24199,0.037768,0.72026,0.72024,1e-05,0.0026715,222.59,31.505,374.32,1.165,4.8112e+05,4.8112e+05,-12,0.25,4.8112e+05,2.1029,0.01,0
1.4111e-05,-2.2209e-17,0,0.242,0.037743,0.242,0.037718,0.72026,0.72028,1e-05,0.0026715,222.59,31.505,374.32,1.165,4.8101e+05,4.8101e+05,-12,0.25,4.8101e+05,2.1029,0,0
1.4111e-05,-2.2209e-17,0,0.24201,0.037694,0.242,0.037718,0.7203,0.72028,1e-05,0.0026756,222,31.509,373.75,1.165,4.8101e+05,4.8101e+05,-12,0.25,4.8101e+05,2.1066,0,0
1.4111e-05,1.1046e-17,0,0.242,0.037743,0.242,0.037718,0.72026,0.72028,1e-05,0.0026715,222.59,31.505,374.32,1.165,4.8101e+05,4.8101e+05,-12,0.25,4.8101e+05,2.1029,0.01,0
1.4111e-05,1.1046e-17,0,0.24201,0.037694,0.242,0.037718,0.7203,0.72028,1e-05,0.0026756,222,31.509,373.75,1.165,4.8101e+05,4.8101e+05,-12,0.25,4.8101e+05,2.1066,0.01,0
1.4111e-05,4.3996e-17,0,0.24201,0.037694,0.24201,0.037669,0.7203,0.72032,1e-05,0.0026756,222,31.509,373.75,1.165,4.809e+05,4.809e+05,-12,0.25,4.809e+05,2.1066,0,0
1.4111e-05,4.3996e-17,0,0.24202,0.037644,0.24201,0.037669,0.72034,0.72032,1e-05,0.0026796,221.42,31.514,373.19,1.165,4.809e+05,4.809e+05,-12,0.25,4.809e+05,2.1102,0,0
1.4111e-05,-3.8937e-17,0,0.24201,0.037694,0.24201,0.037669,0.7203,0.72032,1e-05,0.0026756,222,31.509,373.75,1.165,4.809e+05,4.809e+05,-12,0.25,4.809e+05,2.1066,0.01,0
1.4111e-05,-3.8937e-17,0,0.24202,0.037644,0.24201,0.037669,0.72034,0.72032,1e-05,0.0026796,221.42,31.514,373.19,1.165,4.809e+05,4.809e+05,-12,0.25,4.809e+05,2.1102,0.01,0
1.4111e-05,-1.6781e-17,0,0.24202,0.037644,0.24202,0.037619,0.72034,0.72036,1e-05,0.0026796,221.42,31.514,373.19,1.165,4.8079e+05,4.8079e+05,-12,0.25,4.8079e+05,2.1102,0,0
1.4111e-05,-1.6781e-17,0,0.24203,0.037595,0.24202,0.037619,0.72038,0.72036,1e-05,0.0026837,220.84,31.518,372.63,1.165,4.8079e+05,4.8079e+05,-12,0.25,4.8079e+05,2.1139,0,0
1.4111e-05,-1.6781e-17,0,0.24202,0.037644,0.24202,0.037619,0.72034,0.72036,1e-05,0.0026796,221.42,31.514,373.19,1.165,4.8079e+05,4.8079e+05,-12,0.25,4.8079e+05,2.1102,0.01,0
1.4111e-05,-1.6781e-17,0,0.24203,0.037595,0.24202,0.037619,0.72038,0.72036,1e-05,0.0026837,220.84,31.518,372.63,1.165,4.8079e+05,4.8079e+05,-12,0.25,4.8079e+05,2.1139,0.01,0
1.4111e-05,1.0965e-17,0,0.24203,0.037595,0.24203,0.03757,0.72038,0.7204,1e-05,0.0026837,220.84,31.518,372.63,1.165,4.8068e+05,4.8068e+05,-12,0.25,4.8068e+05,2.1139,0,0
