Time,"Apparent_viscosity","Gas_Density","Gas_Mobility","Gas_Saturation","Gas_Saturation_mean","Gas_Viscosity","Gas_pressure","Oil_Pressure","Oil_Saturation","Oil_Saturation_mean","Permeability","Porosity","Total_Mobility","Velocity:0","Velocity:1","Velocity:2","Water_Mobility","Water_Pressure","Water_Saturation","Water_Saturation_mean","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.44,0.9293,1.165,0.21241,0.25243,0.25256,0.3,2.4278,2.4278,0.093781,0.093342,0,1,1.0761,1,4.3368e-16,0,0.85487,2.4278,0.65378,0.6541,1,0.084,0.084,0.002,0
0.44,0.93094,1.165,0.21199,0.25218,0.25231,0.3,2.427,2.427,0.094657,0.09422,0,1,1.0742,1,-2.829e-13,0,0.85324,2.427,0.65316,0.65347,1,0.085,0.085,0.002,0
0.44,0.93257,1.165,0.21156,0.25193,0.25206,0.3,2.4262,2.4262,0.095529,0.095094,0,1,1.0723,1,4.2439e-13,0,0.85162,2.4262,0.65254,0.65285,1,0.086,0.086,0.002,0
0.44,0.93419,1.165,0.21114,0.25168,0.2518,0.3,2.4255,2.4255,0.096397,0.095964,0,1,1.0704,1,1.396e-13,0,0.85001,2.4255,0.65192,0.65223,1,0.087,0.087,0.002,0
0.44,0.93581,1.165,0.21072,0.25143,0.25155,0.3,2.4247,2.4247,0.097261,0.09683,0,1,1.0686,1,8.6736e-16,0,0.84841,2.4247,0.65131,0.65162,1,0.088,0.088,0.002,0
0.44,0.93743,1.165,0.21031,0.25118,0.25131,0.3,2.4239,2.4239,0.098122,0.097693,0,1,1.0667,1,-4.3368e-16,0,0.84681,2.4239,0.6507,0.651,1,0.089,0.089,0.002,0
0.44,0.93904,1.165,0.20989,0.25093,0.25106,0.3,2.4231,2.4231,0.098979,0.098552,0,1,1.0649,1,-5.6209e-13,0,0.84523,2.4231,0.65009,0.65039,1,0.09,0.09,0.002,0
0.44,0.94065,1.165,0.20948,0.25069,0.25081,0.3,2.4223,2.4223,0.099833,0.099407,0,1,1.0631,1,-4.2033e-13,0,0.84365,2.4223,0.64948,0.64978,1,0.091,0.091,0.002,0
0.44,0.94225,1.165,0.20907,0.25044,0.25056,0.3,2.4215,2.4215,0.10068,0.10026,0,1,1.0613,1,-5.6083e-13,0,0.84208,2.4215,0.64888,0.64918,1,0.092,0.092,0.002,0
0.44,0.94385,1.165,0.20866,0.2502,0.25032,0.3,2.4207,2.4207,0.10153,0.10111,0,1,1.0595,1,-4.1961e-13,0,0.84052,2.4207,0.64828,0.64858,1,0.093,0.093,0.002,0
0.44,0.94544,1.165,0.20825,0.24995,0.25007,0.3,2.4199,2.4199,0.10237,0.10195,0,1,1.0577,1,1.7347e-15,0,0.83897,2.4199,0.64768,0.64798,1,0.094,0.094,0.002,0
0.44,0.94703,1.165,0.20785,0.24971,0.24983,0.3,2.4191,2.4191,0.10321,0.10279,0,1,1.0559,1,-5.5636e-13,0,0.83743,2.4191,0.64708,0.64738,1,0.095,0.095,0.002,0
0.44,0.94862,1.165,0.20745,0.24947,0.24959,0.3,2.4183,2.4183,0.10405,0.10363,0,1,1.0542,1,-1.3981e-13,0,0.83589,2.4183,0.64649,0.64678,1,0.096,0.096,0.002,0
0.44,0.9502,1.165,0.20704,0.24923,0.24935,0.3,2.4175,2.4175,0.10488,0.10446,0,1,1.0524,1,1.3824e-13,0,0.83436,2.4175,0.6459,0.64619,1,0.097,0.097,0.002,0
0.44,0.95178,1.165,0.20665,0.24899,0.24911,0.3,2.4167,2.4167,0.10571,0.10529,0,1,1.0507,1,6.921e-13,0,0.83284,2.4167,0.64531,0.6456,1,0.098,0.098,0.002,0
0.44,0.95335,1.165,0.20625,0.24875,0.24887,0.3,2.4159,2.4159,0.10653,0.10612,0,1,1.0489,1,-2.7589e-13,0,0.83133,2.4159,0.64472,0.64501,1,0.099,0.099,0.002,0
0.44,0.95492,1.165,0.20585,0.24851,0.24863,0.3,2.4151,2.4151,0.10736,0.10694,0,1,1.0472,1,-5.525e-13,0,0.82983,2.4151,0.64414,0.64443,1,0.1,0.1,0.002,0
0.44,0.95649,1.165,0.20546,0.24827,0.24839,0.3,2.4143,2.4143,0.10817,0.10777,0,1,1.0455,1,1.3722e-13,0,0.82833,2.4143,0.64356,0.64385,1,0.101,0.101,0.002,0
0.44,0.95805,1.165,0.20507,0.24803,0.24815,0.3,2.4135,2.4135,0.10899,0.10858,0,1,1.0438,1,-1.3566e-13,0,0.82684,2.4135,0.64298,0.64327,1,0.102,0.102,0.002,0
0.44,0.95961,1.165,0.20468,0.2478,0.24791,0.3,2.4127,2.4127,0.1098,0.1094,0,1,1.0421,1,4.3368e-16,0,0.82536,2.4127,0.6424,0.64269,1,0.103,0.103,0.002,0
0.44,0.96116,1.165,0.20429,0.24756,0.24768,0.3,2.4119,2.4119,0.11061,0.11021,0,1,1.0404,1,-4.1156e-13,0,0.82388,2.4119,0.64183,0.64211,1,0.104,0.104,0.002,0
0.44,0.96271,1.165,0.2039,0.24733,0.24744,0.3,2.4111,2.4111,0.11142,0.11102,0,1,1.0387,1,4.0994e-13,0,0.82242,2.4111,0.64125,0.64154,1,0.105,0.105,0.002,0
0.44,0.96426,1.165,0.20352,0.24709,0.24721,0.3,2.4103,2.4103,0.11222,0.11182,0,1,1.0371,1,-6.8156e-13,0,0.82096,2.4103,0.64069,0.64097,1,0.106,0.106,0.002,0
0.44,0.9658,1.165,0.20313,0.24686,0.24698,0.3,2.4094,2.4094,0.11302,0.11262,0,1,1.0354,1,4.0932e-13,0,0.8195,2.4094,0.64012,0.6404,1,0.107,0.107,0.002,0
0.44,0.96734,1.165,0.20275,0.24663,0.24674,0.3,2.4086,2.4086,0.11382,0.11342,0,1,1.0338,1,4.0728e-13,0,0.81806,2.4086,0.63955,0.63984,1,0.108,0.108,0.002,0
0.44,0.96887,1.165,0.20237,0.2464,0.24651,0.3,2.4078,2.4078,0.11461,0.11422,0,1,1.0321,1,4.0525e-13,0,0.81662,2.4078,0.63899,0.63927,1,0.109,0.109,0.002,0
0.44,0.9704,1.165,0.20199,0.24617,0.24628,0.3,2.407,2.407,0.1154,0.11501,0,1,1.0305,1,2.7127e-13,0,0.81519,2.407,0.63843,0.63871,1,0.11,0.11,0.002,0
0.44,0.97193,1.165,0.20162,0.24594,0.24605,0.3,2.4062,2.4062,0.11619,0.1158,0,1,1.0289,1,8.6736e-16,0,0.81376,2.4062,0.63787,0.63815,1,0.111,0.111,0.002,0
0.44,0.97346,1.165,0.20124,0.24571,0.24582,0.3,2.4053,2.4053,0.11698,0.11658,0,1,1.0273,1,2.6943e-13,0,0.81234,2.4053,0.63732,0.63759,1,0.112,0.112,0.002,0
0.44,0.97498,1.165,0.20087,0.24548,0.24559,0.3,2.4045,2.4045,0.11776,0.11737,0,1,1.0257,1,2.6938e-13,0,0.81093,2.4045,0.63676,0.63704,1,0.113,0.113,0.002,0
0.44,0.97649,1.165,0.2005,0.24525,0.24537,0.3,2.4037,2.4037,0.11854,0.11815,0,1,1.0241,1,-1.3402e-13,0,0.80953,2.4037,0.63621,0.63649,1,0.114,0.114,0.002,0
0.44,0.978,1.165,0.20013,0.24503,0.24514,0.3,2.4029,2.4029,0.11931,0.11893,0,1,1.0225,1,-4.0177e-13,0,0.80813,2.4029,0.63566,0.63593,1,0.115,0.115,0.002,0
0.44,0.97951,1.165,0.19976,0.2448,0.24491,0.3,2.402,2.402,0.12009,0.1197,0,1,1.0209,1,-4.3368e-16,0,0.80674,2.402,0.63511,0.63539,1,0.116,0.116,0.002,0
0.44,0.98102,1.165,0.19939,0.24458,0.24469,0.3,2.4012,2.4012,0.12086,0.12047,0,1,1.0193,1,-1.7347e-15,0,0.80535,2.4012,0.63457,0.63484,1,0.117,0.117,0.002,0
0.44,0.98252,1.165,0.19903,0.24435,0.24446,0.3,2.4004,2.4004,0.12162,0.12124,0,1,1.0178,1,1.3394e-13,0,0.80397,2.4004,0.63402,0.6343,1,0.118,0.118,0.002,0
