Time,"Fb","K","Sb","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","eps","kra","krb","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10000,0.013093,2.3765e-13,0.29974,1.2501e-05,-4.4624e-07,0,1.2337e-05,-4.404e-07,0,1.6371e-07,-5.834e-09,0,0.25,0.56353,0.007475,88053,1,0.109,0.109,0.2,0.1
10000,0.013227,2.3765e-13,0.30031,1.2506e-05,-4.4004e-07,0,1.2341e-05,-4.3422e-07,0,1.6546e-07,-5.8154e-09,0,0.25,0.56273,0.0075425,87961,1,0.11,0.11,0.2,0.1
10000,0.013363,2.3765e-13,0.30086,1.2511e-05,-4.335e-07,0,1.2344e-05,-4.2771e-07,0,1.6722e-07,-5.784e-09,0,0.25,0.56195,0.00761,87868,1,0.111,0.111,0.2,0.1
10000,0.013498,2.3765e-13,0.30142,1.2516e-05,-4.2695e-07,0,1.2347e-05,-4.212e-07,0,1.6899e-07,-5.7526e-09,0,0.25,0.56118,0.0076775,87775,1,0.112,0.112,0.2,0.1
10000,0.013634,2.3765e-13,0.30197,1.2521e-05,-4.2041e-07,0,1.235e-05,-4.1469e-07,0,1.7075e-07,-5.7213e-09,0,0.25,0.5604,0.007745,87683,1,0.113,0.113,0.2,0.1
10000,0.01377,2.3765e-13,0.30252,1.2526e-05,-4.1387e-07,0,1.2354e-05,-4.0818e-07,0,1.7252e-07,-5.6899e-09,0,0.25,0.55963,0.0078124,87590,1,0.114,0.114,0.2,0.1
10000,0.013905,2.3765e-13,0.30307,1.2531e-05,-4.0733e-07,0,1.2357e-05,-4.0167e-07,0,1.7428e-07,-5.6585e-09,0,0.25,0.55885,0.0078799,87497,1,0.115,0.115,0.2,0.1
10000,0.014042,2.3765e-13,0.3036,1.2536e-05,-4.006e-07,0,1.236e-05,-3.9498e-07,0,1.7606e-07,-5.6159e-09,0,0.25,0.5581,0.0079474,87404,1,0.116,0.116,0.2,0.1
10000,0.014178,2.3765e-13,0.30414,1.254e-05,-3.9387e-07,0,1.2363e-05,-3.883e-07,0,1.7784e-07,-5.5733e-09,0,0.25,0.55735,0.0080148,87311,1,0.117,0.117,0.2,0.1
10000,0.014315,2.3765e-13,0.30467,1.2545e-05,-3.8714e-07,0,1.2365e-05,-3.8161e-07,0,1.7962e-07,-5.5308e-09,0,0.25,0.55661,0.0080823,87217,1,0.118,0.118,0.2,0.1
10000,0.014451,2.3765e-13,0.3052,1.255e-05,-3.8041e-07,0,1.2368e-05,-3.7492e-07,0,1.8139e-07,-5.4882e-09,0,0.25,0.55586,0.0081497,87124,1,0.119,0.119,0.2,0.1
10000,0.014588,2.3765e-13,0.30573,1.2554e-05,-3.7368e-07,0,1.2371e-05,-3.6824e-07,0,1.8317e-07,-5.4456e-09,0,0.25,0.55511,0.0082172,87030,1,0.12,0.12,0.2,0.1
