Time,"Fb","K","Sb","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","eps","kra","krb","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10000,0.013468,2.3765e-13,0.30129,1.2489e-05,-4.7105e-07,0,1.2325e-05,-4.6472e-07,0,1.6398e-07,-6.3334e-09,0,0.25,0.56135,0.0076622,92511,1,0.107,0.107,0.2,0.1
10000,0.013604,2.3765e-13,0.30185,1.2494e-05,-4.6491e-07,0,1.2328e-05,-4.586e-07,0,1.6575e-07,-6.3137e-09,0,0.25,0.56057,0.00773,92418,1,0.108,0.108,0.2,0.1
10000,0.01374,2.3765e-13,0.3024,1.25e-05,-4.5877e-07,0,1.2332e-05,-4.5247e-07,0,1.6751e-07,-6.294e-09,0,0.25,0.55979,0.0077978,92326,1,0.109,0.109,0.2,0.1
10000,0.013876,2.3765e-13,0.30295,1.2505e-05,-4.5263e-07,0,1.2336e-05,-4.4635e-07,0,1.6928e-07,-6.2744e-09,0,0.25,0.55901,0.0078655,92234,1,0.11,0.11,0.2,0.1
10000,0.014013,2.3765e-13,0.30349,1.251e-05,-4.4614e-07,0,1.2339e-05,-4.3989e-07,0,1.7106e-07,-6.2417e-09,0,0.25,0.55826,0.0079333,92141,1,0.111,0.111,0.2,0.1
10000,0.01415,2.3765e-13,0.30403,1.2516e-05,-4.3965e-07,0,1.2343e-05,-4.3344e-07,0,1.7284e-07,-6.2091e-09,0,0.25,0.55751,0.008001,92048,1,0.112,0.112,0.2,0.1
10000,0.014287,2.3765e-13,0.30456,1.2521e-05,-4.3316e-07,0,1.2346e-05,-4.2698e-07,0,1.7462e-07,-6.1764e-09,0,0.25,0.55676,0.0080687,91955,1,0.113,0.113,0.2,0.1
10000,0.014424,2.3765e-13,0.3051,1.2526e-05,-4.2667e-07,0,1.2349e-05,-4.2053e-07,0,1.764e-07,-6.1438e-09,0,0.25,0.556,0.0081364,91862,1,0.114,0.114,0.2,0.1
10000,0.014561,2.3765e-13,0.30563,1.2531e-05,-4.2018e-07,0,1.2353e-05,-4.1407e-07,0,1.7818e-07,-6.1111e-09,0,0.25,0.55525,0.0082041,91769,1,0.115,0.115,0.2,0.1
10000,0.014699,2.3765e-13,0.30615,1.2536e-05,-4.135e-07,0,1.2356e-05,-4.0744e-07,0,1.7998e-07,-6.0671e-09,0,0.25,0.55452,0.0082718,91676,1,0.116,0.116,0.2,0.1
10000,0.014837,2.3765e-13,0.30667,1.254e-05,-4.0683e-07,0,1.2359e-05,-4.008e-07,0,1.8177e-07,-6.0231e-09,0,0.25,0.5538,0.0083394,91582,1,0.117,0.117,0.2,0.1
10000,0.014975,2.3765e-13,0.30719,1.2545e-05,-4.0015e-07,0,1.2362e-05,-3.9417e-07,0,1.8356e-07,-5.9791e-09,0,0.25,0.55307,0.0084071,91488,1,0.118,0.118,0.2,0.1
