Time,"Fb","K","Sb","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","eps","kra","krb","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10000,0.0046881,2.3765e-13,0.24864,1.1438e-05,-3.3691e-07,0,1.1385e-05,-3.353e-07,0,5.2619e-08,-1.6023e-09,0,0.25,0.63708,0.0029983,96588,1,0.042,0.042,0.2,0.1
10000,0.0048099,2.3765e-13,0.24979,1.1478e-05,-3.516e-07,0,1.1423e-05,-3.4989e-07,0,5.4198e-08,-1.7141e-09,0,0.25,0.63539,0.0030685,96512,1,0.043,0.043,0.2,0.1
10000,0.0049318,2.3765e-13,0.25095,1.1518e-05,-3.663e-07,0,1.1462e-05,-3.6447e-07,0,5.5778e-08,-1.8258e-09,0,0.25,0.63369,0.0031387,96437,1,0.044,0.044,0.2,0.1
10000,0.0050537,2.3765e-13,0.25211,1.1558e-05,-3.8099e-07,0,1.15e-05,-3.7905e-07,0,5.7357e-08,-1.9376e-09,0,0.25,0.63199,0.0032089,96362,1,0.045,0.045,0.2,0.1
10000,0.0051764,2.3765e-13,0.25317,1.159e-05,-3.9405e-07,0,1.1531e-05,-3.9199e-07,0,5.8954e-08,-2.0582e-09,0,0.25,0.63045,0.0032785,96284,1,0.046,0.046,0.2,0.1
10000,0.0052992,2.3765e-13,0.25422,1.1623e-05,-4.0711e-07,0,1.1562e-05,-4.0493e-07,0,6.055e-08,-2.1787e-09,0,0.25,0.6289,0.0033482,96207,1,0.047,0.047,0.2,0.1
10000,0.0054219,2.3765e-13,0.25528,1.1656e-05,-4.2016e-07,0,1.1593e-05,-4.1786e-07,0,6.2147e-08,-2.2992e-09,0,0.25,0.62736,0.0034178,96129,1,0.048,0.048,0.2,0.1
10000,0.0055446,2.3765e-13,0.25634,1.1688e-05,-4.3322e-07,0,1.1624e-05,-4.308e-07,0,6.3744e-08,-2.4198e-09,0,0.25,0.62581,0.0034874,96052,1,0.049,0.049,0.2,0.1
10000,0.0056674,2.3765e-13,0.25739,1.1721e-05,-4.4628e-07,0,1.1655e-05,-4.4374e-07,0,6.534e-08,-2.5403e-09,0,0.25,0.62427,0.003557,95974,1,0.05,0.05,0.2,0.1
10000,0.0057911,2.3765e-13,0.25837,1.1747e-05,-4.5658e-07,0,1.168e-05,-4.5392e-07,0,6.6951e-08,-2.6599e-09,0,0.25,0.62285,0.0036262,95895,1,0.051,0.051,0.2,0.1
10000,0.0059148,2.3765e-13,0.25934,1.1774e-05,-4.6688e-07,0,1.1705e-05,-4.641e-07,0,6.8562e-08,-2.7795e-09,0,0.25,0.62143,0.0036954,95815,1,0.052,0.052,0.2,0.1
10000,0.0060385,2.3765e-13,0.26032,1.18e-05,-4.7718e-07,0,1.173e-05,-4.7428e-07,0,7.0173e-08,-2.899e-09,0,0.25,0.62001,0.0037646,95736,1,0.053,0.053,0.2,0.1
10000,0.0061622,2.3765e-13,0.26129,1.1827e-05,-4.8749e-07,0,1.1755e-05,-4.8447e-07,0,7.1784e-08,-3.0186e-09,0,0.25,0.61859,0.0038338,95657,1,0.054,0.054,0.2,0.1
10000,0.0062859,2.3765e-13,0.26227,1.1853e-05,-4.9779e-07,0,1.178e-05,-4.9465e-07,0,7.3395e-08,-3.1382e-09,0,0.25,0.61717,0.003903,95577,1,0.055,0.055,0.2,0.1
10000,0.0064107,2.3765e-13,0.26318,1.1876e-05,-5.0502e-07,0,1.1801e-05,-5.0177e-07,0,7.5022e-08,-3.2498e-09,0,0.25,0.61585,0.0039718,95496,1,0.056,0.056,0.2,0.1
10000,0.0065354,2.3765e-13,0.26409,1.1898e-05,-5.1225e-07,0,1.1821e-05,-5.0889e-07,0,7.6648e-08,-3.3615e-09,0,0.25,0.61453,0.0040407,95415,1,0.057,0.057,0.2,0.1
10000,0.0066601,2.3765e-13,0.26499,1.192e-05,-5.1948e-07,0,1.1842e-05,-5.1601e-07,0,7.8275e-08,-3.4731e-09,0,0.25,0.61322,0.0041096,95334,1,0.058,0.058,0.2,0.1
10000,0.0067848,2.3765e-13,0.2659,1.1942e-05,-5.2671e-07,0,1.1862e-05,-5.2313e-07,0,7.9901e-08,-3.5848e-09,0,0.25,0.6119,0.0041784,95253,1,0.059,0.059,0.2,0.1
10000,0.0069096,2.3765e-13,0.26681,1.1964e-05,-5.3394e-07,0,1.1883e-05,-5.3025e-07,0,8.1528e-08,-3.6964e-09,0,0.25,0.61058,0.0042473,95172,1,0.06,0.06,0.2,0.1
10000,0.0070353,2.3765e-13,0.26766,1.1983e-05,-5.3854e-07,0,1.19e-05,-5.3474e-07,0,8.3172e-08,-3.7979e-09,0,0.25,0.60935,0.0043158,95090,1,0.061,0.061,0.2,0.1
10000,0.0071611,2.3765e-13,0.26851,1.2002e-05,-5.4313e-07,0,1.1918e-05,-5.3924e-07,0,8.4815e-08,-3.8994e-09,0,0.25,0.60812,0.0043844,95007,1,0.062,0.062,0.2,0.1
10000,0.0072869,2.3765e-13,0.26936,1.2021e-05,-5.4773e-07,0,1.1935e-05,-5.4373e-07,0,8.6459e-08,-4.0009e-09,0,0.25,0.60689,0.004453,94925,1,0.063,0.063,0.2,0.1
10000,0.0074126,2.3765e-13,0.27021,1.204e-05,-5.5233e-07,0,1.1952e-05,-5.4823e-07,0,8.8103e-08,-4.1023e-09,0,0.25,0.60566,0.0045216,94842,1,0.064,0.064,0.2,0.1
10000,0.0075384,2.3765e-13,0.27107,1.2059e-05,-5.5692e-07,0,1.197e-05,-5.5272e-07,0,8.9747e-08,-4.2038e-09,0,0.25,0.60443,0.0045902,94760,1,0.065,0.065,0.2,0.1
10000,0.0076652,2.3765e-13,0.27187,1.2076e-05,-5.5965e-07,0,1.1985e-05,-5.5536e-07,0,9.1407e-08,-4.2965e-09,0,0.25,0.60328,0.0046585,94676,1,0.066,0.066,0.2,0.1
10000,0.0077919,2.3765e-13,0.27267,1.2093e-05,-5.6238e-07,0,1.2e-05,-5.5799e-07,0,9.3067e-08,-4.3892e-09,0,0.25,0.60212,0.0047268,94592,1,0.067,0.067,0.2,0.1
10000,0.0079187,2.3765e-13,0.27347,1.2109e-05,-5.6511e-07,0,1.2015e-05,-5.6063e-07,0,9.4728e-08,-4.4818e-09,0,0.25,0.60097,0.0047952,94508,1,0.068,0.068,0.2,0.1
10000,0.0080455,2.3765e-13,0.27427,1.2126e-05,-5.6784e-07,0,1.203e-05,-5.6326e-07,0,9.6388e-08,-4.5745e-09,0,0.25,0.59981,0.0048635,94424,1,0.069,0.069,0.2,0.1
10000,0.0081723,2.3765e-13,0.27507,1.2143e-05,-5.7057e-07,0,1.2045e-05,-5.659e-07,0,9.8049e-08,-4.6672e-09,0,0.25,0.59866,0.0049319,94340,1,0.07,0.07,0.2,0.1
10000,0.0083,2.3765e-13,0.27583,1.2157e-05,-5.7194e-07,0,1.2057e-05,-5.6718e-07,0,9.9723e-08,-4.7519e-09,0,0.25,0.59757,0.005,94255,1,0.071,0.071,0.2,0.1
10000,0.0084278,2.3765e-13,0.27659,1.2171e-05,-5.7331e-07,0,1.207e-05,-5.6847e-07,0,1.014e-07,-4.8367e-09,0,0.25,0.59648,0.0050681,94170,1,0.072,0.072,0.2,0.1
10000,0.0085556,2.3765e-13,0.27735,1.2186e-05,-5.7468e-07,0,1.2083e-05,-5.6975e-07,0,1.0307e-07,-4.9214e-09,0,0.25,0.59539,0.0051363,94085,1,0.073,0.073,0.2,0.1
10000,0.0086834,2.3765e-13,0.27811,1.22e-05,-5.7605e-07,0,1.2095e-05,-5.7104e-07,0,1.0475e-07,-5.0062e-09,0,0.25,0.5943,0.0052044,94000,1,0.074,0.074,0.2,0.1
10000,0.0088112,2.3765e-13,0.27887,1.2214e-05,-5.7742e-07,0,1.2108e-05,-5.7232e-07,0,1.0642e-07,-5.091e-09,0,0.25,0.59321,0.0052725,93914,1,0.075,0.075,0.2,0.1
10000,0.0089399,2.3765e-13,0.27959,1.2227e-05,-5.7727e-07,0,1.2119e-05,-5.721e-07,0,1.081e-07,-5.1636e-09,0,0.25,0.59218,0.0053405,93828,1,0.076,0.076,0.2,0.1
10000,0.0090687,2.3765e-13,0.28031,1.2239e-05,-5.7712e-07,0,1.2129e-05,-5.7188e-07,0,1.0979e-07,-5.2362e-09,0,0.25,0.59115,0.0054085,93742,1,0.077,0.077,0.2,0.1
10000,0.0091975,2.3765e-13,0.28103,1.2251e-05,-5.7697e-07,0,1.214e-05,-5.7166e-07,0,1.1148e-07,-5.3089e-09,0,0.25,0.59011,0.0054764,93655,1,0.078,0.078,0.2,0.1
10000,0.0093263,2.3765e-13,0.28175,1.2264e-05,-5.7682e-07,0,1.215e-05,-5.7144e-07,0,1.1316e-07,-5.3815e-09,0,0.25,0.58908,0.0055444,93569,1,0.079,0.079,0.2,0.1
10000,0.0094551,2.3765e-13,0.28247,1.2276e-05,-5.7667e-07,0,1.2161e-05,-5.7122e-07,0,1.1485e-07,-5.4542e-09,0,0.25,0.58805,0.0056124,93483,1,0.08,0.08,0.2,0.1
10000,0.0095849,2.3765e-13,0.28316,1.2286e-05,-5.7485e-07,0,1.217e-05,-5.6934e-07,0,1.1654e-07,-5.5102e-09,0,0.25,0.58707,0.0056802,93395,1,0.081,0.081,0.2,0.1
10000,0.0097147,2.3765e-13,0.28385,1.2297e-05,-5.7302e-07,0,1.2179e-05,-5.6745e-07,0,1.1824e-07,-5.5663e-09,0,0.25,0.58609,0.005748,93308,1,0.082,0.082,0.2,0.1
10000,0.0098445,2.3765e-13,0.28454,1.2308e-05,-5.712e-07,0,1.2188e-05,-5.6557e-07,0,1.1994e-07,-5.6224e-09,0,0.25,0.5851,0.0058158,93220,1,0.083,0.083,0.2,0.1
10000,0.0099742,2.3765e-13,0.28522,1.2319e-05,-5.6937e-07,0,1.2197e-05,-5.6369e-07,0,1.2164e-07,-5.6785e-09,0,0.25,0.58412,0.0058837,93133,1,0.084,0.084,0.2,0.1
10000,0.010104,2.3765e-13,0.28591,1.2329e-05,-5.6754e-07,0,1.2206e-05,-5.6181e-07,0,1.2334e-07,-5.7346e-09,0,0.25,0.58314,0.0059515,93046,1,0.085,0.085,0.2,0.1
10000,0.010235,2.377e-13,0.28657,1.2339e-05,-5.6461e-07,0,1.2213e-05,-5.5884e-07,0,1.2505e-07,-5.7771e-09,0,0.25,0.58221,0.0060192,92957,1,0.086,0.086,0.2,0.1
