Time,"Fb","K","Sb","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","eps","kra","krb","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10000,0.01282,2.3765e-13,0.29859,1.2492e-05,-4.6361e-07,0,1.2331e-05,-4.5768e-07,0,1.6016e-07,-5.9329e-09,0,0.25,0.56516,0.0073382,89237,1,0.107,0.107,0.2,0.1
10000,0.012954,2.3765e-13,0.29916,1.2497e-05,-4.5742e-07,0,1.2335e-05,-4.515e-07,0,1.6191e-07,-5.9147e-09,0,0.25,0.56436,0.0074055,89145,1,0.108,0.108,0.2,0.1
10000,0.013088,2.3765e-13,0.29973,1.2502e-05,-4.5122e-07,0,1.2339e-05,-4.4533e-07,0,1.6366e-07,-5.8966e-09,0,0.25,0.56356,0.0074728,89053,1,0.109,0.109,0.2,0.1
10000,0.013222,2.3765e-13,0.30029,1.2508e-05,-4.4503e-07,0,1.2343e-05,-4.3915e-07,0,1.654e-07,-5.8784e-09,0,0.25,0.56276,0.0075401,88961,1,0.11,0.11,0.2,0.1
10000,0.013358,2.3765e-13,0.30084,1.2513e-05,-4.3849e-07,0,1.2346e-05,-4.3264e-07,0,1.6716e-07,-5.8476e-09,0,0.25,0.56198,0.0076074,88869,1,0.111,0.111,0.2,0.1
10000,0.013493,2.3765e-13,0.30139,1.2518e-05,-4.3195e-07,0,1.2349e-05,-4.2613e-07,0,1.6892e-07,-5.8168e-09,0,0.25,0.56121,0.0076746,88776,1,0.112,0.112,0.2,0.1
10000,0.013628,2.3765e-13,0.30194,1.2523e-05,-4.2541e-07,0,1.2352e-05,-4.1963e-07,0,1.7068e-07,-5.786e-09,0,0.25,0.56044,0.0077419,88683,1,0.113,0.113,0.2,0.1
10000,0.013763,2.3765e-13,0.30249,1.2528e-05,-4.1888e-07,0,1.2356e-05,-4.1312e-07,0,1.7244e-07,-5.7552e-09,0,0.25,0.55966,0.0078092,88591,1,0.114,0.114,0.2,0.1
10000,0.013898,2.3765e-13,0.30304,1.2533e-05,-4.1234e-07,0,1.2359e-05,-4.0662e-07,0,1.742e-07,-5.7244e-09,0,0.25,0.55889,0.0078765,88498,1,0.115,0.115,0.2,0.1
10000,0.014034,2.3765e-13,0.30357,1.2538e-05,-4.0562e-07,0,1.2362e-05,-3.9994e-07,0,1.7598e-07,-5.6825e-09,0,0.25,0.55814,0.0079437,88404,1,0.116,0.116,0.2,0.1
10000,0.01417,2.3765e-13,0.30411,1.2542e-05,-3.989e-07,0,1.2365e-05,-3.9326e-07,0,1.7775e-07,-5.6405e-09,0,0.25,0.5574,0.008011,88311,1,0.117,0.117,0.2,0.1
10000,0.014307,2.3765e-13,0.30464,1.2547e-05,-3.9218e-07,0,1.2367e-05,-3.8658e-07,0,1.7952e-07,-5.5986e-09,0,0.25,0.55665,0.0080782,88218,1,0.118,0.118,0.2,0.1
10000,0.014443,2.3765e-13,0.30517,1.2552e-05,-3.8545e-07,0,1.237e-05,-3.799e-07,0,1.813e-07,-5.5567e-09,0,0.25,0.5559,0.0081454,88124,1,0.119,0.119,0.2,0.1
