Time,"Apparent_viscosity","Gas_Density","Gas_Mobility","Gas_Saturation","Gas_Saturation_mean","Gas_Viscosity","Gas_pressure","Oil_Pressure","Oil_Saturation","Oil_Saturation_mean","Permeability","Porosity","Total_Mobility","Velocity:0","Velocity:1","Velocity:2","Water_Mobility","Water_Pressure","Water_Saturation","Water_Saturation_mean","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
52,3.7958e-05,1.165,26274,0.43286,0.43286,1.1143e-05,31055,31055,0.26786,0.26786,-12,0.25,26345,1.4111e-05,-4.8957e-21,0,62.05,31055,0.29928,0.29928,1,0.16515,0.16515,0.005,0
52,3.7963e-05,1.165,26271,0.43284,0.43286,1.1143e-05,31055,31055,0.26786,0.26786,-12,0.25,26342,1.4111e-05,-4.8957e-21,0,62.063,31055,0.2993,0.29928,1,0.16882,0.16882,0.005,0
52,3.8227e-05,1.165,26089,0.43281,0.43281,1.1219e-05,31053,31053,0.26787,0.26787,-12,0.25,26159,1.4111e-05,-7.6008e-17,0,62.078,31053,0.29932,0.29932,1,0.17249,0.17249,0.005,0
52,3.8232e-05,1.165,26085,0.43278,0.43281,1.1219e-05,31053,31053,0.26787,0.26787,-12,0.25,26156,1.4111e-05,-7.6008e-17,0,62.092,31053,0.29935,0.29932,1,0.17616,0.17616,0.005,0
52,3.8586e-05,1.165,25845,0.43275,0.43275,1.1322e-05,31051,31051,0.26788,0.26788,-12,0.25,25916,1.4111e-05,-3.765e-17,0,62.111,31051,0.29938,0.29938,1,0.17983,0.17983,0.005,0
52,3.8592e-05,1.165,25841,0.43272,0.43275,1.1322e-05,31051,31051,0.26788,0.26788,-12,0.25,25912,1.4111e-05,-3.765e-17,0,62.128,31051,0.2994,0.29938,1,0.1835,0.1835,0.005,0
52,3.9173e-05,1.165,25457,0.43266,0.43266,1.149e-05,31049,31049,0.26789,0.26789,-12,0.25,25528,1.4111e-05,1.1127e-16,0,62.155,31049,0.29945,0.29945,1,0.18717,0.18717,0.005,0
52,3.918e-05,1.165,25452,0.43262,0.43266,1.149e-05,31049,31049,0.26789,0.26789,-12,0.25,25523,1.4111e-05,1.1127e-16,0,62.178,31049,0.29948,0.29945,1,0.19084,0.19084,0.005,0
52,4.051e-05,1.165,24614,0.43253,0.43253,1.1876e-05,31047,31047,0.2679,0.2679,-12,0.25,24685,1.4111e-05,-9.7905e-21,0,62.227,31047,0.29956,0.29956,1,0.19451,0.19451,0.005,0
52,4.0522e-05,1.165,24607,0.43247,0.43253,1.1876e-05,31047,31047,0.26791,0.2679,-12,0.25,24678,1.4111e-05,-9.7905e-21,0,62.263,31047,0.29962,0.29956,1,0.19818,0.19818,0.005,0
52,6.8595e-05,1.165,14507,0.43213,0.43213,2.0113e-05,31044,31044,0.26795,0.26795,-12,0.25,14578,1.4111e-05,5.2895e-17,0,62.452,31044,0.29992,0.29992,1,0.20185,0.20185,0.005,0
52,6.8659e-05,1.165,14493,0.43193,0.43213,2.0113e-05,31044,31044,0.26797,0.26795,-12,0.25,14565,1.4111e-05,5.2895e-17,0,62.565,31044,0.3001,0.29992,1,0.20552,0.20552,0.005,0
52,0.00027562,1.165,3552.8,0.41159,0.41159,7.4549e-05,31035,31035,0.27044,0.27044,-12,0.25,3636.2,1.4111e-05,-1.3052e-17,0,74.367,31035,0.31798,0.31798,1,0.20919,0.20919,0.005,0
52,0.00028857,1.165,3375.6,0.40131,0.41159,7.4549e-05,31035,31035,0.27168,0.27044,-12,0.25,3465.3,1.4111e-05,-1.3052e-17,0,80.516,31035,0.327,0.31798,1,0.21286,0.21286,0.005,0
52,0.00026015,1.165,3736.9,0.37042,0.37042,5.7392e-05,31021,31021,0.27333,0.27333,-12,0.25,3849,1.4111e-05,-9.7915e-21,0,102.68,31021,0.35625,0.35625,1,0.21653,0.21653,0.005,0
52,0.00026951,1.165,3592.7,0.36327,0.37042,5.7392e-05,31021,31021,0.27345,0.27333,-12,0.25,3710.5,1.4111e-05,-9.7915e-21,0,108.3,31021,0.36328,0.35625,1,0.2202,0.2202,0.005,0
52,0.00027383,1.165,3530.5,0.35612,0.35612,5.6139e-05,31007,31007,0.27357,0.27357,-12,0.25,3654.1,1.4111e-05,1.0444e-17,0,114.2,31007,0.37031,0.37031,1,0.22387,0.22387,0.005,0
52,0.00028065,1.165,3435.5,0.35133,0.35612,5.6139e-05,31007,31007,0.2737,0.27357,-12,0.25,3563.1,1.4111e-05,1.0444e-17,0,118.14,31007,0.37497,0.37031,1,0.22754,0.22754,0.005,0
52,0.00028136,1.165,3423.5,0.34654,0.34654,5.4815e-05,30993,30993,0.27383,0.27383,-12,0.25,3555.1,1.4111e-05,-5.0703e-18,0,122.19,30993,0.37963,0.37963,1,0.23121,0.23121,0.005,0
52,0.00028575,1.165,3365.4,0.3436,0.34654,5.4815e-05,30993,30993,0.27389,0.27383,-12,0.25,3499.5,1.4111e-05,-5.0703e-18,0,124.71,30993,0.38251,0.37963,1,0.23488,0.23488,0.005,0
52,0.00028725,1.165,3345.2,0.34066,0.34066,5.4209e-05,30977,30977,0.27395,0.27395,-12,0.25,3481.9,1.4111e-05,4.97e-18,0,127.27,30977,0.38539,0.38539,1,0.23855,0.23855,0.005,0
52,0.00029128,1.165,3294.1,0.33806,0.34066,5.4209e-05,30977,30977,0.27402,0.27395,-12,0.25,3433.1,1.4111e-05,4.97e-18,0,129.53,30977,0.38792,0.38539,1,0.24222,0.24222,0.005,0
52,0.00029174,1.165,3286.8,0.33546,0.33546,5.3498e-05,30962,30962,0.27409,0.27409,-12,0.25,3428.1,1.4111e-05,-4.8738e-18,0,131.82,30962,0.39045,0.39045,1,0.24589,0.24589,0.005,0
52,0.00029482,1.165,3248.9,0.33352,0.33546,5.3498e-05,30962,30962,0.27413,0.27409,-12,0.25,3391.9,1.4111e-05,-4.8738e-18,0,133.54,30962,0.39235,0.39045,1,0.24956,0.24956,0.005,0
52,0.00029581,1.165,3236.1,0.33158,0.33158,5.3089e-05,30947,30947,0.27417,0.27417,-12,0.25,3380.9,1.4111e-05,1.923e-17,0,135.29,30947,0.39425,0.39425,1,0.25323,0.25323,0.005,0
52,0.00029891,1.165,3199,0.32968,0.33158,5.3089e-05,30947,30947,0.27422,0.27417,-12,0.25,3345.4,1.4111e-05,1.923e-17,0,136.99,30947,0.3961,0.39425,1,0.2569,0.2569,0.005,0
52,0.0002994,1.165,3192.1,0.32778,0.32778,5.2592e-05,30931,30931,0.27427,0.27427,-12,0.25,3340.3,1.4111e-05,4.7557e-18,0,138.72,30931,0.39795,0.39795,1,0.26057,0.26057,0.005,0
52,0.00030206,1.165,3160.9,0.32618,0.32778,5.2592e-05,30931,30931,0.2743,0.27427,-12,0.25,3310.6,1.4111e-05,4.7557e-18,0,140.17,30931,0.39952,0.39795,1,0.26424,0.26424,0.005,0
52,0.00030283,1.165,3151.3,0.32458,0.32458,5.2237e-05,30915,30915,0.27434,0.27434,-12,0.25,3302.4,1.4111e-05,9.7915e-21,0,141.65,30915,0.40108,0.40108,1,0.26791,0.26791,0.005,0
52,0.00030555,1.165,3120.2,0.32298,0.32458,5.2237e-05,30915,30915,0.27438,0.27434,-12,0.25,3272.8,1.4111e-05,9.7915e-21,0,143.12,30915,0.40265,0.40108,1,0.27158,0.27158,0.005,0
52,0.00030609,1.165,3113.1,0.32137,0.32137,5.1839e-05,30899,30899,0.27442,0.27442,-12,0.25,3267.2,1.4111e-05,9.2705e-18,0,144.6,30899,0.40421,0.40421,1,0.27525,0.27525,0.005,0
52,0.00030858,1.165,3085.2,0.31993,0.32137,5.1839e-05,30899,30899,0.27445,0.27442,-12,0.25,3240.7,1.4111e-05,9.2705e-18,0,145.94,30899,0.40561,0.40421,1,0.27892,0.27892,0.005,0
52,0.00030926,1.165,3076.9,0.3185,0.3185,5.1514e-05,30882,30882,0.27449,0.27449,-12,0.25,3233.7,1.4111e-05,4.5992e-18,0,147.28,30882,0.40702,0.40702,1,0.28259,0.28259,0.005,0
52,0.00031179,1.165,3049.1,0.31706,0.3185,5.1514e-05,30882,30882,0.27452,0.27449,-12,0.25,3207.3,1.4111e-05,4.5992e-18,0,148.63,30882,0.40842,0.40702,1,0.28626,0.28626,0.005,0
52,0.00031237,1.165,3042,0.31561,0.31561,5.1164e-05,30866,30866,0.27456,0.27456,-12,0.25,3201.6,1.4111e-05,9.0765e-18,0,150,30866,0.40983,0.40983,1,0.28993,0.28993,0.005,0
52,0.00031474,1.165,3016.4,0.31428,0.31561,5.1164e-05,30866,30866,0.27459,0.27456,-12,0.25,3177.2,1.4111e-05,9.0765e-18,0,151.25,30866,0.41113,0.40983,1,0.2936,0.2936,0.005,0
52,0.00031542,1.165,3008.5,0.31295,0.31295,5.0868e-05,30849,30849,0.27462,0.27462,-12,0.25,3170.5,1.4111e-05,8.9777e-18,0,152.52,30849,0.41243,0.41243,1,0.29727,0.29727,0.005,0
52,0.00031783,1.165,2983,0.31163,0.31295,5.0868e-05,30849,30849,0.27465,0.27462,-12,0.25,3146.3,1.4111e-05,8.9777e-18,0,153.78,30849,0.41372,0.41243,1,0.30094,0.30094,0.005,0
52,0.00031841,1.165,2976.2,0.3103,0.3103,5.055e-05,30832,30832,0.27469,0.27469,-12,0.25,3140.8,1.4111e-05,0,0,155.06,30832,0.41502,0.41502,1,0.30461,0.30461,0.005,0
52,0.00032076,1.165,2951.8,0.30903,0.3103,5.055e-05,30832,30832,0.27472,0.27469,-12,0.25,3117.6,1.4111e-05,0,0,156.28,30832,0.41626,0.41502,1,0.30828,0.30828,0.005,0
52,0.00032144,1.165,2944.1,0.30775,0.30775,5.0267e-05,30815,30815,0.27474,0.27474,-12,0.25,3111.1,1.4111e-05,1.3186e-17,0,157.52,30815,0.4175,0.4175,1,0.31195,0.31195,0.005,0
52,0.00032372,1.165,2920.8,0.30654,0.30775,5.0267e-05,30815,30815,0.27477,0.27474,-12,0.25,3089,1.4111e-05,1.3186e-17,0,158.69,30815,0.41869,0.4175,1,0.31562,0.31562,0.005,0
52,0.0003244,1.165,2913.4,0.30532,0.30532,4.9997e-05,30798,30798,0.2748,0.2748,-12,0.25,3082.8,1.4111e-05,4.3558e-18,0,159.88,30798,0.41988,0.41988,1,0.31929,0.31929,0.005,0
52,0.00032671,1.165,2890.2,0.3041,0.30532,4.9997e-05,30798,30798,0.27483,0.2748,-12,0.25,3060.8,1.4111e-05,4.3558e-18,0,161.07,30798,0.42107,0.41988,1,0.32296,0.32296,0.005,0
52,0.00032736,1.165,2883.1,0.30287,0.30287,4.9716e-05,30781,30781,0.27486,0.27486,-12,0.25,3054.9,1.4111e-05,-4.3134e-18,0,162.27,30781,0.42226,0.42226,1,0.32663,0.32663,0.005,0
52,0.00032957,1.165,2861.3,0.30173,0.30287,4.9716e-05,30781,30781,0.27489,0.27486,-12,0.25,3034.2,1.4111e-05,-4.3134e-18,0,163.4,30781,0.42338,0.42226,1,0.3303,0.3303,0.005,0
52,0.00033029,1.165,2853.6,0.30058,0.30058,4.9472e-05,30763,30763,0.27491,0.27491,-12,0.25,3027.7,1.4111e-05,-6.4182e-18,0,164.54,30763,0.4245,0.4245,1,0.33397,0.33397,0.005,0
52,0.00033254,1.165,2831.9,0.29944,0.30058,4.9472e-05,30763,30763,0.27494,0.27491,-12,0.25,3007.1,1.4111e-05,-6.4182e-18,0,165.67,30763,0.42562,0.4245,1,0.33764,0.33764,0.005,0
52,0.0003332,1.165,2825,0.29827,0.29827,4.9209e-05,30745,30745,0.27497,0.27497,-12,0.25,3001.4,1.4111e-05,2.1357e-18,0,166.83,30745,0.42676,0.42676,1,0.34131,0.34131,0.005,0
52,0.00033537,1.165,2804.3,0.29718,0.29827,4.9209e-05,30745,30745,0.27499,0.27497,-12,0.25,2981.7,1.4111e-05,2.1357e-18,0,167.92,30745,0.42783,0.42676,1,0.34498,0.34498,0.005,0
52,0.00033607,1.165,2797.1,0.29609,0.29609,4.8972e-05,30727,30727,0.27502,0.27502,-12,0.25,2975.7,1.4111e-05,-1.4735e-17,0,169.02,30727,0.42889,0.42889,1,0.34865,0.34865,0.005,0
52,0.00033828,1.165,2776.5,0.29499,0.29609,4.8972e-05,30727,30727,0.27504,0.27502,-12,0.25,2956.2,1.4111e-05,-1.4735e-17,0,170.12,30727,0.42996,0.42889,1,0.35232,0.35232,0.005,0
52,0.00033891,1.165,2770,0.2939,0.2939,4.8724e-05,30709,30709,0.27507,0.27507,-12,0.25,2950.8,1.4111e-05,-1.2456e-17,0,171.22,30709,0.43103,0.43103,1,0.35599,0.35599,0.005,0
52,0.00034108,1.165,2750,0.29284,0.2939,4.8724e-05,30709,30709,0.2751,0.27507,-12,0.25,2931.9,1.4111e-05,-1.2456e-17,0,172.29,30709,0.43207,0.43103,1,0.35966,0.35966,0.005,0
52,0.0003418,1.165,2742.8,0.29178,0.29178,4.8499e-05,30691,30691,0.27512,0.27512,-12,0.25,2925.8,1.4111e-05,-1.0284e-17,0,173.37,30691,0.4331,0.4331,1,0.36333,0.36333,0.005,0
52,0.00034391,1.165,2723.7,0.29076,0.29178,4.8499e-05,30691,30691,0.27514,0.27512,-12,0.25,2907.7,1.4111e-05,-1.0284e-17,0,174.4,30691,0.43409,0.4331,1,0.367,0.367,0.005,0
52,0.00034463,1.165,2716.7,0.28975,0.28975,4.8285e-05,30673,30673,0.27517,0.27517,-12,0.25,2901.8,1.4111e-05,8.162e-18,0,175.44,30673,0.43509,0.43509,1,0.37067,0.37067,0.005,0
52,0.00034677,1.165,2697.7,0.28873,0.28975,4.8285e-05,30673,30673,0.27519,0.27517,-12,0.25,2883.8,1.4111e-05,8.162e-18,0,176.48,30673,0.43608,0.43509,1,0.37434,0.37434,0.005,0
52,0.00034747,1.165,2690.9,0.2877,0.2877,4.8063e-05,30654,30654,0.27521,0.27521,-12,0.25,2878,1.4111e-05,2.0127e-18,0,177.54,30654,0.43708,0.43708,1,0.37801,0.37801,0.005,0
52,0.00034953,1.165,2672.9,0.28674,0.2877,4.8063e-05,30654,30654,0.27524,0.27521,-12,0.25,2861,1.4111e-05,2.0127e-18,0,178.54,30654,0.43803,0.43708,1,0.38168,0.38168,0.005,0
52,0.00035028,1.165,2665.8,0.28577,0.28577,4.7866e-05,30636,30636,0.27526,0.27526,-12,0.25,2854.9,1.4111e-05,2.0245e-18,0,179.54,30636,0.43897,0.43897,1,0.38535,0.38535,0.005,0
52,0.00035237,1.165,2647.8,0.2848,0.28577,4.7866e-05,30636,30636,0.27528,0.27526,-12,0.25,2837.9,1.4111e-05,2.0245e-18,0,180.54,30636,0.43992,0.43897,1,0.38902,0.38902,0.005,0
52,0.00035306,1.165,2641.3,0.28382,0.28382,4.7655e-05,30617,30617,0.2753,0.2753,-12,0.25,2832.4,1.4111e-05,7.9708e-18,0,181.55,30617,0.44087,0.44087,1,0.39269,0.39269,0.005,0
52,0.0003551,1.165,2624,0.28289,0.28382,4.7655e-05,30617,30617,0.27532,0.2753,-12,0.25,2816.1,1.4111e-05,7.9708e-18,0,182.52,30617,0.44178,0.44087,1,0.39636,0.39636,0.005,0
52,0.00035582,1.165,2617.4,0.28197,0.28197,4.7462e-05,30598,30598,0.27535,0.27535,-12,0.25,2810.5,1.4111e-05,1.981e-18,0,183.49,30598,0.44269,0.44269,1,0.40003,0.40003,0.005,0
52,0.00035788,1.165,2600.2,0.28104,0.28197,4.7462e-05,30598,30598,0.27537,0.27535,-12,0.25,2794.2,1.4111e-05,1.981e-18,0,184.47,30598,0.4436,0.44269,1,0.4037,0.4037,0.005,0
52,0.00035859,1.165,2593.7,0.2801,0.2801,4.7263e-05,30578,30578,0.27539,0.27539,-12,0.25,2788.8,1.4111e-05,9.7913e-21,0,185.45,30578,0.44451,0.44451,1,0.40737,0.40737,0.005,0
52,0.00036058,1.165,2577.3,0.27921,0.2801,4.7263e-05,30578,30578,0.27541,0.27539,-12,0.25,2773.3,1.4111e-05,9.7913e-21,0,186.38,30578,0.44538,0.44451,1,0.41104,0.41104,0.005,0
52,0.00036134,1.165,2570.6,0.27833,0.27833,4.7087e-05,30559,30559,0.27543,0.27543,-12,0.25,2767.6,1.4111e-05,0,0,187.32,30559,0.44624,0.44624,1,0.41471,0.41471,0.005,0
52,0.00036335,1.165,2554.3,0.27745,0.27833,4.7087e-05,30559,30559,0.27545,0.27543,-12,0.25,2752.2,1.4111e-05,0,0,188.25,30559,0.44711,0.44624,1,0.41838,0.41838,0.005,0
