Time,"Velocity:0","Velocity:1","Velocity:2","Water_Saturation","Gas_Saturation","Water_Saturation_mean","Gas_Saturation_mean","Oil_Saturation","Oil_Saturation_mean","Gas_Viscosity","Apparent_viscosity","Gas_Mobility","Water_Mobility","Total_Mobility","Gas_Density","Oil_Pressure","Water_Pressure","Permeability","Porosity","Gas_pressure","Points:0","Points:1","Points:2"
750,1.6157e-05,6.6698e-20,0,0.33357,0.37581,0.33357,0.38725,0.29063,0.27919,0.12175,0.39657,1.3468,0.69081,2.5217,1.165,3.2669e+05,3.2669e+05,-11.555,0.22,3.2669e+05,0.084,0.035449,0
750,1.6157e-05,-2.7402e-20,0,0.33936,0.30817,0.34516,0.2291,0.35246,0.42574,0.13757,0.4215,0.70582,0.81107,2.3725,1.165,3.1614e+05,3.1614e+05,-11.555,0.22,3.1614e+05,0.084,0,0
750,1.6157e-05,-2.7402e-20,0,0.35096,0.15003,0.34516,0.2291,0.49901,0.42574,0.13757,0.29816,0.10051,1.0973,3.3539,1.165,3.1614e+05,3.1614e+05,-11.555,0.22,3.1614e+05,0.088,0,0
750,1.6157e-05,1.0302e-19,0,0.33936,0.30817,0.34516,0.2291,0.35246,0.42574,0.13757,0.4215,0.70582,0.81107,2.3725,1.165,3.1614e+05,3.1614e+05,-11.555,0.22,3.1614e+05,0.084,0.035449,0
750,1.6157e-05,1.0302e-19,0,0.35096,0.15003,0.34516,0.2291,0.49901,0.42574,0.13757,0.29816,0.10051,1.0973,3.3539,1.165,3.1614e+05,3.1614e+05,-11.555,0.22,3.1614e+05,0.088,0.035449,0
750,1.6157e-05,1.1255e-19,0,0.37105,0.016492,0.37161,0.015366,0.61246,0.61302,0.022017,0.18761,5.6214e-05,1.7616,5.3301,1.165,3.0231e+05,3.0231e+05,-11.555,0.22,3.0231e+05,0.088,0,0
750,1.6157e-05,1.1255e-19,0,0.37218,0.01424,0.37161,0.015366,0.61358,0.61302,0.022017,0.18551,4.0546e-06,1.8063,5.3905,1.165,3.0231e+05,3.0231e+05,-11.555,0.22,3.0231e+05,0.092,0,0
750,1.6157e-05,1.4723e-20,0,0.37105,0.016492,0.37161,0.015366,0.61246,0.61302,0.022017,0.18761,5.6214e-05,1.7616,5.3301,1.165,3.0231e+05,3.0231e+05,-11.555,0.22,3.0231e+05,0.088,0.035449,0
750,1.6157e-05,1.4723e-20,0,0.37218,0.01424,0.37161,0.015366,0.61358,0.61302,0.022017,0.18551,4.0546e-06,1.8063,5.3905,1.165,3.0231e+05,3.0231e+05,-11.555,0.22,3.0231e+05,0.092,0.035449,0
750,1.6157e-05,6.5286e-20,0,0.37275,0.013121,0.37275,0.013114,0.61413,0.61414,1.5e-05,0.18447,1.6217e-05,1.829,5.4209,1.165,2.8945e+05,2.8945e+05,-11.555,0.22,2.8945e+05,0.092,0,0
750,1.6157e-05,6.5286e-20,0,0.37275,0.013107,0.37275,0.013114,0.61415,0.61414,1.5e-05,0.18447,1.1922e-05,1.829,5.4211,1.165,2.8945e+05,2.8945e+05,-11.555,0.22,2.8945e+05,0.096,0,0
750,1.6157e-05,1.5135e-20,0,0.37275,0.013121,0.37275,0.013114,0.61413,0.61414,1.5e-05,0.18447,1.6217e-05,1.829,5.4209,1.165,2.8945e+05,2.8945e+05,-11.555,0.22,2.8945e+05,0.092,0.035449,0
750,1.6157e-05,1.5135e-20,0,0.37275,0.013107,0.37275,0.013114,0.61415,0.61414,1.5e-05,0.18447,1.1922e-05,1.829,5.4211,1.165,2.8945e+05,2.8945e+05,-11.555,0.22,2.8945e+05,0.096,0.035449,0
750,1.6157e-05,1.5135e-20,0,0.37275,0.013101,0.37275,0.013101,0.61415,0.61415,1.5e-05,0.18446,1.0072e-05,1.829,5.4212,1.165,2.7676e+05,2.7676e+05,-11.555,0.22,2.7676e+05,0.096,0,0
750,1.6157e-05,1.5135e-20,0,0.37275,0.013101,0.37275,0.013101,0.61415,0.61415,1.5e-05,0.18446,1.0063e-05,1.8289,5.4211,1.165,2.7676e+05,2.7676e+05,-11.555,0.22,2.7676e+05,0.1,0,0
750,1.6157e-05,1.5135e-20,0,0.37275,0.013101,0.37275,0.013101,0.61415,0.61415,1.5e-05,0.18446,1.0072e-05,1.829,5.4212,1.165,2.7676e+05,2.7676e+05,-11.555,0.22,2.7676e+05,0.096,0.035449,0
750,1.6157e-05,1.5135e-20,0,0.37275,0.013101,0.37275,0.013101,0.61415,0.61415,1.5e-05,0.18446,1.0063e-05,1.8289,5.4211,1.165,2.7676e+05,2.7676e+05,-11.555,0.22,2.7676e+05,0.1,0.035449,0
750,1.6157e-05,4.849e-20,0,0.37268,0.0131,0.37267,0.0131,0.61422,0.61422,1.5e-05,0.18452,1.0058e-05,1.8262,5.4194,1.165,2.6405e+05,2.6405e+05,-11.555,0.22,2.6405e+05,0.1,0,0
750,1.6157e-05,4.849e-20,0,0.37267,0.0131,0.37267,0.0131,0.61423,0.61422,1.5e-05,0.18453,1.0058e-05,1.826,5.4193,1.165,2.6405e+05,2.6405e+05,-11.555,0.22,2.6405e+05,0.104,0,0
750,1.6157e-05,-5.1653e-20,0,0.37268,0.0131,0.37267,0.0131,0.61422,0.61422,1.5e-05,0.18452,1.0058e-05,1.8262,5.4194,1.165,2.6405e+05,2.6405e+05,-11.555,0.22,2.6405e+05,0.1,0.035449,0
750,1.6157e-05,-5.1653e-20,0,0.37267,0.0131,0.37267,0.0131,0.61423,0.61422,1.5e-05,0.18453,1.0058e-05,1.826,5.4193,1.165,2.6405e+05,2.6405e+05,-11.555,0.22,2.6405e+05,0.104,0.035449,0
750,1.6157e-05,-9.1351e-21,0,0.37267,0.0131,0.37267,0.0131,0.61423,0.61423,1.5e-05,0.18453,1.0058e-05,1.8259,5.4192,1.165,2.5133e+05,2.5133e+05,-11.555,0.22,2.5133e+05,0.104,0,0
750,1.6157e-05,-9.1351e-21,0,0.37267,0.0131,0.37267,0.0131,0.61423,0.61423,1.5e-05,0.18453,1.0058e-05,1.8259,5.4192,1.165,2.5133e+05,2.5133e+05,-11.555,0.22,2.5133e+05,0.108,0,0
750,1.6157e-05,1.5898e-20,0,0.37267,0.0131,0.37267,0.0131,0.61423,0.61423,1.5e-05,0.18453,1.0058e-05,1.8259,5.4192,1.165,2.5133e+05,2.5133e+05,-11.555,0.22,2.5133e+05,0.104,0.035449,0
