So,Sw,Sg,Cs,MRF,xD
0.3,0.7,0.0,0.0,1.0,0.8498498498498498
0.3,0.7,0.0,0.0,1.0,0.8508508508508508
0.3,0.7,0.0,0.0,1.0,0.8518518518518517
0.3,0.7,0.0,0.0,1.0,0.8528528528528528
0.3,0.7,0.0,0.0,1.0,0.8538538538538538
0.3,0.7,0.0,0.0,1.0,0.8548548548548548
0.3,0.7,0.0,0.0,1.0,0.8558558558558558
0.3,0.7,0.0,0.0,1.0,0.8568568568568568
0.3,0.7,0.0,0.0,1.0,0.8578578578578577
0.3,0.7,0.0,0.0,1.0,0.8588588588588588
0.3,0.7,0.0,0.0,1.0,0.8598598598598599
0.3,0.7,0.0,0.0,1.0,0.8608608608608609
0.3,0.7,0.0,0.0,1.0,0.8618618618618619
0.3,0.7,0.0,0.0,1.0,0.8628628628628628
0.3,0.7,0.0,0.0,1.0,0.8638638638638638
0.3,0.7,0.0,0.0,1.0,0.8648648648648649
0.3,0.7,0.0,0.0,1.0,0.8658658658658659
0.3,0.7,0.0,0.0,1.0,0.8668668668668669
0.3,0.7,0.0,0.0,1.0,0.8678678678678678
0.3,0.7,0.0,0.0,1.0,0.8688688688688688
0.3,0.7,0.0,0.0,1.0,0.8698698698698699
0.3,0.7,0.0,0.0,1.0,0.8708708708708709
0.3,0.7,0.0,0.0,1.0,0.8718718718718719
0.3,0.7,0.0,0.0,1.0,0.8728728728728729
0.3,0.7,0.0,0.0,1.0,0.8738738738738738
0.3,0.7,0.0,0.0,1.0,0.8748748748748748
0.3,0.7,0.0,0.0,1.0,0.8758758758758759
0.3,0.7,0.0,0.0,1.0,0.8768768768768769
0.3,0.7,0.0,0.0,1.0,0.8778778778778779
0.3,0.7,0.0,0.0,1.0,0.8788788788788788
0.3,0.7,0.0,0.0,1.0,0.8798798798798798
0.3,0.7,0.0,0.0,1.0,0.8808808808808808
0.3,0.7,0.0,0.0,1.0,0.8818818818818819
0.3,0.7,0.0,0.0,1.0,0.8828828828828829
0.3,0.7,0.0,0.0,1.0,0.8838838838838838
0.3,0.7,0.0,0.0,1.0,0.8848848848848848
0.3,0.7,0.0,0.0,1.0,0.8858858858858858
0.3,0.7,0.0,0.0,1.0,0.8868868868868868
0.3,0.7,0.0,0.0,1.0,0.8878878878878879
0.3,0.7,0.0,0.0,1.0,0.8888888888888888
0.3,0.7,0.0,0.0,1.0,0.8898898898898898
0.3,0.7,0.0,0.0,1.0,0.8908908908908908
0.3,0.7,0.0,0.0,1.0,0.8918918918918919
0.3,0.7,0.0,0.0,1.0,0.8928928928928929
0.3,0.7,0.0,0.0,1.0,0.893893893893894
0.3,0.7,0.0,0.0,1.0,0.8948948948948949
0.3,0.7,0.0,0.0,1.0,0.8958958958958959
0.3,0.7,0.0,0.0,1.0,0.8968968968968969
0.3,0.7,0.0,0.0,1.0,0.8978978978978979
0.3,0.7,0.0,0.0,1.0,0.8988988988988988
0.3,0.7,0.0,0.0,1.0,0.8998998998998999
0.3,0.7,0.0,0.0,1.0,0.9009009009009009
0.3,0.7,0.0,0.0,1.0,0.9019019019019019
0.3,0.7,0.0,0.0,1.0,0.9029029029029029
0.3,0.7,0.0,0.0,1.0,0.9039039039039038
0.3,0.7,0.0,0.0,1.0,0.9049049049049048
0.3,0.7,0.0,0.0,1.0,0.9059059059059059
0.3,0.7,0.0,0.0,1.0,0.9069069069069069
0.3,0.7,0.0,0.0,1.0,0.9079079079079079
0.3,0.7,0.0,0.0,1.0,0.9089089089089089
0.3,0.7,0.0,0.0,1.0,0.9099099099099098
0.3,0.7,0.0,0.0,1.0,0.9109109109109109
0.3,0.7,0.0,0.0,1.0,0.9119119119119119
0.3,0.7,0.0,0.0,1.0,0.9129129129129129
0.3,0.7,0.0,0.0,1.0,0.9139139139139139
0.3,0.7,0.0,0.0,1.0,0.9149149149149148
0.3,0.7,0.0,0.0,1.0,0.9159159159159158
0.3,0.7,0.0,0.0,1.0,0.9169169169169169
0.3,0.7,0.0,0.0,1.0,0.9179179179179179
0.3,0.7,0.0,0.0,1.0,0.9189189189189189
0.3,0.7,0.0,0.0,1.0,0.9199199199199198
0.3,0.7,0.0,0.0,1.0,0.9209209209209208
0.3,0.7,0.0,0.0,1.0,0.9219219219219218
0.3,0.7,0.0,0.0,1.0,0.922922922922923
0.3,0.7,0.0,0.0,1.0,0.923923923923924
0.3,0.7,0.0,0.0,1.0,0.924924924924925
0.3,0.7,0.0,0.0,1.0,0.9259259259259259
0.3,0.7,0.0,0.0,1.0,0.9269269269269269
0.3,0.7,0.0,0.0,1.0,0.9279279279279279
0.3,0.7,0.0,0.0,1.0,0.928928928928929
0.3,0.7,0.0,0.0,1.0,0.92992992992993
0.3,0.7,0.0,0.0,1.0,0.9309309309309309
0.3,0.7,0.0,0.0,1.0,0.9319319319319319
0.3,0.7,0.0,0.0,1.0,0.9329329329329329
0.3,0.7,0.0,0.0,1.0,0.9339339339339339
0.3,0.7,0.0,0.0,1.0,0.934934934934935
0.3,0.7,0.0,0.0,1.0,0.9359359359359359
0.3,0.7,0.0,0.0,1.0,0.9369369369369369
0.3,0.7,0.0,0.0,1.0,0.9379379379379379
0.3,0.7,0.0,0.0,1.0,0.9389389389389389
0.3,0.7,0.0,0.0,1.0,0.9399399399399399
0.3,0.7,0.0,0.0,1.0,0.9409409409409409
0.3,0.7,0.0,0.0,1.0,0.9419419419419419
0.3,0.7,0.0,0.0,1.0,0.9429429429429429
0.3,0.7,0.0,0.0,1.0,0.9439439439439439
0.3,0.7,0.0,0.0,1.0,0.9449449449449449
0.3,0.7,0.0,0.0,1.0,0.9459459459459458
0.3,0.7,0.0,0.0,1.0,0.9469469469469469
0.3,0.7,0.0,0.0,1.0,0.9479479479479479
0.3,0.7,0.0,0.0,1.0,0.9489489489489489
0.3,0.7,0.0,0.0,1.0,0.9499499499499499
0.3,0.7,0.0,0.0,1.0,0.9509509509509508
0.3,0.7,0.0,0.0,1.0,0.9519519519519519
0.3,0.7,0.0,0.0,1.0,0.9529529529529529
0.3,0.7,0.0,0.0,1.0,0.953953953953954
0.3,0.7,0.0,0.0,1.0,0.954954954954955
0.3,0.7,0.0,0.0,1.0,0.955955955955956
0.3,0.7,0.0,0.0,1.0,0.9569569569569569
0.3,0.7,0.0,0.0,1.0,0.957957957957958
0.3,0.7,0.0,0.0,1.0,0.958958958958959
0.3,0.7,0.0,0.0,1.0,0.95995995995996
0.3,0.7,0.0,0.0,1.0,0.960960960960961
0.3,0.7,0.0,0.0,1.0,0.9619619619619619
0.3,0.7,0.0,0.0,1.0,0.9629629629629629
0.3,0.7,0.0,0.0,1.0,0.963963963963964
0.3,0.7,0.0,0.0,1.0,0.964964964964965
0.3,0.7,0.0,0.0,1.0,0.965965965965966
0.3,0.7,0.0,0.0,1.0,0.9669669669669669
0.3,0.7,0.0,0.0,1.0,0.9679679679679679
0.3,0.7,0.0,0.0,1.0,0.9689689689689689
0.3,0.7,0.0,0.0,1.0,0.96996996996997
0.3,0.7,0.0,0.0,1.0,0.970970970970971
0.3,0.7,0.0,0.0,1.0,0.9719719719719719
0.3,0.7,0.0,0.0,1.0,0.9729729729729729
0.3,0.7,0.0,0.0,1.0,0.9739739739739739
0.3,0.7,0.0,0.0,1.0,0.9749749749749749
0.3,0.7,0.0,0.0,1.0,0.975975975975976
0.3,0.7,0.0,0.0,1.0,0.9769769769769769
0.3,0.7,0.0,0.0,1.0,0.9779779779779779
0.3,0.7,0.0,0.0,1.0,0.9789789789789789
0.3,0.7,0.0,0.0,1.0,0.9799799799799799
0.3,0.7,0.0,0.0,1.0,0.9809809809809809
0.3,0.7,0.0,0.0,1.0,0.9819819819819819
0.3,0.7,0.0,0.0,1.0,0.9829829829829829
0.3,0.7,0.0,0.0,1.0,0.9839839839839839
0.3,0.7,0.0,0.0,1.0,0.9849849849849849
0.3,0.7,0.0,0.0,1.0,0.985985985985986
0.3,0.7,0.0,0.0,1.0,0.9869869869869871
0.3,0.7,0.0,0.0,1.0,0.987987987987988
0.3,0.7,0.0,0.0,1.0,0.988988988988989
0.3,0.7,0.0,0.0,1.0,0.98998998998999
0.3,0.7,0.0,0.0,1.0,0.990990990990991
0.3,0.7,0.0,0.0,1.0,0.991991991991992
0.3,0.7,0.0,0.0,1.0,0.992992992992993
0.3,0.7,0.0,0.0,1.0,0.993993993993994
0.3,0.7,0.0,0.0,1.0,0.994994994994995
0.3,0.7,0.0,0.0,1.0,0.995995995995996
0.3,0.7,0.0,0.0,1.0,0.996996996996997
0.3,0.7,0.0,0.0,1.0,0.9979979979979979
0.3,0.7,0.0,0.0,1.0,0.998998998998999
0.3,0.7,0.0,0.0,1.0,1.0
