TimeStep,CellID,qw,qo
1399,9999,4.16667e-07,25
1399.5,9999,4.16667e-07,25
1400,9999,4.16667e-07,25
1400.5,9999,4.16667e-07,25
1401,9999,4.16667e-07,25
1401.5,9999,4.16667e-07,25
1402,9999,4.16667e-07,25
1402.5,9999,4.16667e-07,25
1403,9999,4.16667e-07,25
1403.5,9999,4.16667e-07,25
1404,9999,4.16667e-07,25
1404.5,9999,4.16667e-07,25
1405,9999,4.16667e-07,25
1405.5,9999,4.16667e-07,25
1406,9999,4.16667e-07,25
1406.5,9999,4.16667e-07,25
1407,9999,4.16667e-07,25
1407.5,9999,4.16667e-07,25
1408,9999,4.16667e-07,25
1408.5,9999,4.16667e-07,25
1409,9999,4.16667e-07,25
1409.5,9999,4.16667e-07,25
1410,9999,4.16667e-07,25
1410.5,9999,4.16667e-07,25
1411,9999,4.16667e-07,25
1411.5,9999,4.16667e-07,25
1412,9999,4.16667e-07,25
1412.5,9999,4.16667e-07,25
1413,9999,4.16667e-07,25
1413.5,9999,4.16667e-07,25
1414,9999,4.16667e-07,25
1414.5,9999,4.16667e-07,25
1415,9999,4.16667e-07,25
1415.5,9999,4.16667e-07,25
1416,9999,4.16667e-07,25
1416.5,9999,4.16667e-07,25
1417,9999,4.16667e-07,25
1417.5,9999,4.16667e-07,25
1418,9999,4.16667e-07,25
1418.5,9999,4.16667e-07,25
1419,9999,4.16667e-07,25
1419.5,9999,4.16667e-07,25
1420,9999,4.16667e-07,25
1420.5,9999,4.16667e-07,25
1421,9999,4.16667e-07,25
1421.5,9999,4.16667e-07,25
1422,9999,4.16667e-07,25
1422.5,9999,4.16667e-07,25
1423,9999,4.16667e-07,25
1423.5,9999,4.16667e-07,25
1424,9999,4.16667e-07,25
1424.5,9999,4.16667e-07,25
1425,9999,4.16667e-07,25
1425.5,9999,4.16667e-07,25
1426,9999,4.16667e-07,25
1426.5,9999,4.16667e-07,25
1427,9999,4.16667e-07,25
1427.5,9999,4.16667e-07,25
1428,9999,4.16667e-07,25
1428.5,9999,4.16667e-07,25
1429,9999,4.16667e-07,25
1429.5,9999,4.16667e-07,25
1430,9999,4.16667e-07,25
1430.5,9999,4.16667e-07,25
1431,9999,4.16667e-07,25
1431.5,9999,4.16667e-07,25
1432,9999,4.16667e-07,25
1432.5,9999,4.16667e-07,25
1433,9999,4.16667e-07,25
1433.5,9999,4.16667e-07,25
1434,9999,4.16667e-07,25
1434.5,9999,4.16667e-07,25
1435,9999,4.16667e-07,25
1435.5,9999,4.16667e-07,25
1436,9999,4.16667e-07,25
1436.5,9999,4.16667e-07,25
1437,9999,4.16667e-07,25
1437.5,9999,4.16667e-07,25
1438,9999,4.16667e-07,25
1438.5,9999,4.16667e-07,25
1439,9999,4.16667e-07,25
1439.5,9999,4.16667e-07,25
1440,9999,4.16667e-07,25
1440.5,9999,4.16667e-07,25
1441,9999,4.16667e-07,25
1441.5,9999,4.16667e-07,25
1442,9999,4.16667e-07,25
1442.5,9999,4.16667e-07,25
1443,9999,4.16667e-07,25
1443.5,9999,4.16667e-07,25
1444,9999,4.16667e-07,25
1444.5,9999,4.16667e-07,25
1445,9999,4.16667e-07,25
1445.5,9999,4.16667e-07,25
1446,9999,4.16667e-07,25
1446.5,9999,4.16667e-07,25
1447,9999,4.16667e-07,25
1447.5,9999,4.16667e-07,25
1448,9999,4.16667e-07,25
1448.5,9999,4.16667e-07,25
1449,9999,4.16667e-07,25
1449.5,9999,4.16667e-07,25
1450,9999,4.16667e-07,25
1450.5,9999,4.16667e-07,25
1451,9999,4.16667e-07,25
1451.5,9999,4.16667e-07,25
1452,9999,4.16667e-07,25
1452.5,9999,4.16667e-07,25
1453,9999,4.16667e-07,25
1453.5,9999,4.16667e-07,25
1454,9999,4.16667e-07,25
1454.5,9999,4.16667e-07,25
1455,9999,4.16667e-07,25
1455.5,9999,4.16667e-07,25
1456,9999,4.16667e-07,25
1456.5,9999,4.16667e-07,25
1457,9999,4.16667e-07,25
1457.5,9999,4.16667e-07,25
1458,9999,4.16667e-07,25
1458.5,9999,4.16667e-07,25
1459,9999,4.16667e-07,25
1459.5,9999,4.16667e-07,25
1460,9999,4.16667e-07,25
1460.5,9999,4.16667e-07,25
1461,9999,4.16667e-07,25
1461.5,9999,4.16667e-07,25
1462,9999,4.16667e-07,25
1462.5,9999,4.16667e-07,25
1463,9999,4.16667e-07,25
1463.5,9999,4.16667e-07,25
1464,9999,4.16667e-07,25
1464.5,9999,4.16667e-07,25
1465,9999,4.16667e-07,25
1465.5,9999,4.16667e-07,25
1466,9999,4.16667e-07,25
1466.5,9999,4.16667e-07,25
1467,9999,4.16667e-07,25
1467.5,9999,4.16667e-07,25
1468,9999,4.16667e-07,25
1468.5,9999,4.16667e-07,25
1469,9999,4.16667e-07,25
1469.5,9999,4.16667e-07,25
1470,9999,4.16667e-07,25
1470.5,9999,4.16667e-07,25
1471,9999,4.16667e-07,25
1471.5,9999,4.16667e-07,25
1472,9999,4.16667e-07,25
1472.5,9999,4.16667e-07,25
1473,9999,4.16667e-07,25
1473.5,9999,4.16667e-07,25
1474,9999,4.16667e-07,25
1474.5,9999,4.16667e-07,25
1475,9999,4.16667e-07,25
1475.5,9999,4.16667e-07,25
1476,9999,4.16667e-07,25
1476.5,9999,4.16667e-07,25
1477,9999,4.16667e-07,25
1477.5,9999,4.16667e-07,25
1478,9999,4.16667e-07,25
1478.5,9999,4.16667e-07,25
1479,9999,4.16667e-07,25
1479.5,9999,4.16667e-07,25
1480,9999,4.16667e-07,25
1480.5,9999,4.16667e-07,25
1481,9999,4.16667e-07,25
1481.5,9999,4.16667e-07,25
1482,9999,4.16667e-07,25
1482.5,9999,4.16667e-07,25
1483,9999,4.16667e-07,25
1483.5,9999,4.16667e-07,25
1484,9999,4.16667e-07,25
1484.5,9999,4.16667e-07,25
1485,9999,4.16667e-07,25
1485.5,9999,4.16667e-07,25
1486,9999,4.16667e-07,25
1486.5,9999,4.16667e-07,25
1487,9999,4.16667e-07,25
1487.5,9999,4.16667e-07,25
1488,9999,4.16667e-07,25
1488.5,9999,4.16667e-07,25
1489,9999,4.16667e-07,25
1489.5,9999,4.16667e-07,25
1490,9999,4.16667e-07,25
1490.5,9999,4.16667e-07,25
1491,9999,4.16667e-07,25
1491.5,9999,4.16667e-07,25
1492,9999,4.16667e-07,25
1492.5,9999,4.16667e-07,25
1493,9999,4.16667e-07,25
1493.5,9999,4.16667e-07,25
1494,9999,4.16667e-07,25
1494.5,9999,4.16667e-07,25
1495,9999,4.16667e-07,25
1495.5,9999,4.16667e-07,25
1496,9999,4.16667e-07,25
1496.5,9999,4.16667e-07,25
1497,9999,4.16667e-07,25
1497.5,9999,4.16667e-07,25
1498,9999,4.16667e-07,25
1498.5,9999,4.16667e-07,25
1499,9999,4.16667e-07,25
1499.5,9999,4.16667e-07,25
1500,9999,4.16667e-07,25
1500.5,9999,4.16667e-07,25
1501,9999,4.16667e-07,25
1501.5,9999,4.16667e-07,25
1502,9999,4.16667e-07,25
1502.5,9999,4.16667e-07,25
1503,9999,4.16667e-07,25
1503.5,9999,4.16667e-07,25
1504,9999,4.16667e-07,25
1504.5,9999,4.16667e-07,25
1505,9999,4.16667e-07,25
1505.5,9999,4.16667e-07,25
1506,9999,4.16667e-07,25
1506.5,9999,4.16667e-07,25
1507,9999,4.16667e-07,25
1507.5,9999,4.16667e-07,25
1508,9999,4.16667e-07,25
1508.5,9999,4.16667e-07,25
1509,9999,4.16667e-07,25
1509.5,9999,4.16667e-07,25
1510,9999,4.16667e-07,25
1510.5,9999,4.16667e-07,25
1511,9999,4.16667e-07,25
1511.5,9999,4.16667e-07,25
1512,9999,4.16667e-07,25
1512.5,9999,4.16667e-07,25
1513,9999,4.16667e-07,25
1513.5,9999,4.16667e-07,25
1514,9999,4.16667e-07,25
1514.5,9999,4.16667e-07,25
1515,9999,4.16667e-07,25
1515.5,9999,4.16667e-07,25
1516,9999,4.16667e-07,25
1516.5,9999,4.16667e-07,25
1517,9999,4.16667e-07,25
1517.5,9999,4.16667e-07,25
1518,9999,4.16667e-07,25
1518.5,9999,4.16667e-07,25
1519,9999,4.16667e-07,25
1519.5,9999,4.16667e-07,25
1520,9999,4.16667e-07,25
1520.5,9999,4.16667e-07,25
1521,9999,4.16667e-07,25
1521.5,9999,4.16667e-07,25
1522,9999,4.16667e-07,25
1522.5,9999,4.16667e-07,25
1523,9999,4.16667e-07,25
1523.5,9999,4.16667e-07,25
1524,9999,4.16667e-07,25
1524.5,9999,4.16667e-07,25
1525,9999,4.16667e-07,25
1525.5,9999,4.16667e-07,25
1526,9999,4.16667e-07,25
1526.5,9999,4.16667e-07,25
1527,9999,4.16667e-07,25
1527.5,9999,4.16667e-07,25
1528,9999,4.16667e-07,25
1528.5,9999,4.16667e-07,25
1529,9999,4.16667e-07,25
1529.5,9999,4.16667e-07,25
1530,9999,4.16667e-07,25
1530.5,9999,4.16667e-07,25
1531,9999,4.16667e-07,25
1531.5,9999,4.16667e-07,25
1532,9999,4.16667e-07,25
1532.5,9999,4.16667e-07,25
1533,9999,4.16667e-07,25
1533.5,9999,4.16667e-07,25
1534,9999,4.16667e-07,25
1534.5,9999,4.16667e-07,25
1535,9999,4.16667e-07,25
1535.5,9999,4.16667e-07,25
1536,9999,4.16667e-07,25
1536.5,9999,4.16667e-07,25
1537,9999,4.16667e-07,25
1537.5,9999,4.16667e-07,25
1538,9999,4.16667e-07,25
1538.5,9999,4.16667e-07,25
1539,9999,4.16667e-07,25
1539.5,9999,4.16667e-07,25
1540,9999,4.16667e-07,25
1540.5,9999,4.16667e-07,25
1541,9999,4.16667e-07,25
1541.5,9999,4.16667e-07,25
1542,9999,4.16667e-07,25
1542.5,9999,4.16667e-07,25
1543,9999,4.16667e-07,25
1543.5,9999,4.16667e-07,25
1544,9999,4.16667e-07,25
1544.5,9999,4.16667e-07,25
1545,9999,4.16667e-07,25
1545.5,9999,4.16667e-07,25
1546,9999,4.16667e-07,25
1546.5,9999,4.16667e-07,25
1547,9999,4.16667e-07,25
1547.5,9999,4.16667e-07,25
1548,9999,4.16667e-07,25
1548.5,9999,4.16667e-07,25
1549,9999,4.16667e-07,25
1549.5,9999,4.16667e-07,25
1550,9999,4.16667e-07,25
1550.5,9999,4.16667e-07,25
1551,9999,4.16667e-07,25
1551.5,9999,4.16667e-07,25
1552,9999,4.16667e-07,25
1552.5,9999,4.16667e-07,25
1553,9999,4.16667e-07,25
1553.5,9999,4.16667e-07,25
1554,9999,4.16667e-07,25
1554.5,9999,4.16667e-07,25
1555,9999,4.16667e-07,25
1555.5,9999,4.16667e-07,25
1556,9999,4.16667e-07,25
1556.5,9999,4.16667e-07,25
1557,9999,4.16667e-07,25
1557.5,9999,4.16667e-07,25
1558,9999,4.16667e-07,25
1558.5,9999,4.16667e-07,25
1559,9999,4.16667e-07,25
1559.5,9999,4.16667e-07,25
1560,9999,4.16667e-07,25
1560.5,9999,4.16667e-07,25
1561,9999,4.16667e-07,25
1561.5,9999,4.16667e-07,25
1562,9999,4.16667e-07,25
1562.5,9999,4.16667e-07,25
1563,9999,4.16667e-07,25
1563.5,9999,4.16667e-07,25
1564,9999,4.16667e-07,25
1564.5,9999,4.16667e-07,25
1565,9999,4.16667e-07,25
1565.5,9999,4.16667e-07,25
1566,9999,4.16667e-07,25
1566.5,9999,4.16667e-07,25
1567,9999,4.16667e-07,25
1567.5,9999,4.16667e-07,25
1568,9999,4.16667e-07,25
1568.5,9999,4.16667e-07,25
1569,9999,4.16667e-07,25
1569.5,9999,4.16667e-07,25
1570,9999,4.16667e-07,25
1570.5,9999,4.16667e-07,25
1571,9999,4.16667e-07,25
1571.5,9999,4.16667e-07,25
1572,9999,4.16667e-07,25
1572.5,9999,4.16667e-07,25
1573,9999,4.16667e-07,25
1573.5,9999,4.16667e-07,25
1574,9999,4.16667e-07,25
1574.5,9999,4.16667e-07,25
1575,9999,4.16667e-07,25
1575.5,9999,4.16667e-07,25
1576,9999,4.16667e-07,25
1576.5,9999,4.16667e-07,25
1577,9999,4.16667e-07,25
1577.5,9999,4.16667e-07,25
1578,9999,4.16667e-07,25
1578.5,9999,4.16667e-07,25
1579,9999,4.16667e-07,25
1579.5,9999,4.16667e-07,25
1580,9999,4.16667e-07,25
1580.5,9999,4.16667e-07,25
1581,9999,4.16667e-07,25
1581.5,9999,4.16667e-07,25
1582,9999,4.16667e-07,25
1582.5,9999,4.16667e-07,25
1583,9999,4.16667e-07,25
1583.5,9999,4.16667e-07,25
1584,9999,4.16667e-07,25
1584.5,9999,4.16667e-07,25
1585,9999,4.16667e-07,25
1585.5,9999,4.16667e-07,25
1586,9999,4.16667e-07,25
1586.5,9999,4.16667e-07,25
1587,9999,4.16667e-07,25
1587.5,9999,4.16667e-07,25
1588,9999,4.16667e-07,25
1588.5,9999,4.16667e-07,25
1589,9999,4.16667e-07,25
1589.5,9999,4.16667e-07,25
1590,9999,4.16667e-07,25
1590.5,9999,4.16667e-07,25
1591,9999,4.16667e-07,25
1591.5,9999,4.16667e-07,25
1592,9999,4.16667e-07,25
1592.5,9999,4.16667e-07,25
1593,9999,4.16667e-07,25
1593.5,9999,4.16667e-07,25
1594,9999,4.16667e-07,25
1594.5,9999,4.16667e-07,25
1595,9999,4.16667e-07,25
1595.5,9999,4.16667e-07,25
1596,9999,4.16667e-07,25
1596.5,9999,4.16667e-07,25
1597,9999,4.16667e-07,25
1597.5,9999,4.16667e-07,25
1598,9999,4.16667e-07,25
1598.5,9999,4.16667e-07,25
1599,9999,4.16667e-07,25
1599.5,9999,4.16667e-07,25
1600,9999,4.16667e-07,25
1600.5,9999,4.16667e-07,25
1601,9999,4.16667e-07,25
1601.5,9999,4.16667e-07,25
1602,9999,4.16667e-07,25
1602.5,9999,4.16667e-07,25
1603,9999,4.16667e-07,25
1603.5,9999,4.16667e-07,25
1604,9999,4.16667e-07,25
1604.5,9999,4.16667e-07,25
1605,9999,4.16667e-07,25
1605.5,9999,4.16667e-07,25
1606,9999,4.16667e-07,25
1606.5,9999,4.16667e-07,25
1607,9999,4.16667e-07,25
1607.5,9999,4.16667e-07,25
1608,9999,4.16667e-07,25
1608.5,9999,4.16667e-07,25
1609,9999,4.16667e-07,25
1609.5,9999,4.16667e-07,25
1610,9999,4.16667e-07,25
1610.5,9999,4.16667e-07,25
1611,9999,4.16667e-07,25
1611.5,9999,4.16667e-07,25
1612,9999,4.16667e-07,25
1612.5,9999,4.16667e-07,25
1613,9999,4.16667e-07,25
1613.5,9999,4.16667e-07,25
1614,9999,4.16667e-07,25
1614.5,9999,4.16667e-07,25
1615,9999,4.16667e-07,25
1615.5,9999,4.16667e-07,25
1616,9999,4.16667e-07,25
1616.5,9999,4.16667e-07,25
1617,9999,4.16667e-07,25
1617.5,9999,4.16667e-07,25
1618,9999,4.16667e-07,25
1618.5,9999,4.16667e-07,25
1619,9999,4.16667e-07,25
1619.5,9999,4.16667e-07,25
1620,9999,4.16667e-07,25
1620.5,9999,4.16667e-07,25
1621,9999,4.16667e-07,25
1621.5,9999,4.16667e-07,25
1622,9999,4.16667e-07,25
1622.5,9999,4.16667e-07,25
1623,9999,4.16667e-07,25
1623.5,9999,4.16667e-07,25
1624,9999,4.16667e-07,25
1624.5,9999,4.16667e-07,25
1625,9999,4.16667e-07,25
1625.5,9999,4.16667e-07,25
1626,9999,4.16667e-07,25
1626.5,9999,4.16667e-07,25
1627,9999,4.16667e-07,25
1627.5,9999,4.16667e-07,25
1628,9999,4.16667e-07,25
1628.5,9999,4.16667e-07,25
1629,9999,4.16667e-07,25
1629.5,9999,4.16667e-07,25
1630,9999,4.16667e-07,25
1630.5,9999,4.16667e-07,25
1631,9999,4.16667e-07,25
1631.5,9999,4.16667e-07,25
1632,9999,4.16667e-07,25
1632.5,9999,4.16667e-07,25
1633,9999,4.16667e-07,25
1633.5,9999,4.16667e-07,25
1634,9999,4.16667e-07,25
1634.5,9999,4.16667e-07,25
1635,9999,4.16667e-07,25
1635.5,9999,4.16667e-07,25
1636,9999,4.16667e-07,25
1636.5,9999,4.16667e-07,25
1637,9999,4.16667e-07,25
1637.5,9999,4.16667e-07,25
1638,9999,4.16667e-07,25
1638.5,9999,4.16667e-07,25
1639,9999,4.16667e-07,25
1639.5,9999,4.16667e-07,25
1640,9999,4.16667e-07,25
1640.5,9999,4.16667e-07,25
1641,9999,4.16667e-07,25
1641.5,9999,4.16667e-07,25
1642,9999,4.16667e-07,25
1642.5,9999,4.16667e-07,25
1643,9999,4.16667e-07,25
1643.5,9999,4.16667e-07,25
1644,9999,4.16667e-07,25
1644.5,9999,4.16667e-07,25
1645,9999,4.16667e-07,25
1645.5,9999,4.16667e-07,25
1646,9999,4.16667e-07,25
1646.5,9999,4.16667e-07,25
1647,9999,4.16667e-07,25
1647.5,9999,4.16667e-07,25
1648,9999,4.16667e-07,25
1648.5,9999,4.16667e-07,25
1649,9999,4.16667e-07,25
1649.5,9999,4.16667e-07,25
1650,9999,4.16667e-07,25
1650.5,9999,4.16667e-07,25
1651,9999,4.16667e-07,25
1651.5,9999,4.16667e-07,25
1652,9999,4.16667e-07,25
1652.5,9999,4.16667e-07,25
1653,9999,4.16667e-07,25
1653.5,9999,4.16667e-07,25
1654,9999,4.16667e-07,25
1654.5,9999,4.16667e-07,25
1655,9999,4.16667e-07,25
1655.5,9999,4.16667e-07,25
1656,9999,4.16667e-07,25
1656.5,9999,4.16667e-07,25
1657,9999,4.16667e-07,25
1657.5,9999,4.16667e-07,25
1658,9999,4.16667e-07,25
1658.5,9999,4.16667e-07,25
1659,9999,4.16667e-07,25
1659.5,9999,4.16667e-07,25
1660,9999,4.16667e-07,25
1660.5,9999,4.16667e-07,25
1661,9999,4.16667e-07,25
1661.5,9999,4.16667e-07,25
1662,9999,4.16667e-07,25
1662.5,9999,4.16667e-07,25
1663,9999,4.16667e-07,25
1663.5,9999,4.16667e-07,25
1664,9999,4.16667e-07,25
1664.5,9999,4.16667e-07,25
1665,9999,4.16667e-07,25
1665.5,9999,4.16667e-07,25
1666,9999,4.16667e-07,25
1666.5,9999,4.16667e-07,25
1667,9999,4.16667e-07,25
1667.5,9999,4.16667e-07,25
1668,9999,4.16667e-07,25
1668.5,9999,4.16667e-07,25
1669,9999,4.16667e-07,25
1669.5,9999,4.16667e-07,25
1670,9999,4.16667e-07,25
1670.5,9999,4.16667e-07,25
1671,9999,4.16667e-07,25
1671.5,9999,4.16667e-07,25
1672,9999,4.16667e-07,25
1672.5,9999,4.16667e-07,25
1673,9999,4.16667e-07,25
1673.5,9999,4.16667e-07,25
1674,9999,4.16667e-07,25
1674.5,9999,4.16667e-07,25
1675,9999,4.16667e-07,25
1675.5,9999,4.16667e-07,25
1676,9999,4.16667e-07,25
1676.5,9999,4.16667e-07,25
1677,9999,4.16667e-07,25
1677.5,9999,4.16667e-07,25
1678,9999,4.16667e-07,25
1678.5,9999,4.16667e-07,25
1679,9999,4.16667e-07,25
1679.5,9999,4.16667e-07,25
1680,9999,4.16667e-07,25
1680.5,9999,4.16667e-07,25
1681,9999,4.16667e-07,25
1681.5,9999,4.16667e-07,25
1682,9999,4.16667e-07,25
1682.5,9999,4.16667e-07,25
1683,9999,4.16667e-07,25
1683.5,9999,4.16667e-07,25
1684,9999,4.16667e-07,25
1684.5,9999,4.16667e-07,25
1685,9999,4.16667e-07,25
1685.5,9999,4.16667e-07,25
1686,9999,4.16667e-07,25
1686.5,9999,4.16667e-07,25
1687,9999,4.16667e-07,25
1687.5,9999,4.16667e-07,25
1688,9999,4.16667e-07,25
1688.5,9999,4.16667e-07,25
1689,9999,4.16667e-07,25
1689.5,9999,4.16667e-07,25
1690,9999,4.16667e-07,25
1690.5,9999,4.16667e-07,25
1691,9999,4.16667e-07,25
1691.5,9999,4.16667e-07,25
1692,9999,4.16667e-07,25
1692.5,9999,4.16667e-07,25
1693,9999,4.16667e-07,25
1693.5,9999,4.16667e-07,25
1694,9999,4.16667e-07,25
1694.5,9999,4.16667e-07,25
1695,9999,4.16667e-07,25
1695.5,9999,4.16667e-07,25
1696,9999,4.16667e-07,25
1696.5,9999,4.16667e-07,25
1697,9999,4.16667e-07,25
1697.5,9999,4.16667e-07,25
1698,9999,4.16667e-07,25
1698.5,9999,4.16667e-07,25
1699,9999,4.16667e-07,25
1699.5,9999,4.16667e-07,25
1700,9999,4.16667e-07,25
1700.5,9999,4.16667e-07,25
1701,9999,4.16667e-07,25
1701.5,9999,4.16667e-07,25
1702,9999,4.16667e-07,25
1702.5,9999,4.16667e-07,25
1703,9999,4.16667e-07,25
1703.5,9999,4.16667e-07,25
1704,9999,4.16667e-07,25
1704.5,9999,4.16667e-07,25
1705,9999,4.16667e-07,25
1705.5,9999,4.16667e-07,25
1706,9999,4.16667e-07,25
1706.5,9999,4.16667e-07,25
1707,9999,4.16667e-07,25
1707.5,9999,4.16667e-07,25
1708,9999,4.16667e-07,25
1708.5,9999,4.16667e-07,25
1709,9999,4.16667e-07,25
1709.5,9999,4.16667e-07,25
1710,9999,4.16667e-07,25
1710.5,9999,4.16667e-07,25
1711,9999,4.16667e-07,25
1711.5,9999,4.16667e-07,25
1712,9999,4.16667e-07,25
1712.5,9999,4.16667e-07,25
1713,9999,4.16667e-07,25
1713.5,9999,4.16667e-07,25
1714,9999,4.16667e-07,25
1714.5,9999,4.16667e-07,25
1715,9999,4.16667e-07,25
1715.5,9999,4.16667e-07,25
1716,9999,4.16667e-07,25
1716.5,9999,4.16667e-07,25
1717,9999,4.16667e-07,25
1717.5,9999,4.16667e-07,25
1718,9999,4.16667e-07,25
1718.5,9999,4.16667e-07,25
1719,9999,4.16667e-07,25
1719.5,9999,4.16667e-07,25
1720,9999,4.16667e-07,25
1720.5,9999,4.16667e-07,25
1721,9999,4.16667e-07,25
1721.5,9999,4.16667e-07,25
1722,9999,4.16667e-07,25
1722.5,9999,4.16667e-07,25
1723,9999,4.16667e-07,25
1723.5,9999,4.16667e-07,25
1724,9999,4.16667e-07,25
1724.5,9999,4.16667e-07,25
1725,9999,4.16667e-07,25
1725.5,9999,4.16667e-07,25
1726,9999,4.16667e-07,25
1726.5,9999,4.16667e-07,25
1727,9999,4.16667e-07,25
1727.5,9999,4.16667e-07,25
1728,9999,4.16667e-07,25
1728.5,9999,4.16667e-07,25
1729,9999,4.16667e-07,25
1729.5,9999,4.16667e-07,25
1730,9999,4.16667e-07,25
1730.5,9999,4.16667e-07,25
1731,9999,4.16667e-07,25
1731.5,9999,4.16667e-07,25
1732,9999,4.16667e-07,25
1732.5,9999,4.16667e-07,25
1733,9999,4.16667e-07,25
1733.5,9999,4.16667e-07,25
1734,9999,4.16667e-07,25
1734.5,9999,4.16667e-07,25
1735,9999,4.16667e-07,25
1735.5,9999,4.16667e-07,25
1736,9999,4.16667e-07,25
1736.5,9999,4.16667e-07,25
1737,9999,4.16667e-07,25
1737.5,9999,4.16667e-07,25
1738,9999,4.16667e-07,25
1738.5,9999,4.16667e-07,25
1739,9999,4.16667e-07,25
1739.5,9999,4.16667e-07,25
1740,9999,4.16667e-07,25
1740.5,9999,4.16667e-07,25
1741,9999,4.16667e-07,25
1741.5,9999,4.16667e-07,25
1742,9999,4.16667e-07,25
1742.5,9999,4.16667e-07,25
1743,9999,4.16667e-07,25
1743.5,9999,4.16667e-07,25
1744,9999,4.16667e-07,25
1744.5,9999,4.16667e-07,25
1745,9999,4.16667e-07,25
1745.5,9999,4.16667e-07,25
1746,9999,4.16667e-07,25
1746.5,9999,4.16667e-07,25
1747,9999,4.16667e-07,25
1747.5,9999,4.16667e-07,25
1748,9999,4.16667e-07,25
1748.5,9999,4.16667e-07,25
1749,9999,4.16667e-07,25
1749.5,9999,4.16667e-07,25
1750,9999,4.16667e-07,25
1750.5,9999,4.16667e-07,25
1751,9999,4.16667e-07,25
1751.5,9999,4.16667e-07,25
1752,9999,4.16667e-07,25
1752.5,9999,4.16667e-07,25
1753,9999,4.16667e-07,25
1753.5,9999,4.16667e-07,25
1754,9999,4.16667e-07,25
1754.5,9999,4.16667e-07,25
1755,9999,4.16667e-07,25
1755.5,9999,4.16667e-07,25
1756,9999,4.16667e-07,25
1756.5,9999,4.16667e-07,25
1757,9999,4.16667e-07,25
1757.5,9999,4.16667e-07,25
1758,9999,4.16667e-07,25
1758.5,9999,4.16667e-07,25
1759,9999,4.16667e-07,25
1759.5,9999,4.16667e-07,25
1760,9999,4.16667e-07,25
1760.5,9999,4.16667e-07,25
1761,9999,4.16667e-07,25
1761.5,9999,4.16667e-07,25
1762,9999,4.16667e-07,25
1762.5,9999,4.16667e-07,25
1763,9999,4.16667e-07,25
1763.5,9999,4.16667e-07,25
1764,9999,4.16667e-07,25
1764.5,9999,4.16667e-07,25
1765,9999,4.16667e-07,25
1765.5,9999,4.16667e-07,25
1766,9999,4.16667e-07,25
1766.5,9999,4.16667e-07,25
1767,9999,4.16667e-07,25
1767.5,9999,4.16667e-07,25
1768,9999,4.16667e-07,25
1768.5,9999,4.16667e-07,25
1769,9999,4.16667e-07,25
1769.5,9999,4.16667e-07,25
1770,9999,4.16667e-07,25
1770.5,9999,4.16667e-07,25
1771,9999,4.16667e-07,25
1771.5,9999,4.16667e-07,25
1772,9999,4.16667e-07,25
1772.5,9999,4.16667e-07,25
1773,9999,4.16667e-07,25
1773.5,9999,4.16667e-07,25
1774,9999,4.16667e-07,25
1774.5,9999,4.16667e-07,25
1775,9999,4.16667e-07,25
1775.5,9999,4.16667e-07,25
1776,9999,4.16667e-07,25
1776.5,9999,4.16667e-07,25
1777,9999,4.16667e-07,25
1777.5,9999,4.16667e-07,25
1778,9999,4.16667e-07,25
1778.5,9999,4.16667e-07,25
1779,9999,4.16667e-07,25
1779.5,9999,4.16667e-07,25
1780,9999,4.16667e-07,25
1780.5,9999,4.16667e-07,25
1781,9999,4.16667e-07,25
1781.5,9999,4.16667e-07,25
1782,9999,4.16667e-07,25
1782.5,9999,4.16667e-07,25
1783,9999,4.16667e-07,25
1783.5,9999,4.16667e-07,25
1784,9999,4.16667e-07,25
1784.5,9999,4.16667e-07,25
1785,9999,4.16667e-07,25
1785.5,9999,4.16667e-07,25
1786,9999,4.16667e-07,25
1786.5,9999,4.16667e-07,25
1787,9999,4.16667e-07,25
1787.5,9999,4.16667e-07,25
1788,9999,4.16667e-07,25
1788.5,9999,4.16667e-07,25
1789,9999,4.16667e-07,25
1789.5,9999,4.16667e-07,25
1790,9999,4.16667e-07,25
1790.5,9999,4.16667e-07,25
1791,9999,4.16667e-07,25
1791.5,9999,4.16667e-07,25
1792,9999,4.16667e-07,25
1792.5,9999,4.16667e-07,25
1793,9999,4.16667e-07,25
1793.5,9999,4.16667e-07,25
1794,9999,4.16667e-07,25
1794.5,9999,4.16667e-07,25
1795,9999,4.16667e-07,25
1795.5,9999,4.16667e-07,25
1796,9999,4.16667e-07,25
1796.5,9999,4.16667e-07,25
1797,9999,4.16667e-07,25
1797.5,9999,4.16667e-07,25
1798,9999,4.16667e-07,25
1798.5,9999,4.16667e-07,25
1799,9999,4.16667e-07,25
1799.5,9999,4.16667e-07,25
1800,9999,4.16667e-07,25
1800.5,9999,4.16667e-07,25
1801,9999,4.16667e-07,25
1801.5,9999,4.16667e-07,25
1802,9999,4.16667e-07,25
1802.5,9999,4.16667e-07,25
1803,9999,4.16667e-07,25
1803.5,9999,4.16667e-07,25
1804,9999,4.16667e-07,25
1804.5,9999,4.16667e-07,25
1805,9999,4.16667e-07,25
1805.5,9999,4.16667e-07,25
1806,9999,4.16667e-07,25
1806.5,9999,4.16667e-07,25
1807,9999,4.16667e-07,25
1807.5,9999,4.16667e-07,25
1808,9999,4.16667e-07,25
1808.5,9999,4.16667e-07,25
1809,9999,4.16667e-07,25
1809.5,9999,4.16667e-07,25
