Time,"Fa","Fb","Fc","Foil","Fshear","K","Nca","Sa","Sb","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10000,0,1,3.2495e-08,1,1,9.8692e-14,0.80809,1e-08,0.8,0.018852,0.018852,0,0,0,0,0.018852,0.018852,0,5.9262e-10,5.9262e-10,0,1,0,1,3.2495e-08,7.4296e+12,1,30.123,21.3,21.3,10
10000,0,1,3.2878e-08,1,1,9.8692e-14,0.80447,1e-08,0.8,0.018767,0.018767,0,0,0,0,0.018767,0.018767,0,5.9741e-10,5.9741e-10,0,1,0,1,3.2878e-08,7.3914e+12,1,30.264,21.4,21.4,10
10000,0,1,3.3257e-08,1,1,9.8692e-14,0.80088,1e-08,0.8,0.018684,0.018684,0,0,0,0,0.018684,0.018684,0,6.0213e-10,6.0213e-10,0,1,0,1,3.3257e-08,7.3535e+12,1,30.406,21.5,21.5,10
10000,0,1,3.3631e-08,1,1,9.8692e-14,0.79732,1e-08,0.8,0.018601,0.018601,0,0,0,0,0.018601,0.018601,0,6.0678e-10,6.0678e-10,0,1,0,1,3.3631e-08,7.3157e+12,1,30.547,21.6,21.6,10
10000,0,1,3.4002e-08,1,1,9.8692e-14,0.79379,1e-08,0.8,0.018518,0.018518,0,0,0,0,0.018518,0.018518,0,6.1136e-10,6.1136e-10,0,1,0,1,3.4002e-08,7.278e+12,1,30.688,21.7,21.7,10
10000,0,1,3.4368e-08,1,1,9.8692e-14,0.79028,1e-08,0.8,0.018437,0.018437,0,0,0,0,0.018437,0.018437,0,6.1587e-10,6.1587e-10,0,1,0,1,3.4368e-08,7.2406e+12,1,30.83,21.8,21.8,10
10000,0,1,3.473e-08,1,1,9.8692e-14,0.7868,1e-08,0.8,0.018357,0.018357,0,0,0,0,0.018357,0.018357,0,6.2031e-10,6.2031e-10,0,1,0,1,3.473e-08,7.2033e+12,1,30.971,21.9,21.9,10
10000,0,1,3.5087e-08,1,1,9.8692e-14,0.78335,1e-08,0.8,0.018277,0.018277,0,0,0,0,0.018277,0.018277,0,6.2468e-10,6.2468e-10,0,1,0,1,3.5087e-08,7.1662e+12,1,31.113,22,22,10
10000,0,1,3.5383e-08,1,1,9.8692e-14,0.78,1e-08,0.8,0.018198,0.018198,0,0,0,0,0.018198,0.018198,0,6.2785e-10,6.2785e-10,0,1,0,1,3.5383e-08,7.1292e+12,1,31.254,22.1,22.1,10
10000,0,1,3.5666e-08,1,1,9.8692e-14,0.77667,1e-08,0.8,0.01812,0.01812,0,0,0,0,0.01812,0.01812,0,6.3085e-10,6.3085e-10,0,1,0,1,3.5666e-08,7.0924e+12,1,31.396,22.2,22.2,10
10000,0,1,3.5938e-08,1,1,9.8692e-14,0.77337,1e-08,0.8,0.018042,0.018042,0,0,0,0,0.018042,0.018042,0,6.3369e-10,6.3369e-10,0,1,0,1,3.5938e-08,7.0557e+12,1,31.537,22.3,22.3,10
10000,0,1,3.6197e-08,1,1,9.8692e-14,0.77009,1e-08,0.8,0.017966,0.017966,0,0,0,0,0.017966,0.017966,0,6.3637e-10,6.3637e-10,0,1,0,1,3.6197e-08,7.0192e+12,1,31.678,22.4,22.4,10
10000,0,1,3.6445e-08,1,1,9.8692e-14,0.76683,1e-08,0.8,0.01789,0.01789,0,0,0,0,0.01789,0.01789,0,6.3887e-10,6.3887e-10,0,1,0,1,3.6445e-08,6.9829e+12,1,31.82,22.5,22.5,10
10000,0,1,3.6681e-08,1,1,9.8692e-14,0.7636,1e-08,0.8,0.017814,0.017814,0,0,0,0,0.017814,0.017814,0,6.4122e-10,6.4122e-10,0,1,0,1,3.6681e-08,6.9467e+12,1,31.961,22.6,22.6,10
10000,0,1,3.6904e-08,1,1,9.8692e-14,0.7604,1e-08,0.8,0.01774,0.01774,0,0,0,0,0.01774,0.01774,0,6.434e-10,6.434e-10,0,1,0,1,3.6904e-08,6.9106e+12,1,32.103,22.7,22.7,10
10000,0,1,3.7116e-08,1,1,9.8692e-14,0.75721,1e-08,0.8,0.017666,0.017666,0,0,0,0,0.017666,0.017666,0,6.4541e-10,6.4541e-10,0,1,0,1,3.7116e-08,6.8748e+12,1,32.244,22.8,22.8,10
10000,0,1,3.7316e-08,1,1,9.8692e-14,0.75405,1e-08,0.8,0.017593,0.017593,0,0,0,0,0.017593,0.017593,0,6.4726e-10,6.4726e-10,0,1,0,1,3.7316e-08,6.839e+12,1,32.385,22.9,22.9,10
10000,0,1,3.7503e-08,1,1,9.8692e-14,0.75092,1e-08,0.8,0.017521,0.017521,0,0,0,0,0.017521,0.017521,0,6.4894e-10,6.4894e-10,0,1,0,1,3.7503e-08,6.8034e+12,1,32.527,23,23,10
10000,0,1,3.7543e-08,1,1,9.8692e-14,0.74787,1e-08,0.8,0.017449,0.017449,0,0,0,0,0.017449,0.017449,0,6.4824e-10,6.4824e-10,0,1,0,1,3.7543e-08,6.768e+12,1,32.668,23.1,23.1,10
10000,0,1,3.7571e-08,1,1,9.8692e-14,0.74484,1e-08,0.8,0.017378,0.017378,0,0,0,0,0.017378,0.017378,0,6.4732e-10,6.4732e-10,0,1,0,1,3.7571e-08,6.7327e+12,1,32.81,23.2,23.2,10
10000,0,1,3.7585e-08,1,1,9.8692e-14,0.74184,1e-08,0.8,0.017307,0.017307,0,0,0,0,0.017307,0.017307,0,6.4617e-10,6.4617e-10,0,1,0,1,3.7585e-08,6.6976e+12,1,32.951,23.3,23.3,10
10000,0,1,3.7588e-08,1,1,9.8692e-14,0.73886,1e-08,0.8,0.017237,0.017237,0,0,0,0,0.017237,0.017237,0,6.4479e-10,6.4479e-10,0,1,0,1,3.7588e-08,6.6625e+12,1,33.093,23.4,23.4,10
10000,0,1,3.7577e-08,1,1,9.8692e-14,0.73589,1e-08,0.8,0.017168,0.017168,0,0,0,0,0.017168,0.017168,0,6.432e-10,6.432e-10,0,1,0,1,3.7577e-08,6.6277e+12,1,33.234,23.5,23.5,10
10000,0,1,3.7554e-08,1,1,9.8692e-14,0.73295,1e-08,0.8,0.0171,0.0171,0,0,0,0,0.0171,0.0171,0,6.4138e-10,6.4138e-10,0,1,0,1,3.7554e-08,6.5929e+12,1,33.375,23.6,23.6,10
10000,0,1,3.7519e-08,1,1,9.8692e-14,0.73003,1e-08,0.8,0.017032,0.017032,0,0,0,0,0.017032,0.017032,0,6.3933e-10,6.3933e-10,0,1,0,1,3.7519e-08,6.5583e+12,1,33.517,23.7,23.7,10
10000,0,1,3.7471e-08,1,1,9.8692e-14,0.72714,1e-08,0.8,0.016965,0.016965,0,0,0,0,0.016965,0.016965,0,6.3707e-10,6.3707e-10,0,1,0,1,3.7471e-08,6.5239e+12,1,33.658,23.8,23.8,10
10000,0,1,3.741e-08,1,1,9.8692e-14,0.72426,1e-08,0.8,0.016898,0.016898,0,0,0,0,0.016898,0.016898,0,6.3457e-10,6.3457e-10,0,1,0,1,3.741e-08,6.4895e+12,1,33.8,23.9,23.9,10
10000,0,1,3.7337e-08,1,1,9.8692e-14,0.7214,1e-08,0.8,0.016832,0.016832,0,0,0,0,0.016832,0.016832,0,6.3186e-10,6.3186e-10,0,1,0,1,3.7337e-08,6.4554e+12,1,33.941,24,24,10
10000,0,1,3.723e-08,1,1,9.8692e-14,0.71862,1e-08,0.8,0.016767,0.016767,0,0,0,0,0.016767,0.016767,0,6.279e-10,6.279e-10,0,1,0,1,3.723e-08,6.4213e+12,1,34.083,24.1,24.1,10
10000,0,1,3.7127e-08,1,1,9.8692e-14,0.71586,1e-08,0.8,0.016702,0.016702,0,0,0,0,0.016702,0.016702,0,6.2397e-10,6.2397e-10,0,1,0,1,3.7127e-08,6.3874e+12,1,34.224,24.2,24.2,10
10000,0,1,3.7028e-08,1,1,9.8692e-14,0.71312,1e-08,0.8,0.016638,0.016638,0,0,0,0,0.016638,0.016638,0,6.2006e-10,6.2006e-10,0,1,0,1,3.7028e-08,6.3536e+12,1,34.365,24.3,24.3,10
10000,0,1,3.6933e-08,1,1,9.8692e-14,0.7104,1e-08,0.8,0.016574,0.016574,0,0,0,0,0.016574,0.016574,0,6.1618e-10,6.1618e-10,0,1,0,1,3.6933e-08,6.3199e+12,1,34.507,24.4,24.4,10
10000,0,1,3.6843e-08,1,1,9.8692e-14,0.7077,1e-08,0.8,0.016511,0.016511,0,0,0,0,0.016511,0.016511,0,6.1233e-10,6.1233e-10,0,1,0,1,3.6843e-08,6.2864e+12,1,34.648,24.5,24.5,10
10000,0,1,3.6757e-08,1,1,9.8692e-14,0.70501,1e-08,0.8,0.016448,0.016448,0,0,0,0,0.016448,0.016448,0,6.085e-10,6.085e-10,0,1,0,1,3.6757e-08,6.253e+12,1,34.79,24.6,24.6,10
10000,0,1,3.6675e-08,1,1,9.8692e-14,0.70235,1e-08,0.8,0.016386,0.016386,0,0,0,0,0.016386,0.016386,0,6.047e-10,6.047e-10,0,1,0,1,3.6675e-08,6.2197e+12,1,34.931,24.7,24.7,10
10000,0,1,3.6597e-08,1,1,9.8692e-14,0.6997,1e-08,0.8,0.016325,0.016325,0,0,0,0,0.016325,0.016325,0,6.0093e-10,6.0093e-10,0,1,0,1,3.6597e-08,6.1866e+12,1,35.072,24.8,24.8,10
10000,0,1,3.6524e-08,1,1,9.8692e-14,0.69708,1e-08,0.8,0.016264,0.016264,0,0,0,0,0.016264,0.016264,0,5.9719e-10,5.9719e-10,0,1,0,1,3.6524e-08,6.1535e+12,1,35.214,24.9,24.9,10
10000,0,1,3.6454e-08,1,1,9.8692e-14,0.69447,1e-08,0.8,0.016204,0.016204,0,0,0,0,0.016204,0.016204,0,5.9347e-10,5.9347e-10,0,1,0,1,3.6454e-08,6.1206e+12,1,35.355,25,25,10
10000,0,1,3.6431e-08,1,1,9.8692e-14,0.69193,1e-08,0.8,0.016144,0.016144,0,0,0,0,0.016144,0.016144,0,5.905e-10,5.905e-10,0,1,0,1,3.6431e-08,6.0879e+12,1,35.497,25.1,25.1,10
10000,0,1,3.6412e-08,1,1,9.8692e-14,0.68941,1e-08,0.8,0.016085,0.016085,0,0,0,0,0.016085,0.016085,0,5.8764e-10,5.8764e-10,0,1,0,1,3.6412e-08,6.0552e+12,1,35.638,25.2,25.2,10
10000,0,1,3.6397e-08,1,1,9.8692e-14,0.6869,1e-08,0.8,0.016026,0.016026,0,0,0,0,0.016026,0.016026,0,5.8488e-10,5.8488e-10,0,1,0,1,3.6397e-08,6.0226e+12,1,35.78,25.3,25.3,10
10000,0,1,3.6386e-08,1,1,9.8692e-14,0.68441,1e-08,0.8,0.015968,0.015968,0,0,0,0,0.015968,0.015968,0,5.8222e-10,5.8222e-10,0,1,0,1,3.6386e-08,5.9902e+12,1,35.921,25.4,25.4,10
10000,0,1,3.6379e-08,1,1,9.8692e-14,0.68194,1e-08,0.8,0.01591,0.01591,0,0,0,0,0.01591,0.01591,0,5.7966e-10,5.7966e-10,0,1,0,1,3.6379e-08,5.9579e+12,1,36.062,25.5,25.5,10
10000,0,1,3.6376e-08,1,1,9.8692e-14,0.67949,1e-08,0.8,0.015853,0.015853,0,0,0,0,0.015853,0.015853,0,5.7721e-10,5.7721e-10,0,1,0,1,3.6376e-08,5.9257e+12,1,36.204,25.6,25.6,10
10000,0,1,3.6377e-08,1,1,9.8692e-14,0.67705,1e-08,0.8,0.015796,0.015796,0,0,0,0,0.015796,0.015796,0,5.7485e-10,5.7485e-10,0,1,0,1,3.6377e-08,5.8936e+12,1,36.345,25.7,25.7,10
10000,0,1,3.6383e-08,1,1,9.8692e-14,0.67463,1e-08,0.8,0.01574,0.01574,0,0,0,0,0.01574,0.01574,0,5.726e-10,5.726e-10,0,1,0,1,3.6383e-08,5.8617e+12,1,36.487,25.8,25.8,10
10000,0,1,3.6392e-08,1,1,9.8692e-14,0.67223,1e-08,0.8,0.015684,0.015684,0,0,0,0,0.015684,0.015684,0,5.7044e-10,5.7044e-10,0,1,0,1,3.6392e-08,5.8298e+12,1,36.628,25.9,25.9,10
10000,0,1,3.6405e-08,1,1,9.8692e-14,0.66984,1e-08,0.8,0.015629,0.015629,0,0,0,0,0.015629,0.015629,0,5.6839e-10,5.6839e-10,0,1,0,1,3.6405e-08,5.7981e+12,1,36.77,26,26,10
10000,0,1,3.6377e-08,1,1,9.8692e-14,0.66752,1e-08,0.8,0.015575,0.015575,0,0,0,0,0.015575,0.015575,0,5.6608e-10,5.6608e-10,0,1,0,1,3.6377e-08,5.7665e+12,1,36.911,26.1,26.1,10
10000,0,1,3.6351e-08,1,1,9.8692e-14,0.66521,1e-08,0.8,0.01552,0.01552,0,0,0,0,0.01552,0.01552,0,5.6382e-10,5.6382e-10,0,1,0,1,3.6351e-08,5.7349e+12,1,37.052,26.2,26.2,10
10000,0,1,3.6327e-08,1,1,9.8692e-14,0.66291,1e-08,0.8,0.015467,0.015467,0,0,0,0,0.015467,0.015467,0,5.616e-10,5.616e-10,0,1,0,1,3.6327e-08,5.7035e+12,1,37.194,26.3,26.3,10
10000,0,1,3.6304e-08,1,1,9.8692e-14,0.66063,1e-08,0.8,0.015413,0.015413,0,0,0,0,0.015413,0.015413,0,5.5942e-10,5.5942e-10,0,1,0,1,3.6304e-08,5.6722e+12,1,37.335,26.4,26.4,10
10000,0,1,3.6284e-08,1,1,9.8692e-14,0.65837,1e-08,0.8,0.01536,0.01536,0,0,0,0,0.01536,0.01536,0,5.5729e-10,5.5729e-10,0,1,0,1,3.6284e-08,5.6411e+12,1,37.477,26.5,26.5,10
10000,0,1,3.6265e-08,1,1,9.8692e-14,0.65612,1e-08,0.8,0.015308,0.015308,0,0,0,0,0.015308,0.015308,0,5.552e-10,5.552e-10,0,1,0,1,3.6265e-08,5.61e+12,1,37.618,26.6,26.6,10
10000,0,1,3.6248e-08,1,1,9.8692e-14,0.65389,1e-08,0.8,0.015256,0.015256,0,0,0,0,0.015256,0.015256,0,5.5316e-10,5.5316e-10,0,1,0,1,3.6248e-08,5.579e+12,1,37.76,26.7,26.7,10
10000,0,1,3.6233e-08,1,1,9.8692e-14,0.65167,1e-08,0.8,0.015205,0.015205,0,0,0,0,0.015205,0.015205,0,5.5116e-10,5.5116e-10,0,1,0,1,3.6233e-08,5.5481e+12,1,37.901,26.8,26.8,10
10000,0,1,3.622e-08,1,1,9.8692e-14,0.64947,1e-08,0.8,0.015154,0.015154,0,0,0,0,0.015154,0.015154,0,5.492e-10,5.492e-10,0,1,0,1,3.622e-08,5.5173e+12,1,38.042,26.9,26.9,10
10000,0,1,3.6209e-08,1,1,9.8692e-14,0.64729,1e-08,0.8,0.015103,0.015103,0,0,0,0,0.015103,0.015103,0,5.4729e-10,5.4729e-10,0,1,0,1,3.6209e-08,5.4867e+12,1,38.184,27,27,10
10000,0,1,3.6115e-08,1,1,9.8692e-14,0.64515,1e-08,0.8,0.015053,0.015053,0,0,0,0,0.015053,0.015053,0,5.4437e-10,5.4437e-10,0,1,0,1,3.6115e-08,5.4561e+12,1,38.325,27.1,27.1,10
10000,0,1,3.6017e-08,1,1,9.8692e-14,0.64303,1e-08,0.8,0.015003,0.015003,0,0,0,0,0.015003,0.015003,0,5.4145e-10,5.4145e-10,0,1,0,1,3.6017e-08,5.4257e+12,1,38.467,27.2,27.2,10
10000,0,1,3.5915e-08,1,1,9.8692e-14,0.64093,1e-08,0.8,0.014954,0.014954,0,0,0,0,0.014954,0.014954,0,5.3853e-10,5.3853e-10,0,1,0,1,3.5915e-08,5.3953e+12,1,38.608,27.3,27.3,10
10000,0,1,3.5809e-08,1,1,9.8692e-14,0.63884,1e-08,0.8,0.014905,0.014905,0,0,0,0,0.014905,0.014905,0,5.356e-10,5.356e-10,0,1,0,1,3.5809e-08,5.365e+12,1,38.749,27.4,27.4,10
10000,0,1,3.5698e-08,1,1,9.8692e-14,0.63676,1e-08,0.8,0.014857,0.014857,0,0,0,0,0.014857,0.014857,0,5.3267e-10,5.3267e-10,0,1,0,1,3.5698e-08,5.3349e+12,1,38.891,27.5,27.5,10
10000,0,1,3.5583e-08,1,1,9.8692e-14,0.6347,1e-08,0.8,0.014809,0.014809,0,0,0,0,0.014809,0.014809,0,5.2972e-10,5.2972e-10,0,1,0,1,3.5583e-08,5.3048e+12,1,39.032,27.6,27.6,10
10000,0,1,3.5464e-08,1,1,9.8692e-14,0.63265,1e-08,0.8,0.014761,0.014761,0,0,0,0,0.014761,0.014761,0,5.2678e-10,5.2678e-10,0,1,0,1,3.5464e-08,5.2748e+12,1,39.174,27.7,27.7,10
10000,0,1,3.5341e-08,1,1,9.8692e-14,0.63062,1e-08,0.8,0.014714,0.014714,0,0,0,0,0.014714,0.014714,0,5.2383e-10,5.2383e-10,0,1,0,1,3.5341e-08,5.245e+12,1,39.315,27.8,27.8,10
10000,0,1,3.5213e-08,1,1,9.8692e-14,0.6286,1e-08,0.8,0.014667,0.014667,0,0,0,0,0.014667,0.014667,0,5.2087e-10,5.2087e-10,0,1,0,1,3.5213e-08,5.2152e+12,1,39.457,27.9,27.9,10
10000,0,1,3.5082e-08,1,1,9.8692e-14,0.6266,1e-08,0.8,0.01462,0.01462,0,0,0,0,0.01462,0.01462,0,5.1791e-10,5.1791e-10,0,1,0,1,3.5082e-08,5.1855e+12,1,39.598,28,28,10
10000,0,1,3.4724e-08,1,1,9.8692e-14,0.62464,1e-08,0.8,0.014574,0.014574,0,0,0,0,0.014574,0.014574,0,5.1241e-10,5.1241e-10,0,1,0,1,3.4724e-08,5.1559e+12,1,39.739,28.1,28.1,10
10000,0,1,3.4346e-08,1,1,9.8692e-14,0.62269,1e-08,0.8,0.014529,0.014529,0,0,0,0,0.014529,0.014529,0,5.0671e-10,5.0671e-10,0,1,0,1,3.4346e-08,5.1264e+12,1,39.881,28.2,28.2,10
10000,0,1,3.3949e-08,1,1,9.8692e-14,0.62076,1e-08,0.8,0.014484,0.014484,0,0,0,0,0.014484,0.014484,0,5.008e-10,5.008e-10,0,1,0,1,3.3949e-08,5.097e+12,1,40.022,28.3,28.3,10
10000,0,1,3.3532e-08,1,1,9.8692e-14,0.61884,1e-08,0.8,0.014439,0.014439,0,0,0,0,0.014439,0.014439,0,4.9469e-10,4.9469e-10,0,1,0,1,3.3532e-08,5.0677e+12,1,40.164,28.4,28.4,10
10000,0,1,3.3096e-08,1,1,9.8692e-14,0.61693,1e-08,0.8,0.014394,0.014394,0,0,0,0,0.014394,0.014394,0,4.8837e-10,4.8837e-10,0,1,0,1,3.3096e-08,5.0385e+12,1,40.305,28.5,28.5,10
10000,0,1,3.264e-08,1,1,9.8692e-14,0.61504,1e-08,0.8,0.01435,0.01435,0,0,0,0,0.01435,0.01435,0,4.8185e-10,4.8185e-10,0,1,0,1,3.264e-08,5.0094e+12,1,40.447,28.6,28.6,10
10000,0,1,3.2164e-08,1,1,9.8692e-14,0.61316,1e-08,0.8,0.014306,0.014306,0,0,0,0,0.014306,0.014306,0,4.7512e-10,4.7512e-10,0,1,0,1,3.2164e-08,4.9803e+12,1,40.588,28.7,28.7,10
10000,0,1,3.1669e-08,1,1,9.8692e-14,0.61129,1e-08,0.8,0.014263,0.014263,0,0,0,0,0.014263,0.014263,0,4.6818e-10,4.6818e-10,0,1,0,1,3.1669e-08,4.9514e+12,1,40.729,28.8,28.8,10
10000,0,1,3.1154e-08,1,1,9.8692e-14,0.60944,1e-08,0.8,0.01422,0.01422,0,0,0,0,0.01422,0.01422,0,4.6104e-10,4.6104e-10,0,1,0,1,3.1154e-08,4.9225e+12,1,40.871,28.9,28.9,10
10000,0,1,3.0619e-08,1,1,9.8692e-14,0.6076,1e-08,0.8,0.014177,0.014177,0,0,0,0,0.014177,0.014177,0,4.537e-10,4.537e-10,0,1,0,1,3.0619e-08,4.8937e+12,1,41.012,29,29,10
10000,0,1,2.9838e-08,1,1,9.8692e-14,0.6058,1e-08,0.8,0.014135,0.014135,0,0,0,0,0.014135,0.014135,0,4.4295e-10,4.4295e-10,0,1,0,1,2.9838e-08,4.865e+12,1,41.154,29.1,29.1,10
10000,0,1,2.9039e-08,1,1,9.8692e-14,0.60401,1e-08,0.8,0.014093,0.014093,0,0,0,0,0.014093,0.014093,0,4.3198e-10,4.3198e-10,0,1,0,1,2.9039e-08,4.8364e+12,1,41.295,29.2,29.2,10
10000,0,1,2.8224e-08,1,1,9.8692e-14,0.60224,1e-08,0.8,0.014051,0.014051,0,0,0,0,0.014051,0.014051,0,4.2079e-10,4.2079e-10,0,1,0,1,2.8224e-08,4.8079e+12,1,41.436,29.3,29.3,10
10000,0,1,2.7391e-08,1,1,9.8692e-14,0.60047,1e-08,0.8,0.01401,0.01401,0,0,0,0,0.01401,0.01401,0,4.0939e-10,4.0939e-10,0,1,0,1,2.7391e-08,4.7795e+12,1,41.578,29.4,29.4,10
10000,0,1,2.6542e-08,1,1,9.8692e-14,0.59872,1e-08,0.8,0.013969,0.013969,0,0,0,0,0.013969,0.013969,0,3.9777e-10,3.9777e-10,0,1,0,1,2.6542e-08,4.7511e+12,1,41.719,29.5,29.5,10
10000,0,1,2.5675e-08,1,1,9.8692e-14,0.59698,1e-08,0.8,0.013929,0.013929,0,0,0,0,0.013929,0.013929,0,3.8593e-10,3.8593e-10,0,1,0,1,2.5675e-08,4.7228e+12,1,41.861,29.6,29.6,10
10000,0,1,2.4792e-08,1,1,9.8692e-14,0.59525,1e-08,0.8,0.013889,0.013889,0,0,0,0,0.013889,0.013889,0,3.7387e-10,3.7387e-10,0,1,0,1,2.4792e-08,4.6946e+12,1,42.002,29.7,29.7,10
10000,0,1,2.3891e-08,1,1,9.8692e-14,0.59354,1e-08,0.8,0.013849,0.013849,0,0,0,0,0.013849,0.013849,0,3.616e-10,3.616e-10,0,1,0,1,2.3891e-08,4.6665e+12,1,42.144,29.8,29.8,10
10000,0,1,2.2974e-08,1,1,9.8692e-14,0.59184,1e-08,0.8,0.013809,0.013809,0,0,0,0,0.013809,0.013809,0,3.4911e-10,3.4911e-10,0,1,0,1,2.2974e-08,4.6385e+12,1,42.285,29.9,29.9,10
10000,0,1,2.2039e-08,1,1,9.8692e-14,0.59015,1e-08,0.8,0.01377,0.01377,0,0,0,0,0.01377,0.01377,0,3.364e-10,3.364e-10,0,1,0,1,2.2039e-08,4.6105e+12,1,42.426,30,30,10
10000,0,1,2.1022e-08,1,1,9.8692e-14,0.58849,1e-08,0.8,0.013731,0.013731,0,0,0,0,0.013731,0.013731,0,3.2242e-10,3.2242e-10,0,1,0,1,2.1022e-08,4.5827e+12,1,42.568,30.1,30.1,10
10000,0,1,1.9983e-08,1,1,9.8692e-14,0.58685,1e-08,0.8,0.013693,0.013693,0,0,0,0,0.013693,0.013693,0,3.0824e-10,3.0824e-10,0,1,0,1,1.9983e-08,4.5549e+12,1,42.709,30.2,30.2,10
10000,0,1,1.8921e-08,1,1,9.8692e-14,0.58522,1e-08,0.8,0.013655,0.013655,0,0,0,0,0.013655,0.013655,0,2.9384e-10,2.9384e-10,0,1,0,1,1.8921e-08,4.5272e+12,1,42.851,30.3,30.3,10
10000,0,1,1.7837e-08,1,1,9.8692e-14,0.58359,1e-08,0.8,0.013617,0.013617,0,0,0,0,0.013617,0.013617,0,2.7923e-10,2.7923e-10,0,1,0,1,1.7837e-08,4.4995e+12,1,42.992,30.4,30.4,10
10000,0,1,1.673e-08,1,1,9.8692e-14,0.58198,1e-08,0.8,0.013579,0.013579,0,0,0,0,0.013579,0.013579,0,2.6442e-10,2.6442e-10,0,1,0,1,1.673e-08,4.472e+12,1,43.134,30.5,30.5,10
10000,0,1,1.5601e-08,1,1,9.8692e-14,0.58039,1e-08,0.8,0.013542,0.013542,0,0,0,0,0.013542,0.013542,0,2.4939e-10,2.4939e-10,0,1,0,1,1.5601e-08,4.4445e+12,1,43.275,30.6,30.6,10
10000,0,1,1.4449e-08,1,1,9.8692e-14,0.5788,1e-08,0.8,0.013505,0.013505,0,0,0,0,0.013505,0.013505,0,2.3415e-10,2.3415e-10,0,1,0,1,1.4449e-08,4.4171e+12,1,43.416,30.7,30.7,10
10000,0,1,1.3274e-08,1,1,9.8692e-14,0.57722,1e-08,0.8,0.013468,0.013468,0,0,0,0,0.013468,0.013468,0,2.187e-10,2.187e-10,0,1,0,1,1.3274e-08,4.3897e+12,1,43.558,30.8,30.8,10
10000,0,1,1.2077e-08,1,1,9.8692e-14,0.57566,1e-08,0.8,0.013432,0.013432,0,0,0,0,0.013432,0.013432,0,2.0305e-10,2.0305e-10,0,1,0,1,1.2077e-08,4.3625e+12,1,43.699,30.9,30.9,10
10000,0,1,1.0858e-08,1,1,9.8692e-14,0.57411,1e-08,0.8,0.013396,0.013396,0,0,0,0,0.013396,0.013396,0,1.8718e-10,1.8718e-10,0,1,0,1,1.0858e-08,4.3353e+12,1,43.841,31,31,10
10000,0,1,9.763e-09,1,1,9.8692e-14,0.57259,1e-08,0.8,0.01336,0.01336,0,0,0,0,0.01336,0.01336,0,1.7217e-10,1.7217e-10,0,1,0,1,9.763e-09,4.3082e+12,1,43.982,31.1,31.1,10
10000,0,1,8.6925e-09,1,1,9.8692e-14,0.57107,1e-08,0.8,0.013325,0.013325,0,0,0,0,0.013325,0.013325,0,1.5725e-10,1.5725e-10,0,1,0,1,8.6925e-09,4.2811e+12,1,44.123,31.2,31.2,10
10000,0,1,7.6462e-09,1,1,9.8692e-14,0.56957,1e-08,0.8,0.01329,0.01329,0,0,0,0,0.01329,0.01329,0,1.4244e-10,1.4244e-10,0,1,0,1,7.6462e-09,4.2542e+12,1,44.265,31.3,31.3,10
10000,0,1,6.6242e-09,1,1,9.8692e-14,0.56809,1e-08,0.8,0.013255,0.013255,0,0,0,0,0.013255,0.013255,0,1.2773e-10,1.2773e-10,0,1,0,1,6.6242e-09,4.2273e+12,1,44.406,31.4,31.4,10
10000,0,1,5.6264e-09,1,1,9.8692e-14,0.56661,1e-08,0.8,0.01322,0.01322,0,0,0,0,0.01322,0.01322,0,1.1312e-10,1.1312e-10,0,1,0,1,5.6264e-09,4.2004e+12,1,44.548,31.5,31.5,10
10000,0,1,4.6529e-09,1,1,9.8692e-14,0.56514,1e-08,0.8,0.013186,0.013186,0,0,0,0,0.013186,0.013186,0,9.8604e-11,9.8604e-11,0,1,0,1,4.6529e-09,4.1737e+12,1,44.689,31.6,31.6,10
10000,0,1,3.7037e-09,1,1,9.8692e-14,0.56368,1e-08,0.8,0.013152,0.013152,0,0,0,0,0.013152,0.013152,0,8.4191e-11,8.4191e-11,0,1,0,1,3.7037e-09,4.147e+12,1,44.831,31.7,31.7,10
10000,0,1,2.7788e-09,1,1,9.8692e-14,0.56223,1e-08,0.8,0.013119,0.013119,0,0,0,0,0.013119,0.013119,0,6.9878e-11,6.9878e-11,0,1,0,1,2.7788e-09,4.1203e+12,1,44.972,31.8,31.8,10
10000,0,1,1.8782e-09,1,1,9.8692e-14,0.5608,1e-08,0.8,0.013085,0.013085,0,0,0,0,0.013085,0.013085,0,5.5665e-11,5.5665e-11,0,1,0,1,1.8782e-09,4.0938e+12,1,45.113,31.9,31.9,10
10000,0,1,1.0018e-09,1,1,9.8692e-14,0.55937,1e-08,0.8,0.013052,0.013052,0,0,0,0,0.013052,0.013052,0,4.1551e-11,4.1551e-11,0,1,0,1,1.0018e-09,4.0673e+12,1,45.255,32,32,10
10000,0,1,8.1147e-10,1,1,9.8692e-14,0.55797,1e-08,0.8,0.013019,0.013019,0,0,0,0,0.013019,0.013019,0,3.5288e-11,3.5288e-11,0,1,0,1,8.1147e-10,4.0409e+12,1,45.396,32.1,32.1,10
