sw,sg,sw_inj,sg_inj,oil_bank,fg_inj
0.23333333333333334,0.16666666666666666,0.4,0.6,False,0.00230219
0.23333333333333334,0.16666666666666666,0.45,0.55,False,0.000159017
0.23333333333333334,0.16666666666666666,0.5,0.5,False,1.12572e-05
0.23333333333333334,0.13333333333333333,0.15,0.85,False,0.99978
0.23333333333333334,0.13333333333333333,0.2,0.8,False,0.999734
0.23333333333333334,0.13333333333333333,0.25,0.75,False,0.0766269
0.23333333333333334,0.13333333333333333,0.3,0.7,False,0.021885
0.23333333333333334,0.13333333333333333,0.35,0.65,False,0.00676454
0.23333333333333334,0.13333333333333333,0.4,0.6,False,0.0022287
0.23333333333333334,0.13333333333333333,0.45,0.55,False,8.3067e-05
0.23333333333333334,0.13333333333333333,0.5,0.5,False,4.43207e-06
0.23333333333333334,0.1,0.15,0.85,False,0.999779
0.23333333333333334,0.1,0.2,0.8,False,0.999733
0.23333333333333334,0.1,0.25,0.75,False,0.0766267
0.23333333333333334,0.1,0.3,0.7,False,0.0218839
0.23333333333333334,0.1,0.35,0.65,False,0.00675818
0.23333333333333334,0.1,0.4,0.6,False,0.00211599
0.23333333333333334,0.1,0.45,0.55,False,3.97537e-05
0.23333333333333334,0.1,0.5,0.5,False,1.58324e-06
0.23333333333333334,0.06666666666666667,0.15,0.85,False,0.999779
0.23333333333333334,0.06666666666666667,0.2,0.8,False,0.999733
0.23333333333333334,0.06666666666666667,0.25,0.75,False,0.0766264
0.23333333333333334,0.06666666666666667,0.3,0.7,False,0.0218828
0.23333333333333334,0.06666666666666667,0.35,0.65,False,0.00675124
0.23333333333333334,0.06666666666666667,0.4,0.6,False,0.0019399
0.23333333333333334,0.06666666666666667,0.45,0.55,False,1.74754e-05
0.23333333333333334,0.06666666666666667,0.5,0.5,False,4.72978e-07
0.23333333333333334,0.03333333333333333,0.15,0.85,False,0.999778
0.23333333333333334,0.03333333333333333,0.2,0.8,False,0.999732
0.23333333333333334,0.03333333333333333,0.25,0.75,False,0.0766262
0.23333333333333334,0.03333333333333333,0.3,0.7,False,0.0218817
0.23333333333333334,0.03333333333333333,0.35,0.65,False,0.00674365
0.23333333333333334,0.03333333333333333,0.4,0.6,False,0.00167332
0.23333333333333334,0.03333333333333333,0.45,0.55,False,7.42643e-06
0.23333333333333334,0.03333333333333333,0.5,0.5,False,1.02064e-07
0.26666666666666666,0.6,0.15,0.85,False,0.999996
0.26666666666666666,0.6,0.2,0.8,False,0.999954
0.26666666666666666,0.6,0.25,0.75,False,0.0766768
0.26666666666666666,0.6,0.3,0.7,False,0.0219665
0.26666666666666666,0.6,0.35,0.65,False,0.00689532
0.26666666666666666,0.6,0.4,0.6,False,0.00258858
0.26666666666666666,0.6,0.45,0.55,False,0.00106845
0.26666666666666666,0.6,0.5,0.5,False,0.000532939
0.26666666666666666,0.5666666666666667,0.15,0.85,False,0.999992
0.26666666666666666,0.5666666666666667,0.2,0.8,False,0.999949
0.26666666666666666,0.5666666666666667,0.25,0.75,False,0.0766442
0.26666666666666666,0.5666666666666667,0.3,0.7,False,0.0219311
0.26666666666666666,0.5666666666666667,0.35,0.65,False,0.00686961
0.26666666666666666,0.5666666666666667,0.4,0.6,False,0.00257223
0.26666666666666666,0.5666666666666667,0.45,0.55,False,0.00105514
0.26666666666666666,0.5666666666666667,0.5,0.5,False,0.000516163
0.26666666666666666,0.5333333333333333,0.15,0.85,False,0.999976
0.26666666666666666,0.5333333333333333,0.2,0.8,False,0.99993
0.26666666666666666,0.5333333333333333,0.25,0.75,False,0.0766342
0.26666666666666666,0.5333333333333333,0.3,0.7,False,0.0219087
0.26666666666666666,0.5333333333333333,0.35,0.65,False,0.00683878
0.26666666666666666,0.5333333333333333,0.4,0.6,False,0.00254263
0.26666666666666666,0.5333333333333333,0.45,0.55,False,0.00102925
0.26666666666666666,0.5333333333333333,0.5,0.5,False,0.000491213
0.26666666666666666,0.5,0.15,0.85,False,0.999941
0.26666666666666666,0.5,0.2,0.8,False,0.999893
0.26666666666666666,0.5,0.25,0.75,False,0.076631
0.26666666666666666,0.5,0.3,0.7,False,0.0219001
0.26666666666666666,0.5,0.35,0.65,False,0.00682088
0.26666666666666666,0.5,0.4,0.6,False,0.00251755
0.26666666666666666,0.5,0.45,0.55,False,0.00100004
0.26666666666666666,0.5,0.5,0.5,False,0.000461821
0.26666666666666666,0.4666666666666667,0.15,0.85,False,0.999897
0.26666666666666666,0.4666666666666667,0.2,0.8,False,0.999848
0.26666666666666666,0.4666666666666667,0.25,0.75,False,0.0766298
0.26666666666666666,0.4666666666666667,0.3,0.7,False,0.0218965
0.26666666666666666,0.4666666666666667,0.35,0.65,False,0.00681159
0.26666666666666666,0.4666666666666667,0.4,0.6,False,0.00250066
0.26666666666666666,0.4666666666666667,0.45,0.55,False,0.000973505
0.26666666666666666,0.4666666666666667,0.5,0.5,False,0.000431342
0.26666666666666666,0.43333333333333335,0.15,0.85,False,0.999861
0.26666666666666666,0.43333333333333335,0.2,0.8,False,0.999812
0.26666666666666666,0.43333333333333335,0.25,0.75,False,0.0766292
0.26666666666666666,0.43333333333333335,0.3,0.7,False,0.0218945
0.26666666666666666,0.43333333333333335,0.35,0.65,False,0.00680596
0.26666666666666666,0.43333333333333335,0.4,0.6,False,0.00248829
0.26666666666666666,0.43333333333333335,0.45,0.55,False,0.000947574
0.26666666666666666,0.43333333333333335,0.5,0.5,False,0.000397673
0.26666666666666666,0.4,0.15,0.85,False,0.999835
0.26666666666666666,0.4,0.2,0.8,False,0.999787
0.26666666666666666,0.4,0.25,0.75,False,0.0766288
0.26666666666666666,0.4,0.3,0.7,False,0.0218932
0.26666666666666666,0.4,0.35,0.65,False,0.00680158
0.26666666666666666,0.4,0.4,0.6,False,0.00247697
0.26666666666666666,0.4,0.45,0.55,False,0.000915818
0.26666666666666666,0.4,0.5,0.5,False,0.000354013
0.26666666666666666,0.36666666666666664,0.15,0.85,False,0.999817
0.26666666666666666,0.36666666666666664,0.2,0.8,False,0.999769
0.26666666666666666,0.36666666666666664,0.25,0.75,False,0.0766285
0.26666666666666666,0.36666666666666664,0.3,0.7,False,0.0218921
0.26666666666666666,0.36666666666666664,0.35,0.65,False,0.00679758
0.26666666666666666,0.36666666666666664,0.4,0.6,False,0.00246501
0.26666666666666666,0.36666666666666664,0.45,0.55,False,0.000871279
0.26666666666666666,0.36666666666666664,0.5,0.5,False,0.000296436
0.26666666666666666,0.3333333333333333,0.15,0.85,False,0.999805
0.26666666666666666,0.3333333333333333,0.2,0.8,False,0.999757
0.26666666666666666,0.3333333333333333,0.25,0.75,False,0.0766282
0.26666666666666666,0.3333333333333333,0.3,0.7,False,0.021891
0.26666666666666666,0.3333333333333333,0.35,0.65,False,0.00679364
0.26666666666666666,0.3333333333333333,0.4,0.6,False,0.00245137
0.26666666666666666,0.3333333333333333,0.45,0.55,False,0.000805653
0.26666666666666666,0.3333333333333333,0.5,0.5,False,0.000227403
0.26666666666666666,0.3,0.15,0.85,False,0.999796
0.26666666666666666,0.3,0.2,0.8,False,0.999749
0.26666666666666666,0.3,0.25,0.75,False,0.076628
0.26666666666666666,0.3,0.3,0.7,False,0.02189
0.26666666666666666,0.3,0.35,0.65,False,0.00678958
0.26666666666666666,0.3,0.4,0.6,False,0.002435
0.26666666666666666,0.3,0.45,0.55,False,0.000709588
0.26666666666666666,0.3,0.5,0.5,False,0.000156356
0.26666666666666666,0.26666666666666666,0.15,0.85,False,0.99979
0.26666666666666666,0.26666666666666666,0.2,0.8,False,0.999744
0.26666666666666666,0.26666666666666666,0.25,0.75,False,0.0766278
0.26666666666666666,0.26666666666666666,0.3,0.7,False,0.0218891
0.26666666666666666,0.26666666666666666,0.35,0.65,False,0.0067853
0.26666666666666666,0.26666666666666666,0.4,0.6,False,0.00241455
0.26666666666666666,0.26666666666666666,0.45,0.55,False,0.000578849
0.26666666666666666,0.26666666666666666,0.5,0.5,False,9.55243e-05
0.26666666666666666,0.23333333333333334,0.15,0.85,False,0.999787
0.26666666666666666,0.23333333333333334,0.2,0.8,False,0.99974
0.26666666666666666,0.23333333333333334,0.25,0.75,False,0.0766275
0.26666666666666666,0.23333333333333334,0.3,0.7,False,0.0218881
0.26666666666666666,0.23333333333333334,0.35,0.65,False,0.00678072
0.26666666666666666,0.23333333333333334,0.4,0.6,False,0.00238807
0.26666666666666666,0.23333333333333334,0.45,0.55,False,0.000424805
0.26666666666666666,0.23333333333333334,0.5,0.5,False,5.20827e-05
0.26666666666666666,0.2,0.15,0.85,False,0.999784
0.26666666666666666,0.2,0.2,0.8,False,0.999737
0.26666666666666666,0.2,0.25,0.75,False,0.0766273
0.26666666666666666,0.2,0.3,0.7,False,0.0218871
0.26666666666666666,0.2,0.35,0.65,False,0.00677576
