TimeStep,qw_inj,qg_inj,qw_prod,qg_prod,qo_prod
1.19e+07,0,0.00295503,0.00246253,5.18347e-11,0.000492505
1.2e+07,0,0.00295503,0.00246253,5.18401e-11,0.000492505
1.21e+07,0,0.00295503,0.00246253,5.18456e-11,0.000492505
1.22e+07,0,0.00295503,0.00246253,5.18511e-11,0.000492505
1.23e+07,0,0.00295503,0.00246253,5.18566e-11,0.000492505
1.24e+07,0,0.00295503,0.00246253,5.18622e-11,0.000492505
1.25e+07,0,0.00295503,0.00246253,5.18678e-11,0.000492505
1.26e+07,0,0.00295503,0.00246253,5.18735e-11,0.000492505
1.27e+07,0,0.00295503,0.00246253,5.18792e-11,0.000492505
1.28e+07,0,0.00295503,0.00246253,5.1885e-11,0.000492505
1.29e+07,0,0.00295503,0.00246253,5.18909e-11,0.000492505
1.3e+07,0,0.00295503,0.00246253,5.18967e-11,0.000492505
1.31e+07,0,0.00295503,0.00246253,5.19027e-11,0.000492505
1.32e+07,0,0.00295503,0.00246253,5.19087e-11,0.000492505
1.33e+07,0,0.00295503,0.00246253,5.19147e-11,0.000492505
1.34e+07,0,0.00295503,0.00246253,5.19209e-11,0.000492505
1.35e+07,0,0.00295503,0.00246253,5.1927e-11,0.000492505
1.36e+07,0,0.00295503,0.00246253,5.19333e-11,0.000492505
1.37e+07,0,0.00295503,0.00246253,5.19395e-11,0.000492505
1.38e+07,0,0.00295503,0.00246253,5.19459e-11,0.000492505
1.39e+07,0,0.00295503,0.00246253,5.19523e-11,0.000492505
1.4e+07,0,0.00295503,0.00246253,5.19588e-11,0.000492505
1.41e+07,0,0.00295503,0.00246253,5.19653e-11,0.000492505
1.42e+07,0,0.00295503,0.00246253,5.19719e-11,0.000492505
1.43e+07,0,0.00295503,0.00246253,5.19786e-11,0.000492505
1.44e+07,0,0.00295503,0.00246253,5.19854e-11,0.000492505
1.45e+07,0,0.00295503,0.00246253,5.19922e-11,0.000492505
1.46e+07,0,0.00295503,0.00246253,5.19991e-11,0.000492505
1.47e+07,0,0.00295503,0.00246253,5.2006e-11,0.000492505
1.48e+07,0,0.00295503,0.00246253,5.20131e-11,0.000492505
1.49e+07,0,0.00295503,0.00246253,5.20202e-11,0.000492505
1.5e+07,0,0.00295503,0.00246253,5.20273e-11,0.000492505
1.51e+07,0,0.00295503,0.00246253,5.20346e-11,0.000492505
1.52e+07,0,0.00295503,0.00246253,5.20419e-11,0.000492505
1.53e+07,0,0.00295503,0.00246253,5.20493e-11,0.000492505
1.54e+07,0,0.00295503,0.00246253,5.20568e-11,0.000492505
1.55e+07,0,0.00295503,0.00246253,5.20644e-11,0.000492505
1.56e+07,0,0.00295503,0.00246253,5.20721e-11,0.000492505
1.57e+07,0,0.00295503,0.00246253,5.20798e-11,0.000492505
1.58e+07,0,0.00295503,0.00246253,5.20876e-11,0.000492505
1.59e+07,0,0.00295503,0.00246253,5.20956e-11,0.000492505
1.6e+07,0,0.00295503,0.00246253,5.21036e-11,0.000492505
1.61e+07,0,0.00295503,0.00246253,5.21117e-11,0.000492505
1.62e+07,0,0.00295503,0.00246253,5.21199e-11,0.000492505
1.63e+07,0,0.00295503,0.00246253,5.21281e-11,0.000492505
1.64e+07,0,0.00295503,0.00246253,5.21365e-11,0.000492505
