640,1.15412e-12,1.96622,0.425
641,1.15818e-12,2.00676,0.425
642,1.16223e-12,2.0473,0.425
643,1.16628e-12,2.08784,0.425
644,1.17034e-12,2.12838,0.425
645,1.17439e-12,2.16892,0.425
646,1.17845e-12,2.20946,0.425
647,1.1825e-12,2.25,0.425
648,1.18655e-12,2.29054,0.425
649,1.19061e-12,2.33108,0.425
650,1.19466e-12,2.37162,0.425
651,1.19872e-12,2.41216,0.425
652,1.20277e-12,2.4527,0.425
653,1.20682e-12,2.49324,0.425
654,1.21088e-12,2.53378,0.425
655,1.21493e-12,2.57432,0.425
656,1.21899e-12,2.61486,0.425
657,1.22304e-12,2.65541,0.425
658,1.22709e-12,2.69595,0.425
659,1.23115e-12,2.73649,0.425
660,1.2352e-12,2.77703,0.425
661,1.23926e-12,2.81757,0.425
662,1.24331e-12,2.85811,0.425
663,1.24736e-12,2.89865,0.425
664,1.25142e-12,2.93919,0.425
665,1.25547e-12,2.97973,0.425
666,9.54527e-13,0.0202703,0.475
667,9.58581e-13,0.0608108,0.475
668,9.62635e-13,0.101351,0.475
669,9.66689e-13,0.141892,0.475
670,9.70743e-13,0.182432,0.475
671,9.74797e-13,0.222973,0.475
672,9.78851e-13,0.263514,0.475
673,9.82905e-13,0.304054,0.475
674,9.86959e-13,0.344595,0.475
675,9.91014e-13,0.385135,0.475
676,9.95068e-13,0.425676,0.475
677,9.99122e-13,0.466216,0.475
678,1.00318e-12,0.506757,0.475
679,1.00723e-12,0.547297,0.475
680,1.01128e-12,0.587838,0.475
681,1.01534e-12,0.628378,0.475
682,1.01939e-12,0.668919,0.475
683,1.02345e-12,0.709459,0.475
684,1.0275e-12,0.75,0.475
685,1.03155e-12,0.790541,0.475
686,1.03561e-12,0.831081,0.475
687,1.03966e-12,0.871622,0.475
688,1.04372e-12,0.912162,0.475
689,1.04777e-12,0.952703,0.475
690,1.05182e-12,0.993243,0.475
691,1.05588e-12,1.03378,0.475
692,1.05993e-12,1.07432,0.475
693,1.06399e-12,1.11486,0.475
694,1.06804e-12,1.15541,0.475
695,1.07209e-12,1.19595,0.475
696,1.07615e-12,1.23649,0.475
697,1.0802e-12,1.27703,0.475
698,1.08426e-12,1.31757,0.475
699,1.08831e-12,1.35811,0.475
700,1.09236e-12,1.39865,0.475
